infectee,infectors
Ant170,['SEED']
Ant139,['Ant170']
Ant268,"['Ant170', 'Ant638']"
Ant126,"['Ant268', 'Ant638', 'Ant170']"
Ant318,"['Ant139', 'Ant268', 'Ant638', 'Ant170']"
Ant174,"['Ant126', 'Ant139', 'Ant318', 'Ant170', 'Ant638']"
Ant113,"['Ant318', 'Ant139', 'Ant174', 'Ant268', 'Ant638', 'Ant170']"
Ant209,"['Ant126', 'Ant318', 'Ant268', 'Ant170', 'Ant638']"
Ant261,"['Ant113', 'Ant126', 'Ant174', 'Ant268', 'Ant209', 'Ant170']"
Ant111,"['Ant318', 'Ant139', 'Ant268', 'Ant209', 'Ant113', 'Ant638', 'Ant170', 'Ant261']"
Ant55,"['Ant111', 'Ant126', 'Ant139', 'Ant209', 'Ant318', 'Ant638', 'Ant261']"
Ant99,"['Ant111', 'Ant113', 'Ant126', 'Ant139', 'Ant55', 'Ant318', 'Ant268', 'Ant209', 'Ant638', 'Ant170']"
Ant226,"['Ant111', 'Ant113', 'Ant126', 'Ant139', 'Ant209', 'Ant261', 'Ant174', 'Ant268', 'Ant170', 'Ant99']"
Ant68,"['Ant111', 'Ant126', 'Ant139', 'Ant55', 'Ant261', 'Ant318', 'Ant268', 'Ant99', 'Ant174', 'Ant209', 'Ant638', 'Ant170']"
Ant929,"['Ant111', 'Ant113', 'Ant318', 'Ant126', 'Ant139', 'Ant268', 'Ant209', 'Ant55', 'Ant638', 'Ant170', 'Ant99', 'Ant261', 'Ant68']"
Ant198,"['Ant111', 'Ant113', 'Ant318', 'Ant139', 'Ant268', 'Ant209', 'Ant55', 'Ant929', 'Ant170', 'Ant99', 'Ant68', 'Ant226']"
Ant20,"['Ant111', 'Ant113', 'Ant198', 'Ant929', 'Ant126', 'Ant318', 'Ant174', 'Ant268', 'Ant209', 'Ant55', 'Ant638', 'Ant170', 'Ant99', 'Ant261', 'Ant68', 'Ant226']"
Ant620,"['Ant111', 'Ant113', 'Ant318', 'Ant20', 'Ant55', 'Ant99', 'Ant198', 'Ant139']"
Ant6,"['Ant620', 'Ant111', 'Ant113', 'Ant198', 'Ant929', 'Ant20', 'Ant139', 'Ant55', 'Ant261', 'Ant318', 'Ant268', 'Ant209', 'Ant170', 'Ant99', 'Ant68']"
Ant156,['Ant620']
Ant5,"['Ant111', 'Ant929', 'Ant126', 'Ant20', 'Ant226', 'Ant261', 'Ant268', 'Ant209', 'Ant174', 'Ant170', 'Ant638', 'Ant99', 'Ant68']"
Ant347,"['Ant620', 'Ant111', 'Ant113', 'Ant198', 'Ant929', 'Ant20', 'Ant139', 'Ant55', 'Ant318', 'Ant156', 'Ant268', 'Ant6', 'Ant99', 'Ant170', 'Ant209', 'Ant638']"
Ant62,"['Ant111', 'Ant113', 'Ant198', 'Ant929', 'Ant126', 'Ant20', 'Ant261', 'Ant318', 'Ant268', 'Ant5', 'Ant68', 'Ant174', 'Ant638', 'Ant170']"
