infectee,infectors
Ant552,['SEED']
Ant296,['Ant552']
Ant604,['Ant296']
Ant210,['Ant604']
Ant599,['Ant296']
Ant621,['Ant604']
Ant244,['Ant604']
Ant400,['Ant621']
Ant96,['Ant604']
Ant99,['Ant604']
Ant324,['Ant604']
Ant673,['Ant604']
Ant206,['Ant604']
Ant593,['Ant604']
Ant492,['Ant604']
Ant35,['Ant604']
Ant52,['Ant604']
Ant262,['Ant604']
Ant63,['Ant621']
Ant332,['Ant604']
Ant174,['Ant621']
Ant147,['Ant604']
Ant98,['Ant604']
Ant148,['Ant604']
Ant19,['Ant604']
Ant502,['Ant604']
Ant592,['Ant174']
Ant298,['Ant621']
Ant564,['Ant604']
Ant137,['Ant604']
Ant169,['Ant604']
Ant256,['Ant604']
Ant560,['Ant256']
Ant50,['Ant604']
Ant437,['Ant604']
Ant268,['Ant256']
Ant227,['Ant256']
Ant15,['Ant604']
Ant195,['Ant604']
Ant638,['Ant268']
Ant172,['Ant604']
Ant237,['Ant256']
Ant60,['Ant604']
Ant232,['Ant604']
Ant6,['Ant604']
Ant140,['Ant621']
Ant202,['Ant268']
Ant356,['Ant256']
Ant476,['Ant604']
Ant2,['Ant256']
Ant556,['Ant604']
Ant126,['Ant604']
Ant65,['Ant604']
Ant176,['Ant268']
Ant209,['Ant604']
Ant650,['Ant604']
Ant102,['Ant621']
Ant289,['Ant638']
