infectee,infectors
47M,['SEED']
B37F,['47M']
B29M,['B37F']
B64F,['47M']
66F,['47M']
70F,['47M']
43M,"['70F', 'B64F']"
56F,"['47M', '43M']"
C4M,"['56F', 'B37F']"
26F,"['47M', 'C4M']"
A18M,"['26F', '56F', '66F', 'B37F', 'B64F']"
23F,"['47M', 'A18M']"
A29F,"['47M', 'A18M', '43M']"
B56F,['A18M']
65M,"['26F', '70F', 'A29F', 'B37F', 'B56F']"
50F,"['47M', 'A18M', '65M']"
B5M,"['23F', '50F', '56F', '66F', 'A29F']"
19F,"['B5M', '47M', 'C4M', 'A18M']"
B10M,"['19F', 'A29F', 'B37F']"
A31F,"['B10M', 'B29M']"
308M,"['19F', '50F', 'A31F', 'B37F']"
