infectee,infectors
Ant26,['SEED']
Ant126,['Ant26']
Ant256,['Ant126']
Ant221,['Ant256']
Ant227,['Ant221']
Ant2,['Ant227']
Ant632,['Ant221']
Ant599,['Ant227']
Ant71,['Ant227']
Ant610,['Ant227']
Ant614,['Ant227']
Ant158,['Ant227']
Ant298,['Ant227']
Ant838,['Ant227']
Ant153,['Ant227']
Ant191,['Ant227']
Ant115,['Ant227']
Ant263,['Ant227']
Ant311,['Ant227']
Ant650,['Ant227']
Ant261,['Ant227']
Ant97,['Ant227']
Ant255,['Ant227']
Ant391,['Ant191']
Ant140,['Ant227']
Ant502,['Ant227']
Ant0,['Ant227']
Ant607,['Ant227']
Ant186,['Ant227']
Ant220,['Ant227']
Ant170,['Ant227']
Ant27,['Ant227']
Ant5,['Ant227']
Ant176,['Ant227']
Ant501,['Ant227']
Ant305,['Ant227']
Ant262,['Ant227']
Ant117,['Ant227']
Ant19,['Ant227']
Ant334,['Ant227']
Ant326,['Ant221']
Ant332,['Ant227']
Ant250,['Ant227']
Ant65,['Ant227']
Ant954,['Ant117']
Ant59,['Ant117']
Ant646,['Ant227']
Ant49,['Ant227']
Ant433,['Ant117']
Ant475,['Ant227']
Ant534,['Ant117']
Ant149,['Ant227']
Ant25,['Ant227']
Ant476,['Ant227']
Ant530,['Ant117']
Ant593,['Ant227']
Ant173,['Ant227']
Ant397,['Ant227']
Ant540,['Ant227']
Ant24,['Ant540']
Ant62,['Ant540']
Ant482,['Ant540']
Ant353,['Ant607']
Ant237,['Ant540']
Ant299,['Ant353']
Ant14,['Ant353']
Ant289,['Ant540']
Ant356,['Ant607']
Ant44,['Ant356']
Ant740,['Ant356']
Ant264,['Ant356']
Ant564,['Ant356']
Ant296,['Ant356']
Ant23,['Ant353']
Ant4,['Ant356']
Ant387,['Ant607']
Ant518,['Ant387']
Ant647,['Ant387']
Ant217,['Ant387']
Ant251,['Ant387']
Ant114,['Ant387']
Ant320,['Ant387']
Ant252,['Ant387']
Ant96,['Ant387']
Ant242,['Ant387']
Ant73,['Ant387']
Ant32,['Ant387']
Ant6,['Ant387']
Ant929,['Ant387']
Ant592,['Ant387']
Ant148,['Ant387']
Ant245,['Ant387']
Ant507,['Ant387']
Ant120,['Ant387']
Ant638,['Ant387']
Ant202,['Ant387']
Ant51,['Ant387']
Ant1,['Ant387']
Ant210,['Ant387']
Ant17,['Ant387']
Ant192,['Ant387']
Ant172,['Ant387']
