infectee,infectors
307,['SEED']
330,['307']
333,['307']
236,['307']
235,['330']
199,['330']
325,['199']
216,['333']
248,['330']
167,['330']
288,['216']
327,['216']
168,['216']
314,['216']
226,['216']
312,['167']
315,['216']
303,['216']
281,['167']
244,['167']
310,['281']
283,['167']
339,['281']
274,['216']
296,['167']
299,['216']
253,['281']
256,['216']
276,['167']
261,['216']
298,['281']
169,['216']
300,['167']
313,['216']
285,['216']
329,['216']
328,['216']
316,['167']
217,['333']
308,['281']
292,['216']
237,['281']
319,['288']
238,['216']
262,['316']
90,['329']
211,['329']
138,['211']
220,['216']
202,['216']
331,['216']
126,['211']
273,['281']
192,['288']
247,['217']
332,['216']
335,['288']
255,['216']
239,['167']
246,['216']
245,['216']
268,['262']
338,['167']
271,['268']
180,['281']
115,['268']
201,['268']
241,['211']
141,['90']
170,['90']
301,['167']
263,['216']
198,['283']
289,['167']
295,['262']
190,['283']
320,['217']
209,['216']
304,['217']
206,['289']
306,['268']
259,['262']
302,['289']
240,['216']
233,['211']
282,['211']
291,['289']
286,['289']
149,['282']
221,['286']
278,['211']
225,['281']
275,['329']
250,['288']
195,['216']
189,['262']
277,['289']
326,['289']
267,['216']
287,['286']
280,['268']
249,['288']
334,['280']
337,['287']
322,['216']
203,['281']
272,['334']
264,['280']
260,['289']
152,['332']
164,['337']
144,['268']
210,['278']
323,['288']
279,['280']
321,['216']
266,['287']
269,['280']
305,['280']
173,['287']
228,['334']
213,['338']
336,['287']
208,['334']
290,['287']
176,['332']
