infectee,infectors
0.175,['SEED']
littlejudy,['0.175']
0.214285714,['littlejudy']
misha,['0.175']
0.380952381,['littlejudy']
0.052631579,['misha']
0.051282051,['littlejudy']
david,['0.052631579']
0.076923077,['david']
0.095238095,['david']
0.1,['littlejudy']
masya,['0.1']
littlejane,['0.1']
darwin,['0.1']
doug,['0.1']
mary,['0.1']
0.048780488,['darwin']
mike,['0.095238095']
0.131578947,['misha']
0.075,['david']
carol,['0.052631579']
tess,['0.1']
0.162162162,['carol']
dora,['0.1']
0.128205128,['david']
littlejenkins,['0.1']
0.205128205,['littlejenkins']
0.139534884,['darwin']
gerard,['0.1']
charity,['0.1']
moyo,['0.131578947']
0.225,['darwin']
0.119047619,['littlejenkins']
0.057142857,['gerard']
0.0625,['gerard']
0.025,['carol']
0.078947368,['carol']
0.15,['darwin']
0.153846154,['carol']
0.4,['littlejenkins']
longjohn,['0.048780488']
booboo,['0.0625']
0.108108108,['carol']
josephine,['0.108108108']
0.333333333,['darwin']
0.166666667,['dora']
0.195121951,['darwin']
0.12195122,['carol']
diz,['0.076923077']
0.159090909,['longjohn']
0.142857143,['booboo']
0.0,['booboo']
0.113636364,['diz']
0.047619048,['darwin']
innocentia,['0.0']
gonzaga,['0.0']
diana,['0.0']
goliath,['0.142857143']
0.05,['carol']
brenda,['0.166666667']
0.135135135,['masya']
0.238095238,['doug']
0.352941176,['brenda']
nikkie,['0.076923077']
dolly,['0.0']
claire,['0.1']
0.125,['brenda']
debbie,['0.0']
0.2,['booboo']
noel,['0.0']
0.363636364,['brenda']
0.090909091,['brenda']
0.129032258,['brenda']
0.073170732,['charity']
renata,['0.0']
coco,['0.0']
0.093023256,['diana']
0.170731707,['darwin']
irene,['0.166666667']
0.117647059,['brenda']
0.024390244,['carol']
0.074074074,['gonzaga']
girly,['0.0']
bob,['0.129032258']
0.161290323,['gerard']
0.097560976,['charity']
0.447368421,['littlejane']
0.060606061,['bob']
pippa,['0.0']
0.133333333,['booboo']
0.069767442,['diana']
0.176470588,['bob']
0.157894737,['irene']
toni,['0.1']
0.023255814,['diana']
0.026315789,['carol']
0.096774194,['bob']
pal,['0.096774194']
0.027027027,['coco']
tilly,['0.108108108']
0.171428571,['bob']
0.055555556,['irene']
0.189189189,['goliath']
0.121212121,['bob']
0.19047619,['darwin']
0.081081081,['carol']
0.111111111,['brenda']
0.23255814,['doug']
0.025641026,['carol']
0.071428571,['gonzaga']
0.261904762,['debbie']
0.209302326,['pippa']
0.046511628,['darwin']
0.027777778,['brenda']
pan,['0.0']
0.03030303,['josephine']
0.272727273,['goliath']
0.317073171,['doug']
nina,['0.142857143']
0.388888889,['booboo']
bj,['0.129032258']
maxine,['0.0']
0.21875,['bob']
0.206896552,['pal']
0.25,['irene']
0.148148148,['girly']
donna,['0.1']
0.068181818,['diz']
0.068965517,['bj']
0.102564103,['charity']
0.181818182,['booboo']
0.242424242,['booboo']
0.186046512,['darwin']
0.088235294,['booboo']
0.085714286,['brenda']
0.054054054,['booboo']
0.375,['debbie']
0.179487179,['darwin']
0.305555556,['booboo']
0.023809524,['mary']
max,['0.0']
daisy,['0.0']
regina,['0.333333333']
0.255813953,['doug']
0.11627907,['daisy']
0.342105263,['littlejane']
rita,['0.2']
0.083333333,['gonzaga']
0.178571429,['girly']
0.225806452,['booboo']
0.323529412,['bj']
genny,['0.129032258']
0.205882353,['brenda']
0.114285714,['brenda']
0.162790698,['diz']
0.09375,['bj']
0.045454545,['diz']
ilse,['0.068965517']
rusty,['0.0']
0.15625,['booboo']
0.184210526,['darwin']
0.136363636,['mike']
ingrid,['0.133333333']
trixie,['0.051282051']
0.3,['mary']
0.285714286,['littlejenkins']
0.275,['donna']
maggie,['0.1']
0.105263158,['charity']
0.029411765,['booboo']
0.035714286,['bob']
0.03125,['bj']
0.266666667,['ilse']
0.258064516,['genny']
0.064516129,['bj']
brandon,['0.03125']
0.038461538,['gonzaga']
0.235294118,['booboo']
vis,['0.186046512']
1.0,['irene']
0.193548387,['girly']
0.103448276,['brandon']
0.210526316,['goliath']
0.058823529,['bob']
0.289473684,['maggie']
0.146341463,['carol']
0.066666667,['brandon']
0.1875,['ilse']
taylor,['0.125']
0.28125,['brandon']
0.147058824,['bob']
0.302325581,['nina']
0.264705882,['genny']
0.138888889,['moyo']
0.033333333,['genny']
0.256410256,['maxine']
0.282051282,['max']
0.151515152,['gerard']
0.107142857,['girly']
0.394736842,['tess']
0.6875,['ilse']
0.30952381,['dora']
0.310344828,['genny']
0.028571429,['brandon']
0.172413793,['ingrid']
0.243902439,['david']
0.279069767,['mike']
tara,['0.28125']
0.384615385,['girly']
0.517241379,['ilse']
0.137931034,['gerard']
violet,['0.25']
lionel,['0.133333333']
0.032258065,['bj']
0.219512195,['max']
0.321428571,['genny']
