infectee,infectors
Ant294,['SEED']
Ant257,['Ant476']
Ant305,"['Ant257', 'Ant476']"
Ant126,"['Ant257', 'Ant305']"
Ant232,"['Ant257', 'Ant126', 'Ant476']"
Ant60,"['Ant257', 'Ant126', 'Ant476', 'Ant232']"
Ant560,"['Ant257', 'Ant126', 'Ant232', 'Ant60']"
Ant262,"['Ant257', 'Ant305']"
Ant298,"['Ant257', 'Ant560', 'Ant476', 'Ant60']"
Ant604,"['Ant126', 'Ant305', 'Ant476', 'Ant294', 'Ant232']"
Ant400,"['Ant126', 'Ant305', 'Ant476', 'Ant262', 'Ant298', 'Ant604', 'Ant232', 'Ant60']"
Ant342,"['Ant257', 'Ant126', 'Ant560', 'Ant305', 'Ant476', 'Ant262', 'Ant298', 'Ant294', 'Ant400', 'Ant60', 'Ant604', 'Ant232']"
Ant219,"['Ant560', 'Ant476', 'Ant298', 'Ant232', 'Ant342', 'Ant400', 'Ant60']"
Ant673,"['Ant126', 'Ant560', 'Ant298', 'Ant262', 'Ant476', 'Ant232', 'Ant342', 'Ant219', 'Ant400', 'Ant60']"
Ant265,"['Ant257', 'Ant126', 'Ant560', 'Ant305', 'Ant673', 'Ant262', 'Ant604', 'Ant400', 'Ant294', 'Ant298', 'Ant232', 'Ant342']"
Ant227,"['Ant604', 'Ant262', 'Ant265', 'Ant560', 'Ant305', 'Ant476', 'Ant232', 'Ant342', 'Ant257', 'Ant126', 'Ant400', 'Ant60']"
Ant15,"['Ant227', 'Ant257', 'Ant126', 'Ant560', 'Ant673', 'Ant262', 'Ant298', 'Ant219', 'Ant400', 'Ant60', 'Ant232', 'Ant342']"
Ant55,"['Ant227', 'Ant126', 'Ant604', 'Ant265', 'Ant305', 'Ant294', 'Ant342']"
Ant195,"['Ant227', 'Ant604', 'Ant262', 'Ant560', 'Ant298', 'Ant15', 'Ant305', 'Ant673', 'Ant476', 'Ant232', 'Ant342', 'Ant257', 'Ant126']"
Ant44,"['Ant195', 'Ant257', 'Ant126', 'Ant560', 'Ant305', 'Ant673', 'Ant476', 'Ant604', 'Ant262', 'Ant265', 'Ant15', 'Ant232', 'Ant342', 'Ant400', 'Ant60']"
Ant96,"['Ant227', 'Ant195', 'Ant126', 'Ant560', 'Ant673', 'Ant476', 'Ant44', 'Ant265', 'Ant298', 'Ant15', 'Ant342', 'Ant219', 'Ant400', 'Ant60']"
Ant564,"['Ant227', 'Ant195', 'Ant126', 'Ant560', 'Ant604', 'Ant262', 'Ant400', 'Ant265', 'Ant294', 'Ant55', 'Ant298', 'Ant96', 'Ant305', 'Ant673', 'Ant232', 'Ant342', 'Ant44']"
Ant72,"['Ant227', 'Ant257', 'Ant126', 'Ant564', 'Ant55', 'Ant305', 'Ant265', 'Ant604', 'Ant294', 'Ant298', 'Ant232', 'Ant342']"
Ant202,"['Ant55', 'Ant305', 'Ant265', 'Ant72']"
Ant268,"['Ant227', 'Ant195', 'Ant126', 'Ant564', 'Ant55', 'Ant305', 'Ant476', 'Ant262', 'Ant265', 'Ant604', 'Ant202', 'Ant72', 'Ant96', 'Ant294', 'Ant232', 'Ant342', 'Ant60']"
Ant289,"['Ant227', 'Ant126', 'Ant564', 'Ant55', 'Ant305', 'Ant44', 'Ant265', 'Ant268', 'Ant72', 'Ant294', 'Ant604', 'Ant202']"
Ant176,"['Ant55', 'Ant305', 'Ant265', 'Ant268', 'Ant72', 'Ant294', 'Ant289', 'Ant202']"
Ant112,"['Ant289', 'Ant265', 'Ant268', 'Ant176', 'Ant202', 'Ant55', 'Ant294', 'Ant72', 'Ant305']"
Ant638,"['Ant112', 'Ant55', 'Ant305', 'Ant265', 'Ant268', 'Ant72', 'Ant294', 'Ant289', 'Ant176', 'Ant202']"
Ant243,"['Ant112', 'Ant638', 'Ant55', 'Ant289', 'Ant268', 'Ant294', 'Ant72']"
Ant217,"['Ant227', 'Ant112', 'Ant195', 'Ant257', 'Ant126', 'Ant564', 'Ant243', 'Ant55', 'Ant305', 'Ant262', 'Ant265', 'Ant268', 'Ant72', 'Ant294', 'Ant604', 'Ant289', 'Ant176', 'Ant202', 'Ant638', 'Ant232']"
Ant144,"['Ant227', 'Ant195', 'Ant257', 'Ant126', 'Ant560', 'Ant564', 'Ant243', 'Ant55', 'Ant604', 'Ant262', 'Ant289', 'Ant265', 'Ant268', 'Ant176', 'Ant72', 'Ant638', 'Ant15', 'Ant96', 'Ant298', 'Ant673', 'Ant476', 'Ant232', 'Ant342', 'Ant44', 'Ant60']"
Ant20,"['Ant227', 'Ant112', 'Ant195', 'Ant257', 'Ant126', 'Ant243', 'Ant604', 'Ant262', 'Ant400', 'Ant289', 'Ant265', 'Ant268', 'Ant176', 'Ant560', 'Ant564', 'Ant55', 'Ant72', 'Ant298', 'Ant217', 'Ant144', 'Ant305', 'Ant673', 'Ant232', 'Ant342', 'Ant44', 'Ant60', 'Ant638']"
Ant7,"['Ant227', 'Ant112', 'Ant195', 'Ant257', 'Ant126', 'Ant20', 'Ant560', 'Ant564', 'Ant55', 'Ant144', 'Ant305', 'Ant673', 'Ant476', 'Ant262', 'Ant265', 'Ant268', 'Ant604', 'Ant289', 'Ant176', 'Ant298', 'Ant15', 'Ant96', 'Ant232', 'Ant342', 'Ant60']"
Ant169,"['Ant195', 'Ant257', 'Ant126', 'Ant20', 'Ant560', 'Ant144', 'Ant305', 'Ant673', 'Ant476', 'Ant44', 'Ant265', 'Ant268', 'Ant7', 'Ant96', 'Ant604', 'Ant289', 'Ant298', 'Ant217', 'Ant15', 'Ant232', 'Ant342', 'Ant219', 'Ant400']"
