infectee,infectors
Ant35,['SEED']
Ant540,['Ant35']
Ant227,['Ant540']
Ant17,['Ant540']
Ant53,['Ant540']
Ant397,['Ant540']
Ant256,['Ant540']
Ant70,['Ant540']
Ant252,['Ant256']
Ant20,['Ant252']
Ant51,['Ant540']
Ant158,['Ant540']
Ant190,['Ant540']
Ant244,['Ant540']
Ant663,['Ant540']
Ant30,['Ant540']
Ant390,['Ant540']
Ant673,['Ant252']
Ant191,['Ant540']
Ant74,['Ant540']
Ant54,['Ant540']
Ant650,['Ant663']
Ant13,['Ant191']
Ant194,['Ant663']
Ant126,['Ant540']
Ant96,['Ant540']
Ant6,['Ant194']
Ant172,['Ant540']
Ant26,['Ant194']
Ant580,['Ant540']
Ant242,['Ant540']
Ant229,['Ant540']
Ant196,['Ant194']
Ant334,['Ant540']
Ant264,['Ant540']
Ant260,['Ant194']
Ant105,['Ant540']
Ant97,['Ant540']
Ant610,['Ant540']
Ant72,['Ant540']
Ant475,['Ant194']
Ant60,['Ant540']
Ant124,['Ant540']
Ant137,['Ant256']
Ant186,['Ant194']
Ant614,['Ant540']
Ant556,['Ant194']
Ant178,['Ant540']
Ant564,['Ant196']
Ant112,['Ant540']
Ant71,['Ant194']
Ant329,['Ant540']
Ant331,['Ant540']
Ant48,['Ant540']
Ant206,['Ant112']
Ant1,['Ant540']
Ant215,['Ant540']
Ant576,['Ant540']
Ant159,['Ant540']
Ant111,['Ant172']
Ant0,['Ant112']
Ant621,['Ant663']
Ant115,['Ant621']
Ant117,['Ant621']
Ant398,['Ant621']
Ant81,['Ant621']
Ant607,['Ant540']
Ant52,['Ant621']
Ant251,['Ant621']
Ant9,['Ant621']
Ant301,['Ant540']
Ant43,['Ant540']
Ant12,['Ant621']
Ant482,['Ant621']
Ant175,['Ant621']
Ant604,['Ant540']
Ant220,['Ant540']
Ant4,['Ant621']
Ant219,['Ant621']
Ant380,['Ant621']
Ant23,['Ant621']
Ant518,['Ant540']
Ant245,['Ant227']
Ant342,['Ant621']
Ant954,['Ant621']
Ant109,['Ant621']
Ant476,['Ant621']
Ant289,['Ant621']
Ant62,['Ant621']
Ant324,['Ant621']
Ant243,['Ant621']
Ant27,['Ant621']
Ant560,['Ant621']
Ant347,['Ant540']
