infectee,infectors
V2,['SEED']
V10,['V2']
V14,"['V2', 'V10']"
V7,"['V2', 'V10', 'V14']"
V3,"['V2', 'V7', 'V10', 'V14']"
V1,"['V2', 'V3', 'V7', 'V10', 'V14']"
V11,"['V1', 'V2', 'V3', 'V7', 'V10', 'V14']"
V13,"['V1', 'V2', 'V3', 'V7', 'V10', 'V11', 'V14']"
V12,"['V1', 'V2', 'V3', 'V7', 'V10', 'V11', 'V13', 'V14']"
V4,"['V1', 'V2', 'V3', 'V7', 'V10', 'V11', 'V12', 'V13', 'V14']"
V8,"['V1', 'V2', 'V3', 'V4', 'V7', 'V10', 'V11', 'V12', 'V13', 'V14']"
V6,"['V1', 'V2', 'V3', 'V4', 'V7', 'V8', 'V10', 'V11', 'V12', 'V13', 'V14']"
V5,"['V1', 'V2', 'V3', 'V4', 'V6', 'V7', 'V8', 'V10', 'V11', 'V12', 'V13', 'V14']"
V9,"['V1', 'V2', 'V3', 'V4', 'V5', 'V6', 'V7', 'V8', 'V10', 'V11', 'V12', 'V13', 'V14']"
V15,"['V1', 'V2', 'V3', 'V4', 'V5', 'V6', 'V7', 'V8', 'V9', 'V10', 'V11', 'V12', 'V13', 'V14']"
