infectee,infectors
Ant0,['SEED']
Ant620,"['Ant0', 'Ant44']"
Ant55,"['Ant620', 'Ant44']"
Ant76,"['Ant620', 'Ant55', 'Ant44']"
Ant153,"['Ant620', 'Ant55', 'Ant0', 'Ant76']"
Ant347,"['Ant620', 'Ant55', 'Ant44', 'Ant153', 'Ant0', 'Ant76']"
Ant538,"['Ant620', 'Ant55', 'Ant153', 'Ant0', 'Ant347']"
Ant243,"['Ant620', 'Ant153', 'Ant0', 'Ant55', 'Ant347', 'Ant76', 'Ant44', 'Ant538']"
Ant7,"['Ant620', 'Ant243', 'Ant55', 'Ant153', 'Ant0', 'Ant76', 'Ant538']"
Ant6,"['Ant620', 'Ant243', 'Ant55', 'Ant44', 'Ant7', 'Ant347', 'Ant76', 'Ant538']"
Ant387,"['Ant620', 'Ant243', 'Ant55', 'Ant44', 'Ant153', 'Ant7', 'Ant6', 'Ant0', 'Ant347', 'Ant538']"
Ant395,"['Ant620', 'Ant243', 'Ant55', 'Ant44', 'Ant153', 'Ant7', 'Ant0', 'Ant347', 'Ant76', 'Ant387', 'Ant538']"
Ant437,"['Ant620', 'Ant243', 'Ant55', 'Ant153', 'Ant395', 'Ant7', 'Ant0', 'Ant76', 'Ant387', 'Ant538', 'Ant347']"
Ant137,"['Ant620', 'Ant153', 'Ant7', 'Ant0', 'Ant55', 'Ant347', 'Ant76', 'Ant387', 'Ant538', 'Ant395', 'Ant243']"
Ant458,"['Ant620', 'Ant137', 'Ant243', 'Ant153', 'Ant395', 'Ant7', 'Ant0', 'Ant76', 'Ant437', 'Ant538']"
Ant202,"['Ant620', 'Ant137', 'Ant243', 'Ant55', 'Ant44', 'Ant153', 'Ant395', 'Ant7', 'Ant0', 'Ant76', 'Ant387', 'Ant458', 'Ant437', 'Ant347', 'Ant538']"
Ant501,"['Ant620', 'Ant243', 'Ant55', 'Ant44', 'Ant153', 'Ant202', 'Ant7', 'Ant0', 'Ant347', 'Ant76', 'Ant387', 'Ant395', 'Ant458']"
Ant482,"['Ant620', 'Ant501', 'Ant437', 'Ant137', 'Ant55', 'Ant202', 'Ant7', 'Ant0', 'Ant76', 'Ant387', 'Ant538', 'Ant395', 'Ant243', 'Ant458', 'Ant44']"
Ant232,"['Ant243', 'Ant55', 'Ant44', 'Ant501', 'Ant153', 'Ant395', 'Ant7', 'Ant6', 'Ant0', 'Ant76', 'Ant387', 'Ant202', 'Ant538', 'Ant437', 'Ant347']"
Ant27,"['Ant620', 'Ant437', 'Ant137', 'Ant153', 'Ant538', 'Ant395', 'Ant202', 'Ant7', 'Ant6', 'Ant501', 'Ant55', 'Ant347', 'Ant76', 'Ant458', 'Ant232', 'Ant387', 'Ant243', 'Ant44']"
Ant394,"['Ant137', 'Ant55', 'Ant501', 'Ant153', 'Ant395', 'Ant437', 'Ant0', 'Ant76', 'Ant387', 'Ant232', 'Ant458', 'Ant7']"
Ant23,"['Ant27', 'Ant482', 'Ant6', 'Ant347', 'Ant76', 'Ant44']"
Ant148,"['Ant27', 'Ant23', 'Ant137', 'Ant243', 'Ant55', 'Ant153', 'Ant202', 'Ant7', 'Ant6', 'Ant501', 'Ant347', 'Ant76', 'Ant232', 'Ant387', 'Ant395', 'Ant44', 'Ant538']"
