infectee,infectors
Ant198,['SEED']
Ant650,['Ant198']
Ant250,['Ant198']
Ant243,['Ant198']
Ant607,['Ant198']
Ant209,['Ant198']
Ant66,['Ant198']
Ant632,['Ant650']
Ant159,['Ant650']
Ant387,['Ant198']
Ant929,['Ant198']
Ant549,['Ant607']
Ant81,['Ant549']
Ant332,['Ant549']
Ant174,['Ant549']
Ant114,['Ant81']
Ant353,['Ant607']
Ant263,['Ant353']
Ant97,['Ant114']
Ant580,['Ant353']
Ant59,['Ant353']
Ant334,['Ant353']
Ant30,['Ant353']
Ant646,['Ant198']
Ant148,['Ant114']
Ant320,['Ant353']
Ant113,['Ant114']
Ant195,['Ant114']
Ant196,['Ant114']
Ant638,['Ant353']
Ant52,['Ant353']
Ant268,['Ant114']
Ant26,['Ant353']
Ant100,['Ant353']
Ant592,['Ant353']
Ant156,['Ant646']
Ant142,['Ant353']
Ant139,['Ant113']
Ant347,['Ant113']
Ant207,['Ant353']
Ant111,['Ant353']
Ant229,['Ant353']
Ant437,['Ant229']
Ant126,['Ant353']
Ant294,['Ant229']
Ant376,['Ant353']
Ant318,['Ant229']
Ant308,['Ant353']
Ant492,['Ant353']
Ant245,['Ant353']
Ant663,['Ant229']
Ant169,['Ant353']
Ant20,['Ant229']
Ant673,['Ant353']
Ant191,['Ant229']
Ant99,['Ant353']
Ant91,['Ant353']
Ant50,['Ant353']
Ant6,['Ant229']
Ant218,['Ant353']
Ant27,['Ant229']
Ant71,['Ant353']
Ant62,['Ant353']
Ant74,['Ant353']
Ant305,['Ant353']
Ant32,['Ant353']
Ant5,['Ant353']
Ant255,['Ant353']
Ant55,['Ant111']
Ant342,['Ant353']
Ant135,['Ant229']
Ant614,['Ant229']
Ant25,['Ant229']
Ant40,['Ant353']
Ant256,['Ant353']
Ant665,['Ant580']
Ant261,['Ant665']
Ant242,['Ant665']
Ant170,['Ant665']
Ant105,['Ant665']
Ant102,['Ant665']
Ant57,['Ant229']
Ant391,['Ant665']
Ant43,['Ant665']
Ant29,['Ant665']
Ant620,['Ant170']
Ant68,['Ant665']
Ant13,['Ant665']
Ant226,['Ant665']
