infectee,infectors
V4,['SEED']
V12,['V4']
V2,"['V4', 'V12']"
V14,"['V2', 'V4', 'V12']"
V6,"['V2', 'V4', 'V12', 'V14']"
V8,"['V2', 'V4', 'V6', 'V12', 'V14']"
V9,"['V2', 'V4', 'V6', 'V8', 'V12', 'V14']"
V11,"['V2', 'V4', 'V6', 'V8', 'V9', 'V12', 'V14']"
V10,"['V2', 'V4', 'V6', 'V8', 'V9', 'V11', 'V12', 'V14']"
V5,"['V2', 'V4', 'V6', 'V8', 'V9', 'V10', 'V11', 'V12', 'V14']"
V3,"['V2', 'V4', 'V5', 'V6', 'V8', 'V9', 'V10', 'V11', 'V12', 'V14']"
V13,"['V2', 'V3', 'V4', 'V5', 'V6', 'V8', 'V9', 'V10', 'V11', 'V12', 'V14']"
V7,"['V2', 'V3', 'V4', 'V5', 'V6', 'V8', 'V9', 'V10', 'V11', 'V12', 'V13', 'V14']"
V1,"['V2', 'V3', 'V4', 'V5', 'V6', 'V7', 'V8', 'V9', 'V10', 'V11', 'V12', 'V13', 'V14']"
