infectee,infectors
Ant120,['SEED']
Ant610,['Ant120']
Ant62,['Ant120']
Ant38,['Ant120']
Ant492,['Ant610']
Ant530,['Ant120']
Ant250,['Ant120']
Ant19,['Ant250']
Ant534,['Ant492']
Ant98,['Ant250']
Ant51,['Ant250']
Ant0,['Ant250']
Ant26,['Ant250']
Ant49,['Ant492']
Ant264,['Ant492']
Ant593,['Ant250']
Ant140,['Ant250']
Ant206,['Ant492']
Ant97,['Ant250']
Ant210,['Ant492']
Ant23,['Ant492']
Ant102,['Ant250']
Ant131,['Ant250']
Ant437,['Ant492']
Ant29,['Ant250']
Ant161,['Ant492']
Ant740,['Ant161']
Ant42,['Ant492']
Ant433,['Ant161']
Ant458,['Ant161']
Ant2,['Ant161']
Ant70,['Ant161']
Ant549,['Ant161']
Ant172,['Ant492']
Ant462,['Ant161']
Ant20,['Ant161']
Ant635,['Ant250']
Ant127,['Ant161']
Ant24,['Ant161']
Ant68,['Ant161']
Ant501,['Ant492']
Ant646,['Ant492']
Ant334,['Ant161']
Ant397,['Ant492']
Ant376,['Ant161']
Ant262,['Ant161']
Ant12,['Ant161']
Ant52,['Ant161']
Ant391,['Ant161']
Ant72,['Ant161']
Ant74,['Ant161']
Ant207,['Ant492']
Ant48,['Ant161']
Ant560,['Ant161']
Ant607,['Ant250']
Ant30,['Ant20']
Ant195,['Ant161']
Ant665,['Ant161']
Ant174,['Ant161']
Ant156,['Ant250']
Ant158,['Ant161']
Ant1,['Ant195']
Ant227,['Ant161']
Ant229,['Ant227']
Ant124,['Ant229']
Ant326,['Ant229']
Ant63,['Ant229']
Ant299,['Ant227']
Ant137,['Ant229']
Ant202,['Ant227']
Ant650,['Ant229']
Ant232,['Ant229']
Ant301,['Ant229']
Ant263,['Ant229']
Ant257,['Ant227']
Ant576,['Ant229']
Ant55,['Ant229']
Ant507,['Ant227']
Ant144,['Ant229']
Ant621,['Ant227']
Ant296,['Ant621']
Ant176,['Ant621']
Ant245,['Ant229']
Ant96,['Ant621']
Ant159,['Ant621']
Ant7,['Ant621']
Ant118,['Ant621']
Ant673,['Ant229']
Ant43,['Ant621']
Ant308,['Ant621']
Ant27,['Ant621']
Ant647,['Ant118']
Ant289,['Ant621']
Ant209,['Ant621']
Ant509,['Ant621']
Ant620,['Ant621']
Ant64,['Ant621']
Ant91,['Ant621']
Ant66,['Ant621']
Ant395,['Ant620']
Ant313,['Ant621']
Ant638,['Ant620']
Ant482,['Ant621']
Ant353,['Ant621']
Ant332,['Ant621']
Ant324,['Ant621']
Ant60,['Ant621']
Ant175,['Ant621']
Ant929,['Ant620']
Ant170,['Ant621']
Ant252,['Ant620']
Ant80,['Ant621']
Ant331,['Ant621']
Ant838,['Ant621']
Ant260,['Ant621']
Ant147,['Ant621']
Ant14,['Ant621']
Ant311,['Ant621']
Ant196,['Ant621']
Ant135,['Ant621']
Ant242,['Ant620']
Ant356,['Ant621']
Ant57,['Ant620']
Ant261,['Ant620']
Ant13,['Ant621']
Ant268,['Ant621']
Ant387,['Ant621']
Ant592,['Ant621']
Ant190,['Ant620']
Ant215,['Ant620']
Ant604,['Ant620']
Ant954,['Ant621']
Ant169,['Ant621']
Ant212,['Ant621']
Ant126,['Ant621']
Ant109,['Ant621']
Ant149,['Ant621']
Ant9,['Ant620']
Ant614,['Ant621']
Ant113,['Ant621']
Ant54,['Ant621']
Ant6,['Ant621']
Ant380,['Ant196']
