infectee,infectors
Ant299,['SEED']
Ant296,['Ant299']
Ant250,"['Ant296', 'Ant299']"
Ant289,"['Ant250', 'Ant299', 'Ant296']"
Ant98,"['Ant299', 'Ant296', 'Ant289']"
Ant262,"['Ant250', 'Ant299', 'Ant296', 'Ant98', 'Ant289']"
Ant102,"['Ant250', 'Ant262', 'Ant299', 'Ant296', 'Ant98', 'Ant289']"
Ant210,"['Ant250', 'Ant262', 'Ant299', 'Ant296', 'Ant98', 'Ant289', 'Ant102']"
Ant30,"['Ant262', 'Ant296', 'Ant289']"
Ant74,"['Ant250', 'Ant262', 'Ant98', 'Ant296', 'Ant299', 'Ant210', 'Ant102']"
Ant610,"['Ant262', 'Ant296', 'Ant98', 'Ant289', 'Ant30']"
Ant219,"['Ant262', 'Ant299', 'Ant296', 'Ant210', 'Ant610', 'Ant289', 'Ant30']"
Ant49,"['Ant262', 'Ant299', 'Ant296', 'Ant219', 'Ant289', 'Ant610', 'Ant30']"
Ant113,"['Ant262', 'Ant296', 'Ant98', 'Ant210', 'Ant219', 'Ant289', 'Ant610', 'Ant30', 'Ant49']"
Ant929,"['Ant250', 'Ant262', 'Ant74', 'Ant299', 'Ant296', 'Ant98', 'Ant210', 'Ant289', 'Ant102']"
Ant169,"['Ant113', 'Ant74', 'Ant49', 'Ant296', 'Ant610', 'Ant30']"
Ant96,"['Ant113', 'Ant929', 'Ant250', 'Ant262', 'Ant74', 'Ant169', 'Ant299', 'Ant296', 'Ant98', 'Ant210', 'Ant219', 'Ant289', 'Ant610', 'Ant49', 'Ant102']"
Ant131,"['Ant113', 'Ant929', 'Ant250', 'Ant49', 'Ant262', 'Ant74', 'Ant96', 'Ant299', 'Ant296', 'Ant98', 'Ant210', 'Ant219', 'Ant289', 'Ant610', 'Ant102']"
Ant552,"['Ant113', 'Ant929', 'Ant262', 'Ant610', 'Ant96', 'Ant169', 'Ant296', 'Ant219', 'Ant289', 'Ant30', 'Ant49']"
Ant153,"['Ant113', 'Ant929', 'Ant552', 'Ant250', 'Ant131', 'Ant262', 'Ant96', 'Ant169', 'Ant299', 'Ant296', 'Ant219', 'Ant289', 'Ant610', 'Ant49', 'Ant102']"
Ant380,['Ant113']
Ant564,"['Ant929', 'Ant552', 'Ant250', 'Ant131', 'Ant262', 'Ant610', 'Ant96', 'Ant299', 'Ant98', 'Ant210', 'Ant219', 'Ant289', 'Ant49', 'Ant102']"
Ant126,"['Ant929', 'Ant153', 'Ant610', 'Ant262', 'Ant289', 'Ant564', 'Ant96', 'Ant296', 'Ant98', 'Ant210', 'Ant102', 'Ant131']"
Ant2,"['Ant113', 'Ant552', 'Ant250', 'Ant153', 'Ant126', 'Ant131', 'Ant564', 'Ant262', 'Ant610', 'Ant96', 'Ant169', 'Ant296', 'Ant219', 'Ant289', 'Ant30', 'Ant49', 'Ant102']"
Ant458,"['Ant113', 'Ant929', 'Ant552', 'Ant153', 'Ant126', 'Ant131', 'Ant564', 'Ant262', 'Ant2', 'Ant74', 'Ant96', 'Ant299', 'Ant296', 'Ant98', 'Ant210', 'Ant219', 'Ant289', 'Ant610', 'Ant30', 'Ant49', 'Ant102']"
Ant387,"['Ant113', 'Ant929', 'Ant552', 'Ant153', 'Ant126', 'Ant131', 'Ant564', 'Ant49', 'Ant262', 'Ant2', 'Ant96', 'Ant299', 'Ant296', 'Ant98', 'Ant210', 'Ant458', 'Ant219', 'Ant289', 'Ant30', 'Ant102']"
Ant593,"['Ant113', 'Ant929', 'Ant153', 'Ant126', 'Ant131', 'Ant387', 'Ant262', 'Ant49', 'Ant610', 'Ant96', 'Ant169', 'Ant296', 'Ant98', 'Ant210', 'Ant458', 'Ant219', 'Ant289', 'Ant102']"
Ant159,"['Ant113', 'Ant929', 'Ant552', 'Ant250', 'Ant153', 'Ant126', 'Ant131', 'Ant564', 'Ant387', 'Ant380', 'Ant262', 'Ant2', 'Ant593', 'Ant96', 'Ant169', 'Ant299', 'Ant296', 'Ant98', 'Ant210', 'Ant458', 'Ant219', 'Ant289', 'Ant610', 'Ant30', 'Ant49']"
Ant650,"['Ant113', 'Ant929', 'Ant552', 'Ant250', 'Ant126', 'Ant131', 'Ant564', 'Ant387', 'Ant380', 'Ant262', 'Ant153', 'Ant159', 'Ant2', 'Ant593', 'Ant96', 'Ant169', 'Ant299', 'Ant296', 'Ant98', 'Ant210', 'Ant458', 'Ant219', 'Ant289', 'Ant610', 'Ant49', 'Ant102']"
