infectee,infectors
MN24,['SEED']
FN3,['MN24']
MN27,"['FN3', 'FN7']"
MN23,"['FN3', 'FN7', 'MN24']"
MN12,['FN7']
MS11,"['FN3', 'FN7', 'MN12', 'MN23', 'MN24']"
MN13,"['FN3', 'FN7', 'MN24']"
FN2,"['FN7', 'MN12', 'MN13', 'MN24']"
FN9,"['MS11', 'MN12', 'MN13', 'MN23', 'MN24', 'MN27']"
FS10,"['FN9', 'MS11', 'MN12', 'MN13', 'MN23', 'MN24', 'MN27']"
FS5,"['FN9', 'FS10', 'MN12', 'MN13', 'MN23', 'MN24']"
MN15,"['FN2', 'FN3', 'FN7', 'FN9', 'FS10', 'MS11', 'MN12', 'MN27']"
MN19,['FS5']
FN6,"['FN2', 'MN12', 'MN13', 'MN15', 'MN24', 'MN27']"
MS26,"['FS5', 'MS11', 'MN15', 'MN24']"
MN21,"['FN2', 'FN6', 'FN9', 'FS10', 'MN24']"
MN22,"['FN3', 'FS5', 'FN6', 'FN7', 'FS10', 'MN13', 'MS26']"
MN17,"['FS5', 'FN6', 'FS10', 'MN15', 'MN21', 'MN22', 'MN23', 'MN24']"
MN28,"['FN3', 'FN6']"
FS1,"['FN2', 'FN7', 'MS11', 'MN12', 'MN13', 'MN15', 'MN17', 'MN21', 'MN22', 'MN24', 'MN27', 'MN28']"
MN18,"['FS1', 'FS5', 'FN9', 'FS10', 'MS11', 'MN17']"
MN16,"['MS11', 'MN21', 'MS26']"
MS20,"['FN3', 'FN6', 'FN9', 'FS10', 'MS11', 'MN15', 'MN18', 'MN21', 'MS26']"
MN29,"['FN3', 'MN16']"
MN25,"['MN18', 'MN24']"
MN14,"['FS1', 'FN3', 'MN29']"
FN8,"['FS1', 'FN6', 'MN12', 'MN15', 'MN18', 'MN22']"
FN4,"['FS1', 'FN2', 'FN6', 'FN8', 'FN9', 'MN12', 'MN15', 'MN17', 'MN18', 'MN21', 'MN22', 'MN25', 'MN27']"
