infectee,infectors
V6,['SEED']
V9,['V6']
V14,['V6']
V15,['V14']
V4,"['V6', 'V9', 'V14', 'V15']"
V13,"['V4', 'V6', 'V14', 'V15']"
V7,"['V6', 'V9', 'V13', 'V14', 'V15']"
V3,"['V4', 'V6', 'V9', 'V13', 'V14']"
V12,"['V3', 'V7', 'V14', 'V15']"
V10,"['V6', 'V7', 'V15']"
V1,"['V3', 'V4', 'V6', 'V7', 'V9', 'V10', 'V12', 'V13', 'V14', 'V15']"
V11,"['V1', 'V3', 'V4', 'V7', 'V9', 'V10', 'V12', 'V14']"
V8,"['V1', 'V3', 'V7', 'V10', 'V11', 'V12', 'V13']"
V2,['V1']
V5,"['V1', 'V2', 'V3', 'V4', 'V6', 'V9', 'V10', 'V11', 'V14']"
