infectee,infectors
Ant158,['SEED']
Ant43,"['Ant158', 'Ant172']"
Ant243,"['Ant560', 'Ant43', 'Ant158', 'Ant172']"
Ant564,"['Ant172', 'Ant158', 'Ant243', 'Ant43']"
Ant206,"['Ant564', 'Ant243', 'Ant172', 'Ant43']"
Ant610,"['Ant564', 'Ant158', 'Ant172', 'Ant206', 'Ant43']"
Ant256,"['Ant243', 'Ant172', 'Ant206']"
Ant12,"['Ant256', 'Ant564', 'Ant243', 'Ant158', 'Ant610', 'Ant172', 'Ant206', 'Ant43']"
Ant115,"['Ant256', 'Ant564', 'Ant43', 'Ant158', 'Ant610', 'Ant12', 'Ant172', 'Ant206']"
Ant9,"['Ant256', 'Ant115', 'Ant158', 'Ant172', 'Ant610', 'Ant206', 'Ant12', 'Ant43']"
Ant607,"['Ant564', 'Ant243', 'Ant115', 'Ant158', 'Ant9', 'Ant610', 'Ant12', 'Ant172', 'Ant43']"
Ant264,"['Ant564', 'Ant243', 'Ant115', 'Ant607', 'Ant172', 'Ant610', 'Ant206', 'Ant12', 'Ant43']"
Ant74,"['Ant256', 'Ant564', 'Ant243', 'Ant115', 'Ant264', 'Ant158', 'Ant9', 'Ant607', 'Ant172', 'Ant610', 'Ant206', 'Ant12', 'Ant43']"
Ant194,"['Ant256', 'Ant560', 'Ant243', 'Ant9', 'Ant115', 'Ant264', 'Ant158', 'Ant610', 'Ant12', 'Ant172', 'Ant206', 'Ant43']"
Ant196,"['Ant194', 'Ant256', 'Ant560', 'Ant564', 'Ant243', 'Ant9', 'Ant115', 'Ant264', 'Ant158', 'Ant610', 'Ant12', 'Ant607', 'Ant172', 'Ant206', 'Ant43']"
Ant53,"['Ant194', 'Ant196', 'Ant256', 'Ant564', 'Ant243', 'Ant607', 'Ant264', 'Ant172', 'Ant158', 'Ant74', 'Ant610', 'Ant12', 'Ant206', 'Ant115', 'Ant43']"
Ant35,"['Ant196', 'Ant256', 'Ant564', 'Ant53', 'Ant115', 'Ant264', 'Ant158', 'Ant9', 'Ant74', 'Ant610', 'Ant607', 'Ant172', 'Ant206', 'Ant43']"
Ant390,"['Ant194', 'Ant196', 'Ant256', 'Ant243', 'Ant53', 'Ant172', 'Ant158', 'Ant74', 'Ant610', 'Ant12', 'Ant9', 'Ant115', 'Ant43']"
Ant48,"['Ant194', 'Ant196', 'Ant256', 'Ant560', 'Ant564', 'Ant53', 'Ant390', 'Ant115', 'Ant9', 'Ant264', 'Ant158', 'Ant74', 'Ant12', 'Ant607', 'Ant206', 'Ant43']"
Ant109,"['Ant194', 'Ant196', 'Ant256', 'Ant564', 'Ant243', 'Ant53', 'Ant390', 'Ant115', 'Ant48', 'Ant264', 'Ant158', 'Ant9', 'Ant74', 'Ant610', 'Ant12', 'Ant607', 'Ant172', 'Ant206', 'Ant43', 'Ant35']"
