infectee,infectors
Ant552,['SEED']
Ant169,['Ant552']
Ant238,['Ant552']
Ant243,['Ant552']
Ant4,['Ant243']
Ant42,['Ant552']
Ant390,['Ant552']
Ant475,['Ant552']
Ant219,['Ant243']
Ant131,['Ant552']
Ant538,['Ant552']
Ant98,['Ant552']
Ant564,['Ant552']
Ant324,['Ant243']
Ant43,['Ant324']
Ant186,['Ant324']
Ant400,['Ant324']
Ant139,['Ant552']
Ant27,['Ant552']
Ant380,['Ant552']
Ant395,['Ant324']
Ant30,['Ant324']
Ant97,['Ant324']
Ant156,['Ant324']
Ant263,['Ant324']
Ant109,['Ant324']
Ant620,['Ant243']
Ant501,['Ant620']
Ant298,['Ant620']
Ant215,['Ant620']
Ant252,['Ant324']
Ant218,['Ant620']
Ant209,['Ant620']
Ant19,['Ant620']
Ant115,['Ant324']
Ant268,['Ant620']
Ant560,['Ant620']
Ant353,['Ant501']
Ant462,['Ant353']
Ant76,['Ant620']
Ant26,['Ant353']
Ant100,['Ant620']
Ant191,['Ant620']
Ant207,['Ant620']
Ant527,['Ant353']
Ant52,['Ant620']
Ant38,['Ant620']
Ant113,['Ant620']
Ant518,['Ant353']
Ant342,['Ant620']
Ant387,['Ant353']
Ant198,['Ant620']
Ant217,['Ant353']
Ant195,['Ant131']
Ant158,['Ant620']
Ant492,['Ant620']
Ant318,['Ant113']
Ant6,['Ant353']
Ant55,['Ant620']
Ant124,['Ant620']
Ant311,['Ant620']
Ant148,['Ant113']
Ant294,['Ant195']
Ant196,['Ant353']
Ant159,['Ant620']
Ant32,['Ant620']
Ant540,['Ant353']
Ant178,['Ant620']
Ant356,['Ant620']
Ant482,['Ant620']
Ant530,['Ant356']
Ant507,['Ant620']
Ant332,['Ant620']
Ant142,['Ant356']
Ant13,['Ant620']
Ant117,['Ant620']
Ant593,['Ant620']
Ant127,['Ant620']
Ant202,['Ant620']
Ant347,['Ant620']
Ant289,['Ant356']
Ant458,['Ant620']
Ant140,['Ant620']
Ant50,['Ant620']
Ant308,['Ant620']
Ant260,['Ant620']
Ant63,['Ant353']
Ant149,['Ant620']
Ant621,['Ant620']
Ant394,['Ant620']
Ant14,['Ant621']
Ant91,['Ant621']
Ant437,['Ant620']
Ant614,['Ant621']
Ant257,['Ant621']
Ant64,['Ant621']
Ant153,['Ant620']
Ant190,['Ant621']
Ant73,['Ant621']
Ant232,['Ant621']
Ant60,['Ant621']
Ant7,['Ant620']
Ant599,['Ant621']
Ant0,['Ant620']
Ant173,['Ant620']
Ant44,['Ant621']
Ant9,['Ant621']
Ant23,['Ant621']
Ant176,['Ant621']
Ant242,['Ant621']
Ant255,['Ant621']
Ant137,['Ant356']
Ant29,['Ant621']
