infectee,infectors
Ant0,['SEED']
Ant482,['Ant0']
Ant76,['Ant482']
Ant111,['Ant0']
Ant296,['Ant482']
Ant299,['Ant111']
Ant124,['Ant482']
Ant540,['Ant111']
Ant50,['Ant111']
Ant17,['Ant111']
Ant394,['Ant111']
Ant97,['Ant111']
Ant621,['Ant394']
Ant610,['Ant621']
Ant243,['Ant621']
Ant175,['Ant621']
Ant252,['Ant621']
Ant576,['Ant621']
Ant331,['Ant111']
Ant264,['Ant111']
Ant35,['Ant482']
Ant186,['Ant621']
Ant560,['Ant621']
Ant308,['Ant621']
Ant475,['Ant621']
Ant229,['Ant621']
Ant334,['Ant621']
Ant580,['Ant229']
Ant663,['Ant621']
Ant112,['Ant621']
Ant81,['Ant621']
Ant607,['Ant229']
Ant238,['Ant621']
Ant6,['Ant621']
Ant509,['Ant621']
Ant599,['Ant229']
Ant30,['Ant621']
Ant397,['Ant621']
Ant26,['Ant621']
Ant220,['Ant229']
Ant60,['Ant621']
Ant102,['Ant621']
Ant342,['Ant621']
Ant137,['Ant229']
Ant556,['Ant621']
Ant190,['Ant621']
Ant109,['Ant621']
Ant329,['Ant229']
Ant244,['Ant621']
Ant650,['Ant621']
Ant289,['Ant229']
Ant65,['Ant229']
Ant347,['Ant229']
Ant206,['Ant229']
Ant564,['Ant111']
Ant395,['Ant621']
Ant52,['Ant621']
Ant4,['Ant621']
Ant158,['Ant229']
Ant219,['Ant621']
Ant126,['Ant621']
Ant191,['Ant229']
Ant194,['Ant621']
Ant255,['Ant621']
Ant398,['Ant621']
Ant324,['Ant621']
Ant70,['Ant621']
Ant501,['Ant621']
Ant1,['Ant621']
Ant71,['Ant621']
Ant172,['Ant621']
Ant614,['Ant621']
Ant196,['Ant621']
Ant53,['Ant621']
Ant215,['Ant621']
Ant278,['Ant621']
Ant227,['Ant621']
Ant9,['Ant621']
Ant74,['Ant621']
Ant740,['Ant621']
Ant380,['Ant621']
Ant301,['Ant621']
Ant390,['Ant229']
Ant62,['Ant229']
Ant13,['Ant229']
Ant105,['Ant621']
Ant256,['Ant621']
Ant96,['Ant621']
Ant43,['Ant229']
Ant251,['Ant621']
Ant23,['Ant229']
Ant210,['Ant621']
Ant51,['Ant621']
Ant115,['Ant621']
Ant12,['Ant621']
Ant54,['Ant621']
Ant117,['Ant621']
Ant178,['Ant229']
Ant458,['Ant621']
Ant27,['Ant621']
Ant245,['Ant196']
Ant19,['Ant621']
Ant48,['Ant621']
Ant604,['Ant191']
Ant159,['Ant621']
Ant476,['Ant117']
Ant673,['Ant621']
Ant20,['Ant621']
Ant260,['Ant621']
Ant7,['Ant229']
Ant15,['Ant621']
Ant242,['Ant229']
Ant72,['Ant229']
Ant954,['Ant621']
Ant518,['Ant74']
