infectee,infectors
Ant387,['SEED']
Ant73,['Ant387']
Ant298,['Ant73']
Ant347,['Ant73']
Ant218,['Ant347']
Ant390,['Ant347']
Ant507,['Ant347']
Ant98,['Ant507']
Ant560,['Ant507']
Ant173,['Ant218']
Ant137,['Ant507']
Ant308,['Ant507']
Ant55,['Ant137']
Ant257,['Ant507']
Ant260,['Ant507']
Ant29,['Ant137']
Ant117,['Ant137']
Ant209,['Ant507']
Ant27,['Ant507']
Ant552,['Ant137']
Ant238,['Ant507']
Ant64,['Ant507']
Ant44,['Ant507']
Ant169,['Ant260']
Ant115,['Ant507']
Ant538,['Ant507']
Ant148,['Ant507']
Ant176,['Ant507']
Ant518,['Ant507']
Ant0,['Ant390']
Ant23,['Ant507']
Ant52,['Ant137']
Ant42,['Ant507']
Ant219,['Ant173']
Ant109,['Ant137']
Ant294,['Ant507']
Ant255,['Ant507']
Ant593,['Ant137']
Ant215,['Ant137']
Ant400,['Ant260']
Ant139,['Ant137']
Ant356,['Ant507']
Ant7,['Ant137']
Ant268,['Ant507']
Ant482,['Ant137']
Ant380,['Ant260']
Ant207,['Ant482']
Ant38,['Ant482']
Ant19,['Ant482']
Ant242,['Ant482']
Ant43,['Ant507']
Ant97,['Ant482']
Ant63,['Ant482']
Ant540,['Ant482']
Ant178,['Ant219']
Ant324,['Ant356']
Ant32,['Ant324']
Ant100,['Ant324']
Ant26,['Ant482']
Ant190,['Ant324']
Ant4,['Ant324']
Ant159,['Ant482']
Ant30,['Ant324']
Ant394,['Ant482']
Ant289,['Ant324']
Ant202,['Ant394']
Ant599,['Ant394']
Ant621,['Ant394']
Ant127,['Ant394']
Ant156,['Ant394']
Ant243,['Ant394']
Ant60,['Ant324']
Ant158,['Ant394']
Ant76,['Ant394']
Ant614,['Ant394']
Ant153,['Ant394']
Ant191,['Ant394']
Ant501,['Ant243']
Ant564,['Ant394']
Ant492,['Ant394']
