infectee,infectors
Ant650,['SEED']
Ant607,['Ant650']
Ant534,['Ant650']
Ant117,"['Ant650', 'Ant607', 'Ant534']"
Ant245,"['Ant650', 'Ant534']"
Ant929,"['Ant117', 'Ant534']"
Ant158,"['Ant117', 'Ant929', 'Ant650', 'Ant607', 'Ant534']"
Ant255,"['Ant117', 'Ant650', 'Ant607', 'Ant245', 'Ant534']"
Ant502,"['Ant117', 'Ant929', 'Ant255', 'Ant607', 'Ant158']"
Ant320,"['Ant117', 'Ant929', 'Ant650', 'Ant255', 'Ant245', 'Ant158', 'Ant502', 'Ant607', 'Ant534']"
Ant540,"['Ant117', 'Ant320', 'Ant650', 'Ant245', 'Ant502', 'Ant158', 'Ant607', 'Ant534']"
Ant250,"['Ant540', 'Ant117', 'Ant929', 'Ant650', 'Ant158', 'Ant502', 'Ant534', 'Ant255']"
Ant332,"['Ant540', 'Ant117', 'Ant929', 'Ant320', 'Ant650', 'Ant250', 'Ant255', 'Ant245', 'Ant158', 'Ant607', 'Ant534']"
Ant264,"['Ant540', 'Ant117', 'Ant929', 'Ant320', 'Ant650', 'Ant250', 'Ant332', 'Ant502', 'Ant607', 'Ant158', 'Ant534']"
Ant115,"['Ant540', 'Ant929', 'Ant650', 'Ant250', 'Ant255', 'Ant332', 'Ant607', 'Ant264', 'Ant158', 'Ant502', 'Ant534']"
Ant220,"['Ant540', 'Ant117', 'Ant607', 'Ant534', 'Ant332', 'Ant264', 'Ant158', 'Ant245', 'Ant502', 'Ant650', 'Ant250', 'Ant255', 'Ant320']"
Ant638,"['Ant540', 'Ant117', 'Ant220', 'Ant929', 'Ant320', 'Ant650', 'Ant250', 'Ant255', 'Ant332', 'Ant245', 'Ant115', 'Ant158', 'Ant607', 'Ant534']"
Ant62,"['Ant540', 'Ant117', 'Ant220', 'Ant929', 'Ant320', 'Ant650', 'Ant250', 'Ant255', 'Ant332', 'Ant115', 'Ant502', 'Ant158', 'Ant607', 'Ant638', 'Ant534']"
Ant191,['Ant245']
Ant518,"['Ant117', 'Ant220', 'Ant191', 'Ant320', 'Ant650', 'Ant250', 'Ant255', 'Ant332', 'Ant245', 'Ant502', 'Ant638']"
Ant14,"['Ant540', 'Ant117', 'Ant220', 'Ant191', 'Ant320', 'Ant650', 'Ant250', 'Ant255', 'Ant332', 'Ant245', 'Ant158', 'Ant607', 'Ant534', 'Ant638', 'Ant518']"
Ant26,"['Ant540', 'Ant191', 'Ant320', 'Ant255', 'Ant245', 'Ant638', 'Ant14', 'Ant518']"
Ant564,"['Ant540', 'Ant117', 'Ant220', 'Ant929', 'Ant320', 'Ant650', 'Ant250', 'Ant255', 'Ant332', 'Ant607', 'Ant264', 'Ant158', 'Ant115', 'Ant638', 'Ant14', 'Ant502', 'Ant534', 'Ant518', 'Ant62']"
Ant1,"['Ant191', 'Ant26', 'Ant245', 'Ant518', 'Ant14']"
Ant210,"['Ant540', 'Ant117', 'Ant220', 'Ant929', 'Ant320', 'Ant650', 'Ant250', 'Ant255', 'Ant332', 'Ant564', 'Ant115', 'Ant502', 'Ant264', 'Ant158', 'Ant14', 'Ant518', 'Ant534', 'Ant638', 'Ant62']"
Ant242,"['Ant540', 'Ant117', 'Ant220', 'Ant320', 'Ant650', 'Ant250', 'Ant255', 'Ant332', 'Ant564', 'Ant518', 'Ant245', 'Ant115', 'Ant264', 'Ant158', 'Ant502', 'Ant14', 'Ant210', 'Ant62', 'Ant607', 'Ant638', 'Ant534']"
Ant126,"['Ant540', 'Ant117', 'Ant220', 'Ant320', 'Ant650', 'Ant264', 'Ant332', 'Ant158', 'Ant242', 'Ant245', 'Ant638', 'Ant14', 'Ant518', 'Ant255']"
Ant614,"['Ant191', 'Ant320', 'Ant650', 'Ant26', 'Ant245', 'Ant1', 'Ant518', 'Ant638', 'Ant14']"
Ant148,"['Ant540', 'Ant117', 'Ant929', 'Ant320', 'Ant650', 'Ant250', 'Ant126', 'Ant255', 'Ant332', 'Ant564', 'Ant242', 'Ant245', 'Ant518', 'Ant115', 'Ant264', 'Ant158', 'Ant502', 'Ant14', 'Ant210', 'Ant62', 'Ant607', 'Ant638', 'Ant534']"
Ant646,"['Ant540', 'Ant117', 'Ant929', 'Ant320', 'Ant650', 'Ant250', 'Ant126', 'Ant255', 'Ant332', 'Ant242', 'Ant607', 'Ant264', 'Ant158', 'Ant564', 'Ant245', 'Ant502', 'Ant534', 'Ant148', 'Ant518', 'Ant638', 'Ant115', 'Ant62']"
Ant296,"['Ant540', 'Ant117', 'Ant220', 'Ant320', 'Ant650', 'Ant250', 'Ant126', 'Ant255', 'Ant332', 'Ant564', 'Ant242', 'Ant245', 'Ant148', 'Ant115', 'Ant502', 'Ant264', 'Ant158', 'Ant14', 'Ant518', 'Ant210', 'Ant62', 'Ant607', 'Ant638', 'Ant534']"
Ant173,"['Ant117', 'Ant220', 'Ant191', 'Ant320', 'Ant650', 'Ant126', 'Ant255', 'Ant26', 'Ant332', 'Ant646', 'Ant242', 'Ant245', 'Ant148', 'Ant264', 'Ant1', 'Ant614', 'Ant14', 'Ant296', 'Ant518', 'Ant534', 'Ant638']"
Ant740,"['Ant540', 'Ant117', 'Ant220', 'Ant929', 'Ant320', 'Ant650', 'Ant250', 'Ant126', 'Ant255', 'Ant332', 'Ant646', 'Ant564', 'Ant242', 'Ant148', 'Ant115', 'Ant502', 'Ant264', 'Ant158', 'Ant14', 'Ant534', 'Ant296', 'Ant210', 'Ant62']"
Ant298,"['Ant540', 'Ant117', 'Ant220', 'Ant929', 'Ant320', 'Ant650', 'Ant250', 'Ant126', 'Ant255', 'Ant332', 'Ant646', 'Ant564', 'Ant242', 'Ant245', 'Ant148', 'Ant115', 'Ant502', 'Ant740', 'Ant264', 'Ant158', 'Ant14', 'Ant518', 'Ant296', 'Ant210', 'Ant62', 'Ant607', 'Ant173', 'Ant638', 'Ant534']"
Ant170,"['Ant540', 'Ant117', 'Ant220', 'Ant929', 'Ant320', 'Ant650', 'Ant250', 'Ant126', 'Ant332', 'Ant646', 'Ant564', 'Ant242', 'Ant148', 'Ant115', 'Ant502', 'Ant740', 'Ant264', 'Ant158', 'Ant14', 'Ant298', 'Ant296', 'Ant210', 'Ant62', 'Ant607', 'Ant638', 'Ant534']"
Ant176,"['Ant540', 'Ant117', 'Ant220', 'Ant929', 'Ant320', 'Ant650', 'Ant250', 'Ant126', 'Ant255', 'Ant332', 'Ant646', 'Ant564', 'Ant242', 'Ant245', 'Ant148', 'Ant115', 'Ant502', 'Ant740', 'Ant158', 'Ant14', 'Ant298', 'Ant296', 'Ant518', 'Ant210', 'Ant62', 'Ant607', 'Ant173', 'Ant170', 'Ant638', 'Ant534']"
Ant59,"['Ant540', 'Ant117', 'Ant220', 'Ant929', 'Ant320', 'Ant650', 'Ant250', 'Ant126', 'Ant255', 'Ant26', 'Ant332', 'Ant646', 'Ant564', 'Ant242', 'Ant518', 'Ant148', 'Ant115', 'Ant740', 'Ant264', 'Ant158', 'Ant502', 'Ant14', 'Ant298', 'Ant296', 'Ant210', 'Ant62', 'Ant607', 'Ant170', 'Ant176', 'Ant638', 'Ant534']"
