infectee,infectors
Ant1,['SEED']
Ant158,['Ant1']
Ant665,['Ant158']
Ant159,['Ant665']
Ant118,['Ant159']
Ant232,['Ant159']
Ant23,['Ant118']
Ant54,['Ant118']
Ant301,['Ant118']
Ant91,['Ant23']
Ant12,['Ant23']
Ant51,['Ant159']
Ant257,['Ant118']
Ant260,['Ant118']
Ant299,['Ant118']
Ant592,['Ant118']
Ant190,['Ant260']
Ant97,['Ant190']
Ant144,['Ant118']
Ant96,['Ant190']
Ant57,['Ant190']
Ant49,['Ant118']
Ant673,['Ant190']
Ant395,['Ant257']
Ant175,['Ant118']
Ant263,['Ant190']
Ant7,['Ant118']
Ant147,['Ant118']
Ant501,['Ant118']
Ant62,['Ant190']
Ant311,['Ant118']
Ant534,['Ant190']
Ant68,['Ant190']
Ant55,['Ant118']
Ant13,['Ant190']
Ant66,['Ant190']
Ant229,['Ant159']
Ant42,['Ant118']
Ant26,['Ant229']
Ant740,['Ant118']
Ant458,['Ant229']
Ant195,['Ant118']
Ant161,['Ant158']
Ant614,['Ant118']
Ant331,['Ant118']
Ant650,['Ant229']
Ant593,['Ant229']
Ant27,['Ant229']
Ant135,['Ant118']
Ant70,['Ant229']
Ant98,['Ant229']
Ant64,['Ant229']
Ant14,['Ant118']
Ant313,['Ant118']
Ant929,['Ant229']
Ant397,['Ant118']
Ant492,['Ant229']
Ant268,['Ant118']
Ant391,['Ant118']
Ant647,['Ant118']
Ant113,['Ant118']
Ant635,['Ant229']
Ant149,['Ant118']
Ant170,['Ant229']
Ant387,['Ant118']
Ant530,['Ant229']
Ant507,['Ant161']
Ant210,['Ant113']
Ant209,['Ant229']
Ant0,['Ant161']
Ant206,['Ant118']
Ant376,['Ant118']
Ant954,['Ant229']
Ant620,['Ant229']
Ant264,['Ant620']
Ant19,['Ant620']
Ant838,['Ant620']
Ant169,['Ant118']
Ant289,['Ant620']
Ant120,['Ant620']
Ant332,['Ant620']
Ant353,['Ant118']
Ant52,['Ant620']
Ant24,['Ant620']
Ant74,['Ant620']
Ant140,['Ant620']
Ant60,['Ant620']
Ant380,['Ant144']
Ant638,['Ant620']
Ant196,['Ant620']
Ant326,['Ant353']
Ant9,['Ant620']
Ant131,['Ant620']
Ant308,['Ant620']
Ant30,['Ant353']
Ant202,['Ant353']
Ant29,['Ant620']
Ant109,['Ant620']
Ant20,['Ant353']
Ant433,['Ant620']
Ant126,['Ant620']
Ant124,['Ant620']
Ant242,['Ant620']
Ant174,['Ant620']
Ant356,['Ant620']
Ant80,['Ant620']
Ant296,['Ant620']
Ant137,['Ant620']
Ant607,['Ant620']
Ant48,['Ant353']
Ant621,['Ant620']
Ant509,['Ant620']
Ant576,['Ant621']
Ant604,['Ant621']
Ant261,['Ant621']
Ant6,['Ant620']
Ant227,['Ant621']
Ant262,['Ant621']
