infectee,infectors
nnr,['SEED']
nbr,"['nnr', 'nng']"
ngn,"['nbr', 'nng', 'nnr']"
ngb,"['ngn', 'nnr', 'nng']"
gnn,"['ngn', 'nnr', 'ngb', 'nbr', 'nng']"
bnn,"['ngn', 'nnr', 'nbr', 'ngb', 'nng']"
rnr,"['bnn', 'ngn', 'nnr', 'gnn', 'nbr', 'nng']"
nbn,"['ngn', 'gnn', 'nbr']"
nrn,"['bnn', 'nnr', 'nbn', 'ngb', 'gnn', 'nbr', 'nng', 'rnr']"
nrg,"['bnn', 'ngn', 'gnn', 'nbr', 'ngb', 'nng', 'nbn', 'nrn']"
gnb,"['bnn', 'nnr', 'nrg', 'nbn', 'ngb', 'nrn', 'rnr', 'nbr', 'nng']"
gnr,"['bnn', 'gnn', 'nbr', 'nng', 'nnr']"
nbb,"['bnn', 'gnr', 'gnb', 'gnn', 'ngn', 'nbn', 'nbr', 'ngb', 'nng', 'nrn', 'rnr']"
nnb,"['bnn', 'nbb', 'ngn', 'gnb', 'gnn', 'nbn', 'nbr', 'ngb', 'nrn', 'nng', 'rnr']"
ngg,"['bnn', 'gnr', 'nbb', 'nrg', 'gnb', 'ngb', 'gnn', 'nbr', 'nng', 'rnr']"
nrr,"['gnr', 'ngn', 'nnb', 'nrg', 'gnb', 'nbn', 'ngb', 'nrn', 'gnn', 'nbr', 'nng', 'rnr']"
ngr,"['gnr', 'nbb', 'ngn', 'nrg', 'gnb', 'ngg', 'gnn', 'nbr', 'nrn', 'nng', 'nrr']"
bnr,"['ngn', 'nnb', 'nnr', 'nrg', 'gnb', 'nbn', 'gnn', 'ngb', 'ngg', 'ngr', 'nng', 'nrn', 'nrr', 'rnr']"
