infectee,infectors
Ant610,['SEED']
Ant638,['Ant610']
Ant97,['Ant610']
Ant838,['Ant610']
Ant599,['Ant838']
Ant929,['Ant838']
Ant256,['Ant610']
Ant530,['Ant929']
Ant65,['Ant256']
Ant261,['Ant256']
Ant387,['Ant610']
Ant6,['Ant929']
Ant170,['Ant387']
Ant176,['Ant387']
Ant476,['Ant387']
Ant62,['Ant387']
Ant334,['Ant929']
Ant326,['Ant929']
Ant305,['Ant929']
Ant192,['Ant387']
Ant433,['Ant192']
Ant593,['Ant387']
Ant96,['Ant387']
Ant227,['Ant838']
Ant4,['Ant387']
Ant202,['Ant387']
Ant299,['Ant387']
Ant263,['Ant387']
Ant507,['Ant387']
Ant27,['Ant387']
Ant44,['Ant387']
Ant26,['Ant387']
Ant540,['Ant387']
Ant646,['Ant540']
Ant251,['Ant387']
Ant614,['Ant387']
Ant49,['Ant540']
Ant954,['Ant540']
Ant5,['Ant387']
Ant172,['Ant387']
Ant534,['Ant387']
Ant237,['Ant540']
Ant245,['Ant540']
Ant210,['Ant540']
Ant19,['Ant540']
Ant391,['Ant540']
Ant332,['Ant387']
Ant740,['Ant540']
Ant59,['Ant540']
Ant153,['Ant540']
Ant298,['Ant387']
Ant51,['Ant387']
Ant32,['Ant387']
Ant564,['Ant540']
Ant186,['Ant387']
Ant518,['Ant227']
Ant73,['Ant540']
Ant71,['Ant540']
Ant120,['Ant387']
Ant221,['Ant540']
Ant149,['Ant387']
Ant1,['Ant227']
Ant356,['Ant540']
Ant24,['Ant356']
Ant607,['Ant387']
Ant252,['Ant356']
Ant126,['Ant387']
Ant632,['Ant356']
Ant482,['Ant387']
Ant217,['Ant356']
Ant23,['Ant356']
Ant115,['Ant387']
Ant353,['Ant387']
Ant242,['Ant387']
Ant501,['Ant356']
Ant255,['Ant387']
Ant289,['Ant356']
Ant650,['Ant387']
Ant140,['Ant387']
Ant296,['Ant387']
Ant250,['Ant356']
Ant0,['Ant356']
Ant148,['Ant356']
Ant158,['Ant356']
Ant311,['Ant387']
Ant320,['Ant387']
Ant264,['Ant387']
Ant475,['Ant387']
Ant262,['Ant387']
Ant647,['Ant387']
Ant14,['Ant387']
Ant17,['Ant387']
Ant502,['Ant387']
Ant173,['Ant356']
Ant114,['Ant387']
Ant592,['Ant387']
Ant220,['Ant387']
Ant191,['Ant227']
Ant397,['Ant387']
Ant117,['Ant387']
Ant25,['Ant387']
Ant2,['Ant387']
