infectee,infectors
62F,['SEED']
25F,['B3M']
58F,['B3M']
6M,"['25F', '58F']"
60F,"['6M', 'B3M']"
B33F,"['6M', 'B3M']"
C9M,"['60F', '62F']"
B34F,"['6M', 'B3M', 'C9M']"
52F,"['B3M', 'C9M']"
3906M,['B34F']
71M,"['52F', '62F', 'B34F']"
B23M,"['25F', '52F', '62F', 'B33F']"
30F,"['6M', 'B23M', 'B3M', '71M']"
A27F,"['6M', 'B23M', 'B3M', 'C9M']"
63M,"['25F', '52F', 'A27F']"
46F,"['63M', '6M', 'B3M', 'C9M']"
C8M,"['30F', '46F', '52F', '58F', 'A27F', 'B33F']"
B42F,"['63M', 'B23M', 'B3M', 'C8M', '71M', 'C9M']"
B9M,['46F']
108F,"['63M', '6M', 'B23M', 'B3M', 'C8M']"
12M,"['108F', '25F', '30F', '46F', '52F', '60F', 'A27F', 'B42F']"
