infectee,infectors
Ant52,['SEED']
Ant97,"['Ant52', 'Ant74', 'Ant458']"
Ant621,"['Ant52', 'Ant97', 'Ant458']"
Ant530,"['Ant621', 'Ant52', 'Ant74', 'Ant97', 'Ant458']"
Ant137,"['Ant621', 'Ant530', 'Ant52', 'Ant74', 'Ant97', 'Ant458']"
Ant647,"['Ant621', 'Ant24', 'Ant137', 'Ant97']"
Ant592,"['Ant621', 'Ant24', 'Ant137', 'Ant647', 'Ant530', 'Ant97']"
Ant308,"['Ant621', 'Ant137', 'Ant647', 'Ant52', 'Ant530', 'Ant592', 'Ant97', 'Ant458']"
Ant23,"['Ant621', 'Ant24', 'Ant137', 'Ant647', 'Ant592']"
Ant227,"['Ant621', 'Ant137', 'Ant52', 'Ant647', 'Ant530', 'Ant592', 'Ant97', 'Ant308', 'Ant458', 'Ant24', 'Ant23']"
Ant380,"['Ant621', 'Ant308']"
Ant740,"['Ant621', 'Ant227', 'Ant24', 'Ant23', 'Ant137', 'Ant647', 'Ant52', 'Ant308', 'Ant530', 'Ant592']"
Ant140,"['Ant137', 'Ant52', 'Ant74', 'Ant97', 'Ant308', 'Ant458']"
Ant673,"['Ant621', 'Ant227', 'Ant137', 'Ant52', 'Ant140', 'Ant308', 'Ant74', 'Ant97', 'Ant458', 'Ant530']"
Ant66,"['Ant621', 'Ant227', 'Ant23', 'Ant137', 'Ant647', 'Ant52', 'Ant380', 'Ant740']"
Ant174,"['Ant621', 'Ant227', 'Ant23', 'Ant137', 'Ant647', 'Ant52', 'Ant140', 'Ant308', 'Ant740', 'Ant74', 'Ant592', 'Ant97', 'Ant458', 'Ant673', 'Ant530']"
Ant260,"['Ant621', 'Ant227', 'Ant24', 'Ant23', 'Ant137', 'Ant647', 'Ant308', 'Ant740', 'Ant592', 'Ant530', 'Ant66']"
Ant268,"['Ant621', 'Ant227', 'Ant23', 'Ant137', 'Ant52', 'Ant308', 'Ant260', 'Ant530', 'Ant174', 'Ant592', 'Ant97', 'Ant673', 'Ant458', 'Ant66']"
Ant195,"['Ant592', 'Ant740', 'Ant24', 'Ant23', 'Ant260', 'Ant647']"
Ant118,"['Ant195', 'Ant647', 'Ant227', 'Ant740', 'Ant24', 'Ant23', 'Ant260', 'Ant592']"
Ant492,"['Ant621', 'Ant227', 'Ant740', 'Ant137', 'Ant260', 'Ant268', 'Ant530', 'Ant174', 'Ant52', 'Ant647', 'Ant592', 'Ant97', 'Ant308', 'Ant458', 'Ant140', 'Ant23', 'Ant66']"
Ant169,"['Ant621', 'Ant118', 'Ant227', 'Ant195', 'Ant492', 'Ant24', 'Ant23', 'Ant647', 'Ant52', 'Ant740', 'Ant260', 'Ant592', 'Ant174']"
Ant607,"['Ant621', 'Ant227', 'Ant492', 'Ant23', 'Ant137', 'Ant647', 'Ant308', 'Ant740', 'Ant268', 'Ant66', 'Ant174']"
Ant638,"['Ant621', 'Ant227', 'Ant140', 'Ant308', 'Ant740', 'Ant74', 'Ant458', 'Ant673', 'Ant66']"
Ant175,"['Ant227', 'Ant492', 'Ant23', 'Ant647', 'Ant308', 'Ant740', 'Ant260', 'Ant268', 'Ant66', 'Ant607', 'Ant174']"
Ant301,"['Ant621', 'Ant118', 'Ant227', 'Ant195', 'Ant492', 'Ant24', 'Ant23', 'Ant137', 'Ant647', 'Ant52', 'Ant140', 'Ant308', 'Ant607', 'Ant740', 'Ant260', 'Ant268', 'Ant175', 'Ant174', 'Ant530', 'Ant592', 'Ant638', 'Ant97', 'Ant169', 'Ant673', 'Ant380', 'Ant458', 'Ant66']"
Ant593,"['Ant621', 'Ant227', 'Ant492', 'Ant23', 'Ant137', 'Ant647', 'Ant52', 'Ant308', 'Ant301', 'Ant740', 'Ant260', 'Ant268', 'Ant607', 'Ant638', 'Ant530', 'Ant175', 'Ant174', 'Ant673', 'Ant458', 'Ant66']"
Ant7,"['Ant621', 'Ant118', 'Ant227', 'Ant195', 'Ant492', 'Ant24', 'Ant23', 'Ant647', 'Ant301', 'Ant740', 'Ant260', 'Ant268', 'Ant607', 'Ant592', 'Ant169']"
