infectee,infectors
Ant114,['SEED']
Ant391,['Ant114']
Ant170,"['Ant114', 'Ant391']"
Ant62,['Ant170']
Ant135,"['Ant170', 'Ant391', 'Ant114']"
Ant158,"['Ant135', 'Ant114', 'Ant391', 'Ant62', 'Ant170']"
Ant126,"['Ant114', 'Ant158', 'Ant391', 'Ant62', 'Ant170']"
Ant74,"['Ant126', 'Ant114', 'Ant158', 'Ant391', 'Ant62', 'Ant170']"
Ant308,"['Ant126', 'Ant135', 'Ant114', 'Ant158', 'Ant74', 'Ant62']"
Ant592,"['Ant135', 'Ant308', 'Ant114', 'Ant158', 'Ant391', 'Ant62', 'Ant170']"
Ant600,"['Ant135', 'Ant308', 'Ant158', 'Ant391', 'Ant74', 'Ant592', 'Ant62', 'Ant170']"
Ant501,"['Ant592', 'Ant600']"
Ant59,"['Ant126', 'Ant308', 'Ant158', 'Ant74', 'Ant62', 'Ant600', 'Ant170']"
Ant5,"['Ant126', 'Ant59', 'Ant114', 'Ant158', 'Ant391', 'Ant74', 'Ant62', 'Ant170']"
Ant32,"['Ant126', 'Ant135', 'Ant59', 'Ant308', 'Ant158', 'Ant391', 'Ant5', 'Ant74', 'Ant62', 'Ant170']"
Ant395,"['Ant135', 'Ant32', 'Ant308', 'Ant114', 'Ant158', 'Ant501', 'Ant5', 'Ant74', 'Ant592', 'Ant62', 'Ant170']"
Ant232,"['Ant126', 'Ant32', 'Ant59', 'Ant308', 'Ant114', 'Ant158', 'Ant391', 'Ant395', 'Ant5', 'Ant74', 'Ant592', 'Ant62', 'Ant170', 'Ant501']"
Ant27,"['Ant126', 'Ant59', 'Ant308', 'Ant114', 'Ant158', 'Ant391', 'Ant5', 'Ant74', 'Ant592', 'Ant62', 'Ant170', 'Ant32', 'Ant232']"
Ant398,"['Ant59', 'Ant308', 'Ant158']"
Ant40,"['Ant126', 'Ant135', 'Ant32', 'Ant59', 'Ant308', 'Ant114', 'Ant398', 'Ant158', 'Ant391', 'Ant395', 'Ant5', 'Ant74', 'Ant592', 'Ant170', 'Ant232']"
Ant52,"['Ant126', 'Ant27', 'Ant59', 'Ant308', 'Ant40', 'Ant114', 'Ant158', 'Ant395', 'Ant5', 'Ant74', 'Ant592', 'Ant62', 'Ant600', 'Ant170', 'Ant32', 'Ant232']"
Ant305,"['Ant126', 'Ant27', 'Ant52', 'Ant32', 'Ant59', 'Ant308', 'Ant40', 'Ant114', 'Ant398', 'Ant158', 'Ant391', 'Ant395', 'Ant5', 'Ant74', 'Ant62', 'Ant170', 'Ant232']"
Ant607,"['Ant126', 'Ant27', 'Ant52', 'Ant32', 'Ant59', 'Ant308', 'Ant305', 'Ant40', 'Ant114', 'Ant391', 'Ant395', 'Ant5', 'Ant74', 'Ant592', 'Ant62', 'Ant600', 'Ant170', 'Ant232']"
Ant243,"['Ant126', 'Ant27', 'Ant135', 'Ant52', 'Ant308', 'Ant305', 'Ant40', 'Ant158', 'Ant395', 'Ant5', 'Ant74', 'Ant592', 'Ant62', 'Ant600', 'Ant607', 'Ant170', 'Ant32', 'Ant232']"
Ant112,"['Ant27', 'Ant52', 'Ant308', 'Ant114', 'Ant395', 'Ant74', 'Ant592', 'Ant600', 'Ant501']"
Ant604,"['Ant243', 'Ant52', 'Ant32', 'Ant308', 'Ant305', 'Ant158', 'Ant395', 'Ant74', 'Ant592', 'Ant62', 'Ant600', 'Ant501', 'Ant112']"
Ant147,"['Ant135', 'Ant243', 'Ant52', 'Ant32', 'Ant59', 'Ant308', 'Ant112', 'Ant305', 'Ant398', 'Ant158', 'Ant395', 'Ant74', 'Ant592', 'Ant62', 'Ant600', 'Ant604', 'Ant607', 'Ant170', 'Ant501', 'Ant232']"
Ant57,"['Ant27', 'Ant135', 'Ant243', 'Ant114', 'Ant112', 'Ant308', 'Ant147', 'Ant305', 'Ant40', 'Ant501', 'Ant158', 'Ant391', 'Ant395', 'Ant5', 'Ant74', 'Ant592', 'Ant62', 'Ant600', 'Ant604', 'Ant607', 'Ant170', 'Ant32', 'Ant232']"
Ant149,"['Ant135', 'Ant52', 'Ant57', 'Ant32', 'Ant59', 'Ant308', 'Ant147', 'Ant305', 'Ant114', 'Ant158', 'Ant112', 'Ant74', 'Ant592', 'Ant62', 'Ant600', 'Ant604', 'Ant607', 'Ant170', 'Ant232']"
Ant42,"['Ant126', 'Ant135', 'Ant52', 'Ant57', 'Ant32', 'Ant308', 'Ant114', 'Ant149', 'Ant40', 'Ant158', 'Ant395', 'Ant74', 'Ant592', 'Ant62', 'Ant600', 'Ant607', 'Ant170']"
Ant635,"['Ant27', 'Ant243', 'Ant52', 'Ant32', 'Ant59', 'Ant305', 'Ant40', 'Ant158', 'Ant391', 'Ant149', 'Ant5', 'Ant398', 'Ant74', 'Ant62', 'Ant604', 'Ant607', 'Ant170', 'Ant232']"
Ant24,"['Ant600', 'Ant501', 'Ant604', 'Ant395', 'Ant112', 'Ant57', 'Ant592', 'Ant147', 'Ant149']"
Ant178,"['Ant24', 'Ant27', 'Ant57', 'Ant308', 'Ant147', 'Ant305', 'Ant42', 'Ant40', 'Ant158', 'Ant149', 'Ant395', 'Ant592', 'Ant501', 'Ant604', 'Ant600', 'Ant170', 'Ant112', 'Ant62']"
Ant71,"['Ant126', 'Ant27', 'Ant243', 'Ant52', 'Ant308', 'Ant147', 'Ant305', 'Ant40', 'Ant114', 'Ant158', 'Ant391', 'Ant395', 'Ant5', 'Ant398', 'Ant178', 'Ant635', 'Ant170', 'Ant232']"
Ant191,"['Ant126', 'Ant27', 'Ant243', 'Ant52', 'Ant57', 'Ant635', 'Ant59', 'Ant308', 'Ant147', 'Ant305', 'Ant42', 'Ant40', 'Ant114', 'Ant158', 'Ant391', 'Ant5', 'Ant398', 'Ant74', 'Ant71', 'Ant607', 'Ant170', 'Ant32', 'Ant232']"
Ant299,"['Ant24', 'Ant135', 'Ant52', 'Ant57', 'Ant32', 'Ant308', 'Ant147', 'Ant42', 'Ant149', 'Ant395', 'Ant592', 'Ant600', 'Ant501', 'Ant604', 'Ant112', 'Ant232', 'Ant178', 'Ant62']"
Ant332,"['Ant126', 'Ant27', 'Ant135', 'Ant112', 'Ant243', 'Ant52', 'Ant57', 'Ant635', 'Ant308', 'Ant147', 'Ant305', 'Ant149', 'Ant42', 'Ant40', 'Ant114', 'Ant501', 'Ant158', 'Ant391', 'Ant395', 'Ant5', 'Ant74', 'Ant71', 'Ant592', 'Ant299', 'Ant600', 'Ant604', 'Ant607', 'Ant178', 'Ant170', 'Ant32', 'Ant232']"
Ant229,"['Ant191', 'Ant126', 'Ant27', 'Ant135', 'Ant332', 'Ant243', 'Ant52', 'Ant57', 'Ant32', 'Ant308', 'Ant147', 'Ant305', 'Ant114', 'Ant112', 'Ant635', 'Ant149', 'Ant42', 'Ant158', 'Ant74', 'Ant592', 'Ant62', 'Ant600', 'Ant178', 'Ant170', 'Ant232']"
Ant334,"['Ant191', 'Ant126', 'Ant27', 'Ant332', 'Ant112', 'Ant243', 'Ant52', 'Ant32', 'Ant59', 'Ant308', 'Ant305', 'Ant229', 'Ant42', 'Ant40', 'Ant158', 'Ant391', 'Ant395', 'Ant5', 'Ant398', 'Ant74', 'Ant71', 'Ant62', 'Ant607', 'Ant170', 'Ant635', 'Ant232']"
Ant80,"['Ant24', 'Ant57', 'Ant147', 'Ant229', 'Ant149', 'Ant395', 'Ant592', 'Ant299', 'Ant178', 'Ant600', 'Ant604', 'Ant501', 'Ant170', 'Ant112', 'Ant232']"
Ant638,"['Ant191', 'Ant126', 'Ant27', 'Ant332', 'Ant334', 'Ant243', 'Ant57', 'Ant59', 'Ant308', 'Ant147', 'Ant305', 'Ant42', 'Ant40', 'Ant158', 'Ant391', 'Ant395', 'Ant5', 'Ant398', 'Ant74', 'Ant71', 'Ant592', 'Ant62', 'Ant600', 'Ant607', 'Ant232']"
Ant265,"['Ant126', 'Ant27', 'Ant135', 'Ant332', 'Ant243', 'Ant52', 'Ant57', 'Ant59', 'Ant147', 'Ant305', 'Ant229', 'Ant42', 'Ant114', 'Ant112', 'Ant149', 'Ant501', 'Ant158', 'Ant391', 'Ant395', 'Ant74', 'Ant592', 'Ant299', 'Ant62', 'Ant600', 'Ant604', 'Ant178', 'Ant80']"
Ant221,"['Ant112', 'Ant126', 'Ant27', 'Ant332', 'Ant243', 'Ant59', 'Ant308', 'Ant147', 'Ant305', 'Ant149', 'Ant42', 'Ant40', 'Ant114', 'Ant398', 'Ant265', 'Ant158', 'Ant395', 'Ant74', 'Ant71', 'Ant592', 'Ant299', 'Ant62', 'Ant600', 'Ant607', 'Ant170', 'Ant638', 'Ant635', 'Ant232']"
Ant207,"['Ant221', 'Ant191', 'Ant126', 'Ant27', 'Ant135', 'Ant332', 'Ant334', 'Ant243', 'Ant57', 'Ant32', 'Ant59', 'Ant308', 'Ant147', 'Ant305', 'Ant229', 'Ant42', 'Ant40', 'Ant114', 'Ant265', 'Ant158', 'Ant391', 'Ant149', 'Ant395', 'Ant5', 'Ant74', 'Ant71', 'Ant592', 'Ant299', 'Ant607', 'Ant80', 'Ant170', 'Ant112', 'Ant635', 'Ant232']"
Ant4,"['Ant221', 'Ant191', 'Ant126', 'Ant27', 'Ant334', 'Ant52', 'Ant32', 'Ant59', 'Ant147', 'Ant305', 'Ant40', 'Ant391', 'Ant5', 'Ant398', 'Ant170', 'Ant635', 'Ant74', 'Ant71']"
Ant212,"['Ant221', 'Ant191', 'Ant126', 'Ant27', 'Ant332', 'Ant334', 'Ant243', 'Ant52', 'Ant57', 'Ant32', 'Ant59', 'Ant308', 'Ant147', 'Ant305', 'Ant229', 'Ant42', 'Ant40', 'Ant114', 'Ant265', 'Ant158', 'Ant149', 'Ant395', 'Ant5', 'Ant74', 'Ant592', 'Ant299', 'Ant112', 'Ant635', 'Ant62', 'Ant600', 'Ant604', 'Ant607', 'Ant170', 'Ant207', 'Ant232']"
