infectee,infectors
081783029,['SEED']
081791082,['081326289']
081306601,"['081345571', '092284013']"
092616815,"['081306601', '092284013']"
096523304,"['092616815', '081306601', '092284013']"
082356120,"['081345571', '092616815', '081306601', '096523304', '092284013']"
092107376,"['092284013', '082356120']"
082301268,"['081345571', '081306601', '082356120']"
092275887,"['081345571', '081306601', '082301268', '082356120']"
081572125,"['081345571', '081306601', '082301268', '092275887', '082356120']"
092038576,"['092107376', '096523304', '092284013', '082356120']"
082263383,"['092107376', '092284013', '082356120']"
092588033,"['081345571', '092038576', '081572125', '082301268', '081306601', '092275887', '092284013', '082356120']"
081320775,"['081345571', '092588033', '081306601', '082301268', '092631797', '081572125', '092275887', '082356120']"
092542035,"['082301268', '092588033', '081320775']"
081581609,"['092038576', '096523304', '081572125']"
092299856,"['081581609', '081572125']"
092555109,['092299856']
092522033,['081319873']
095572617,"['092542035', '092588033', '081320775']"
081590794,['095572617']
081777828,"['081590794', '095572617', '081319873']"
081811045,"['081777828', '081319873']"
081326362,"['081777828', '081811045', '081319873']"
081791122,['095572617']
081586781,"['082263383', '092315865']"
079597118,"['081777828', '081319873', '081811045', '081326362']"
092576594,['079597118']
092338631,['092576594']
095566347,['092631797']
095594327,"['092338631', '079597118', '092522033', '092576594', '081319873']"
081335354,['095594327']
092568075,"['081335354', '095594327']"
092114376,"['079597118', '092522033', '092576594', '095594327', '081319873']"
092590328,['095572617']
081312540,['092114376']
081809852,"['092114376', '092576594', '095594327', '079597118']"
079568632,"['092631797', '095566347']"
092589373,['092576594']
092577818,"['081791082', '081326289', '095566122', '082356120', '082263383']"
092284318,"['092114376', '081312540', '081809852', '092576594', '095594327', '079597118']"
092315545,"['092576594', '092589373']"
092119858,"['092577818', '081791082', '081326289']"
106335095,"['081574052', '092590328']"
095566527,"['092119858', '081586781']"
081791613,"['081574052', '106335095', '095572617', '092590328']"
092341593,"['092631797', '079568632', '095566347', '081320775']"
081324306,"['092577818', '081791082', '081326289', '095566122', '092119858']"
092598556,"['081590839', '092577818', '081791082', '092119858', '081324370', '081326289', '092341593', '081324306']"
092521852,"['081590839', '092598556']"
092592540,"['081590839', '092521852', '081783029']"
092269529,"['081324306', '095566122', '092315865']"
081587533,"['092592540', '081783029']"
092625368,"['092631797', '092341593', '081324306', '092598556']"
092622365,"['092269529', '081586781', '092315865']"
081790288,"['081791613', '082301268', '092542035']"
081326047,['081790288']
095595031,"['092622365', '095566122', '092315865', '092269529']"
095594609,"['092598556', '081791082', '092119858']"
081577637,"['081326047', '081790288']"
081583105,"['092622365', '092315865']"
081782285,"['081791613', '081574052', '106335095']"
092580107,"['095566527', '095594609']"
092290527,"['081587533', '081783029', '092592540', '092631797', '092341593', '081320775']"
081586301,"['092622365', '092269529', '081586781', '095566122', '092315865', '095595031']"
092523114,['092580107']
081585846,"['092625368', '092598556', '092631797', '092341593', '081324306']"
095573052,"['092580107', '092598556', '095594609']"
092598784,"['092631797', '092341593', '092290527', '092122127', '081320775']"
082368312,"['092577818', '081586301', '092622365', '081583105', '095566122', '092315865', '095595031', '092269529']"
106109291,['092521852']
092580266,"['081583105', '082368312', '092315865']"
081820050,"['082368312', '081586301']"
092299060,"['092598784', '092290527']"
082298010,"['092269529', '082368312', '081586301', '081820050']"
081324873,"['082298010', '081820050', '081586301', '082368312']"
082361537,"['081324873', '082368312']"
092314778,['082298010']
081321582,"['082298010', '081820050', '081586301', '082368312', '081324873']"
081326775,"['092580266', '092598556', '081585846', '092269529']"
092336607,"['092299060', '092290527', '092598784']"
096363085,"['092580266', '081326775']"
092262531,"['092625368', '081326775', '092341593', '092299060', '081585846', '092336607', '079568632']"
092528094,"['092299060', '092336607', '092262531']"
092556514,"['092580266', '092577818', '096363085', '081326775', '092122127']"
081325001,"['081326775', '092262531']"
081324291,"['092598784', '092122127', '092556514']"
092343513,"['092556514', '092122127', '081324291']"
092637000,"['092343513', '092122127', '092556514', '081324291']"
082312769,['092262531']
092260344,"['081783029', '092290527']"
095594009,"['092260344', '095593872', '092290527']"
081587637,"['081783029', '095594009', '092290527', '092260344']"
081572806,"['081791613', '081790288', '081587637', '092260344']"
082319560,['081572806']
096519040,"['081783029', '095594009', '081587637', '092260344']"
081787869,"['095594009', '096519040']"
092319808,"['095594009', '081572806', '096519040', '092315545', '081787869']"
095595572,"['081572806', '092315545', '092319808']"
092631584,"['095595572', '092319808', '092315545', '081572806']"
092601300,"['095595572', '095594009', '092319808', '081572806', '096519040', '092631584', '081787869']"
082329100,"['095595572', '092319808', '092601300', '081572806', '092631584']"
092330849,['081782285']
092778082,"['092330849', '081782285']"
092344114,"['092330849', '081782285', '092778082']"
