infectee,infectors
Ant492,['SEED']
Ant139,['Ant492']
Ant20,['Ant492']
Ant91,['Ant492']
Ant202,['Ant492']
Ant376,['Ant492']
Ant219,['Ant492']
Ant268,['Ant492']
Ant318,['Ant492']
Ant395,['Ant318']
Ant55,['Ant318']
Ant575,['Ant492']
Ant540,['Ant492']
Ant592,['Ant540']
Ant2,['Ant540']
Ant13,['Ant540']
Ant52,['Ant540']
Ant621,['Ant540']
Ant114,['Ant621']
Ant391,['Ant621']
Ant294,['Ant621']
Ant156,['Ant621']
Ant263,['Ant621']
Ant195,['Ant621']
Ant173,['Ant621']
Ant209,['Ant621']
Ant147,['Ant621']
Ant82,['Ant621']
Ant102,['Ant621']
Ant142,['Ant621']
Ant100,['Ant621']
Ant394,['Ant195']
Ant5,['Ant621']
Ant501,['Ant55']
Ant159,['Ant621']
Ant838,['Ant621']
Ant42,['Ant621']
Ant261,['Ant621']
Ant614,['Ant621']
Ant111,['Ant621']
Ant593,['Ant55']
Ant232,['Ant621']
Ant635,['Ant621']
Ant44,['Ant621']
Ant137,['Ant621']
Ant85,['Ant621']
Ant149,['Ant621']
Ant57,['Ant621']
Ant308,['Ant621']
Ant217,['Ant621']
Ant610,['Ant621']
Ant243,['Ant621']
Ant207,['Ant621']
Ant552,['Ant621']
Ant25,['Ant621']
Ant342,['Ant621']
Ant99,['Ant621']
Ant229,['Ant621']
Ant66,['Ant621']
Ant250,['Ant621']
Ant620,['Ant621']
Ant174,['Ant621']
Ant178,['Ant621']
Ant169,['Ant540']
Ant650,['Ant621']
Ant257,['Ant621']
Ant256,['Ant621']
Ant221,['Ant621']
Ant158,['Ant621']
Ant148,['Ant621']
Ant80,['Ant620']
Ant632,['Ant621']
Ant112,['Ant621']
Ant50,['Ant621']
Ant113,['Ant621']
Ant334,['Ant111']
Ant32,['Ant621']
Ant38,['Ant621']
Ant600,['Ant621']
Ant663,['Ant621']
Ant30,['Ant621']
Ant549,['Ant621']
Ant62,['Ant621']
Ant170,['Ant621']
Ant299,['Ant621']
Ant153,['Ant540']
Ant356,['Ant620']
Ant433,['Ant111']
Ant74,['Ant621']
Ant96,['Ant621']
Ant347,['Ant621']
Ant29,['Ant356']
Ant390,['Ant621']
Ant24,['Ant621']
Ant40,['Ant621']
Ant176,['Ant621']
Ant556,['Ant621']
Ant68,['Ant621']
Ant105,['Ant621']
Ant278,['Ant621']
Ant144,['Ant356']
Ant212,['Ant621']
Ant353,['Ant621']
Ant320,['Ant621']
Ant43,['Ant621']
Ant220,['Ant621']
Ant387,['Ant621']
Ant73,['Ant621']
Ant646,['Ant356']
Ant260,['Ant621']
Ant475,['Ant621']
Ant196,['Ant621']
Ant81,['Ant621']
Ant186,['Ant621']
Ant245,['Ant620']
Ant135,['Ant621']
Ant638,['Ant621']
Ant1,['Ant621']
Ant398,['Ant621']
Ant117,['Ant621']
Ant527,['Ant621']
Ant673,['Ant621']
Ant929,['Ant621']
Ant265,['Ant621']
Ant65,['Ant621']
Ant4,['Ant356']
Ant305,['Ant620']
Ant238,['Ant621']
Ant604,['Ant621']
Ant580,['Ant621']
Ant244,['Ant621']
Ant59,['Ant621']
Ant97,['Ant621']
Ant12,['Ant621']
Ant242,['Ant621']
Ant70,['Ant621']
Ant301,['Ant620']
Ant26,['Ant621']
Ant437,['Ant621']
Ant607,['Ant621']
Ant126,['Ant621']
Ant332,['Ant621']
Ant198,['Ant621']
Ant27,['Ant621']
Ant71,['Ant620']
Ant6,['Ant621']
Ant28,['Ant621']
Ant226,['Ant621']
Ant191,['Ant621']
Ant665,['Ant621']
Ant255,['Ant621']
Ant218,['Ant621']
