infectee,infectors
G1,['SEED']
G2,"['A1', 'G1', 'I']"
D1,['G1']
C2,"['A1', 'G1', 'D1']"
L1,"['A1', 'D1', 'C2', 'I', 'G2']"
D3,"['A1', 'G1', 'C2', 'L1', 'D1', 'G2']"
H1,"['A1', 'G1', 'D1', 'C2', 'D3', 'I', 'L1']"
I1,"['A1', 'H1', 'D3', 'D1', 'L1', 'G2']"
B1,"['A1', 'G1', 'H1', 'D3', 'I1', 'L1', 'C2', 'I']"
F1,"['A1', 'G1', 'H1', 'D3', 'B1']"
B4,"['F1', 'G1', 'H1', 'D1', 'I1', 'B1', 'C2', 'I', 'G2']"
F2,"['H1', 'B4', 'D3', 'I1', 'L1', 'B1']"
A2,"['A1', 'F1', 'G1', 'D1', 'I1', 'B1', 'H1', 'B4', 'C2', 'L1', 'F2']"
K1,"['A1', 'A2', 'H1', 'B4', 'D3', 'I1', 'L1', 'C2', 'I']"
J1,"['A2', 'H1', 'B4', 'D3', 'I1', 'B1', 'I', 'K1', 'F2']"
E1,"['A1', 'F1', 'D3', 'I1', 'D1', 'L1', 'C2', 'K1', 'F2']"
