infectee,infectors
Ant665,['SEED']
Ant99,['Ant665']
Ant32,['Ant665']
Ant102,['Ant665']
Ant144,['Ant665']
Ant169,['Ant144']
Ant296,['Ant144']
Ant19,['Ant144']
Ant35,['Ant144']
Ant161,['Ant144']
Ant60,['Ant144']
Ant262,['Ant144']
Ant96,['Ant144']
Ant607,['Ant144']
Ant126,['Ant665']
Ant298,['Ant144']
Ant55,['Ant126']
Ant556,['Ant665']
Ant219,['Ant556']
Ant356,['Ant665']
Ant52,['Ant556']
Ant105,['Ant356']
Ant232,['Ant356']
Ant20,['Ant356']
Ant476,['Ant356']
Ant289,['Ant126']
Ant395,['Ant356']
Ant98,['Ant356']
Ant243,['Ant356']
Ant305,['Ant126']
Ant137,['Ant356']
Ant268,['Ant126']
Ant114,['Ant556']
Ant209,['Ant356']
Ant599,['Ant356']
Ant560,['Ant114']
Ant30,['Ant356']
Ant50,['Ant356']
Ant15,['Ant356']
Ant673,['Ant556']
Ant12,['Ant126']
Ant294,['Ant243']
Ant217,['Ant114']
Ant638,['Ant126']
Ant518,['Ant356']
Ant227,['Ant356']
Ant65,['Ant227']
Ant604,['Ant356']
Ant492,['Ant356']
Ant63,['Ant227']
Ant342,['Ant356']
Ant174,['Ant227']
Ant502,['Ant227']
Ant202,['Ant518']
Ant256,['Ant227']
Ant62,['Ant356']
Ant112,['Ant114']
Ant398,['Ant227']
Ant552,['Ant356']
Ant6,['Ant227']
Ant593,['Ant356']
Ant237,['Ant356']
Ant72,['Ant227']
Ant176,['Ant112']
Ant2,['Ant356']
Ant621,['Ant665']
Ant195,['Ant621']
Ant437,['Ant621']
Ant564,['Ant621']
Ant332,['Ant621']
Ant257,['Ant621']
Ant206,['Ant621']
Ant215,['Ant621']
Ant265,['Ant621']
Ant210,['Ant621']
Ant148,['Ant621']
Ant7,['Ant621']
Ant632,['Ant112']
Ant324,['Ant621']
Ant178,['Ant256']
Ant400,['Ant621']
Ant147,['Ant621']
Ant650,['Ant621']
Ant140,['Ant621']
Ant44,['Ant621']
Ant575,['Ant114']
Ant244,['Ant621']
Ant592,['Ant621']
Ant172,['Ant112']
