infectee,infectors
Ant243,['SEED']
Ant552,['Ant102']
Ant172,"['Ant552', 'Ant243']"
Ant35,['Ant172']
Ant398,"['Ant243', 'Ant172', 'Ant35', 'Ant102']"
Ant599,"['Ant552', 'Ant172', 'Ant35']"
Ant62,"['Ant599', 'Ant35', 'Ant102']"
Ant137,"['Ant552', 'Ant172', 'Ant599', 'Ant102', 'Ant62']"
Ant7,"['Ant552', 'Ant398', 'Ant172', 'Ant35']"
Ant210,"['Ant552', 'Ant137', 'Ant7', 'Ant599', 'Ant172', 'Ant35']"
Ant257,"['Ant552', 'Ant398', 'Ant137', 'Ant7', 'Ant599', 'Ant35', 'Ant210', 'Ant102', 'Ant62']"
Ant256,"['Ant398', 'Ant137', 'Ant172', 'Ant7', 'Ant599', 'Ant35', 'Ant210', 'Ant243']"
Ant265,"['Ant552', 'Ant256', 'Ant257', 'Ant137', 'Ant243', 'Ant398', 'Ant172', 'Ant599', 'Ant35', 'Ant210', 'Ant102']"
Ant15,"['Ant257', 'Ant137', 'Ant7', 'Ant599', 'Ant210', 'Ant62', 'Ant35']"
Ant395,"['Ant257', 'Ant137', 'Ant265', 'Ant172', 'Ant7', 'Ant398', 'Ant599', 'Ant15', 'Ant35', 'Ant210']"
Ant324,"['Ant398', 'Ant137', 'Ant265', 'Ant395', 'Ant7', 'Ant599', 'Ant35', 'Ant210', 'Ant552', 'Ant256', 'Ant257']"
Ant147,"['Ant324', 'Ant552', 'Ant257', 'Ant137', 'Ant265', 'Ant172', 'Ant395', 'Ant7', 'Ant398', 'Ant15', 'Ant210', 'Ant102']"
Ant217,"['Ant265', 'Ant172', 'Ant243', 'Ant398', 'Ant256']"
Ant60,"['Ant324', 'Ant552', 'Ant257', 'Ant137', 'Ant147', 'Ant265', 'Ant7', 'Ant398', 'Ant599', 'Ant210', 'Ant172', 'Ant15', 'Ant102']"
Ant647,"['Ant552', 'Ant257', 'Ant102', 'Ant147']"
Ant237,"['Ant324', 'Ant552', 'Ant257', 'Ant137', 'Ant265', 'Ant395', 'Ant7', 'Ant599', 'Ant210', 'Ant15', 'Ant35', 'Ant102']"
Ant20,"['Ant217', 'Ant552', 'Ant256', 'Ant599', 'Ant265', 'Ant172', 'Ant395', 'Ant7', 'Ant398', 'Ant15', 'Ant35', 'Ant210', 'Ant243']"
Ant556,"['Ant324', 'Ant398', 'Ant137', 'Ant265', 'Ant7', 'Ant15', 'Ant35', 'Ant210', 'Ant552', 'Ant102', 'Ant257', 'Ant20', 'Ant60', 'Ant62']"
Ant126,"['Ant217', 'Ant324', 'Ant556', 'Ant552', 'Ant256', 'Ant257', 'Ant599', 'Ant243', 'Ant137', 'Ant265', 'Ant172', 'Ant395', 'Ant7', 'Ant398', 'Ant15', 'Ant35', 'Ant147', 'Ant210', 'Ant237', 'Ant102', 'Ant20', 'Ant60']"
Ant2,"['Ant217', 'Ant324', 'Ant256', 'Ant257', 'Ant126', 'Ant20', 'Ant243', 'Ant265', 'Ant395', 'Ant7', 'Ant398', 'Ant599', 'Ant172', 'Ant15', 'Ant210', 'Ant60']"
Ant44,"['Ant324', 'Ant556', 'Ant552', 'Ant257', 'Ant137', 'Ant647', 'Ant147', 'Ant265', 'Ant395', 'Ant7', 'Ant398', 'Ant15', 'Ant210', 'Ant102', 'Ant60', 'Ant62']"
