infectee,infectors
Ant482,['SEED']
Ant26,['Ant482']
Ant220,['Ant482']
Ant9,['Ant220']
Ant397,['Ant482']
Ant52,['Ant220']
Ant62,['Ant220']
Ant109,['Ant26']
Ant1,['Ant220']
Ant342,['Ant482']
Ant252,['Ant220']
Ant60,['Ant220']
Ant190,['Ant397']
Ant0,['Ant190']
Ant242,['Ant220']
Ant260,['Ant220']
Ant4,['Ant190']
Ant227,['Ant242']
Ant191,['Ant227']
Ant301,['Ant227']
Ant74,['Ant220']
Ant71,['Ant227']
Ant27,['Ant227']
Ant105,['Ant227']
Ant398,['Ant227']
Ant124,['Ant227']
Ant12,['Ant227']
Ant111,['Ant227']
Ant48,['Ant227']
Ant194,['Ant227']
Ant954,['Ant227']
Ant331,['Ant227']
Ant96,['Ant227']
Ant30,['Ant220']
Ant172,['Ant227']
Ant219,['Ant227']
Ant158,['Ant227']
Ant186,['Ant227']
Ant329,['Ant220']
Ant72,['Ant227']
Ant334,['Ant227']
Ant229,['Ant482']
Ant256,['Ant229']
Ant564,['Ant227']
Ant614,['Ant229']
Ant137,['Ant191']
Ant604,['Ant220']
Ant580,['Ant229']
Ant663,['Ant229']
Ant673,['Ant229']
Ant35,['Ant229']
Ant97,['Ant229']
Ant607,['Ant111']
Ant518,['Ant190']
Ant347,['Ant229']
Ant324,['Ant229']
Ant560,['Ant229']
Ant264,['Ant227']
Ant126,['Ant229']
Ant178,['Ant229']
Ant380,['Ant229']
Ant650,['Ant229']
Ant43,['Ant229']
Ant540,['Ant229']
Ant251,['Ant229']
Ant206,['Ant229']
Ant196,['Ant229']
Ant117,['Ant229']
Ant245,['Ant194']
Ant556,['Ant229']
Ant476,['Ant229']
Ant81,['Ant229']
Ant6,['Ant229']
Ant115,['Ant229']
Ant610,['Ant229']
Ant53,['Ant229']
Ant20,['Ant229']
Ant51,['Ant229']
Ant102,['Ant227']
Ant70,['Ant229']
Ant576,['Ant229']
Ant289,['Ant227']
Ant244,['Ant229']
Ant175,['Ant229']
Ant215,['Ant229']
Ant243,['Ant229']
Ant54,['Ant229']
Ant475,['Ant229']
Ant621,['Ant251']
Ant112,['Ant621']
Ant23,['Ant229']
Ant13,['Ant229']
Ant390,['Ant621']
Ant17,['Ant621']
Ant159,['Ant621']
