infectee,infectors
X64,['SEED']
X55,['X60']
X63,['X12']
X57,"['X12', 'X55', 'X63']"
X72,"['X60', 'X55']"
X54,"['X64', 'X57', 'X63']"
X58,['X12']
X62,"['X54', 'X55', 'X58', 'X63']"
X19,"['X60', 'X57']"
X22,"['X23', 'X60', 'X54', 'X12', 'X55', 'X57', 'X58']"
X50,['X12']
X20,"['X12', 'X23', 'X55']"
X53,"['X20', 'X50', 'X22', 'X55', 'X57']"
X75,['X12']
X39,"['X20', 'X50', 'X23', 'X60', 'X12', 'X53', 'X54', 'X55', 'X62', 'X63']"
X77,"['X23', 'X60', 'X58', 'X75']"
X78,"['X20', 'X39', 'X12', 'X77', 'X22']"
X52,"['X39', 'X19', 'X12', 'X22']"
X69,"['X20', 'X39', 'X19', 'X54', 'X77', 'X22', 'X53', 'X55', 'X62', 'X63', 'X72']"
X66,"['X50', 'X60', 'X55', 'X58', 'X69', 'X72']"
X67,"['X39', 'X62', 'X63', 'X69', 'X75', 'X78']"
X68,"['X50', 'X39', 'X58', 'X72']"
X74,"['X67', 'X53', 'X69', 'X77', 'X78']"
X27,"['X64', 'X54', 'X62', 'X75']"
X8,"['X20', 'X22', 'X23', 'X27', 'X53', 'X55', 'X57', 'X69']"
X44,"['X20', 'X8', 'X22', 'X53', 'X57', 'X64', 'X72']"
X73,"['X64', 'X69', 'X74', 'X77', 'X78']"
X46,"['X20', 'X44', 'X64', 'X19', 'X52', 'X77']"
X56,"['X50', 'X53', 'X69', 'X74', 'X78']"
X61,"['X44', 'X64', 'X27', 'X46', 'X55', 'X57', 'X62', 'X77']"
X32,"['X23', 'X12', 'X56', 'X58', 'X63', 'X67', 'X69', 'X72', 'X73', 'X78']"
X48,"['X50', 'X23', 'X32', 'X39', 'X61', 'X57']"
X76,"['X68', 'X19', 'X12', 'X46', 'X73', 'X74', 'X48', 'X53', 'X58', 'X69', 'X77']"
X36,"['X32', 'X19', 'X76', 'X77']"
X7,"['X20', 'X12', 'X23', 'X32', 'X46', 'X56', 'X67', 'X73', 'X74', 'X76', 'X77']"
X15,"['X39', 'X19', 'X54', 'X46', 'X22', 'X27', 'X75']"
X51,"['X50', 'X23', 'X39', 'X46', 'X48', 'X60', 'X66', 'X76', 'X77']"
X26,"['X20', 'X64', 'X19', 'X27', 'X46', 'X52', 'X57', 'X61', 'X72']"
