infectee,infectors
055546381,['SEED']
052798523,['055546381']
053111271,['055546381']
052783050,['052798523']
062064791,['055546381']
056278278,['055546381']
053118283,['053111271']
062373048,['055546381']
062514125,['053111271']
062787827,['056278278']
062339565,['053111271']
062353601,['055546381']
052869076,['062353601']
053028628,['052783050']
062342363,['052783050']
052527029,['062787827']
052862003,['062339565']
052571340,['053111271']
053515022,['055546381']
062371278,['062514125']
052850600,['055546381']
062345021,['052869076']
053261370,['053111271']
062262074,['062514125']
053616032,['052869076']
052802530,['053515022']
062638085,['052783050']
062314307,['055546381']
052545634,['053616032']
052540050,['052869076']
053264331,['052869076']
053616544,['062371278']
062321032,['052540050']
053020327,['052850600']
053113869,['062514125']
062359351,['053515022']
053528273,['052869076']
053300382,['062514125']
053326119,['052802530']
053257071,['053515022']
061794525,['062345021']
062068265,['052802530']
053584872,['062353601']
061799097,['061794525']
052604777,['052869076']
053364366,['062359351']
052772812,['061794525']
062306860,['062371278']
053776610,['053111271']
062339595,['062339565']
052807619,['062359351']
062360047,['052540050']
056012337,['062638085']
052834779,['062321032']
062869120,['053616032']
052573605,['052783050']
062598531,['062339565']
052573778,['053257071']
053076892,['052540050']
062299638,['053076892']
053080856,['053616032']
053289122,['062299638']
053314577,['052573778']
053575061,['052834779']
062579309,['052869076']
052343097,['052772812']
062370287,['053314577']
062331275,['053515022']
062780798,['052834779']
062278883,['056012337']
062056122,['052834779']
053051849,['062299638']
062357866,['062514125']
062310825,['062345021']
053015336,['053528273']
053569092,['062299638']
062346080,['052772812']
062323586,['062780798']
053371886,['061794525']
062300322,['062323586']
061879004,['061794525']
053025798,['052540050']
053369587,['062346080']
052624876,['053020327']
053300633,['053369587']
052599012,['052834779']
052615125,['053289122']
053086802,['062371278']
053340547,['062321032']
055567108,['052834779']
053119593,['055567108']
052625528,['053015336']
053088816,['052869076']
053295566,['053015336']
053527126,['062514125']
052538768,['061794525']
062366594,['053119593']
053325787,['062310825']
061826125,['053325787']
062292794,['053325787']
052788821,['052573778']
062310527,['053289122']
062784855,['052834779']
062270107,['052573778']
053534841,['052834779']
062304573,['052625528']
053779782,['052869076']
053318382,['052615125']
062283316,['053015336']
052627308,['052625528']
053291330,['062283316']
061841285,['053119593']
062782572,['052772812']
062333830,['053020327']
052817256,['053364366']
062540871,['052834779']
053271623,['053119593']
061813821,['053325787']
053115851,['053779782']
052612307,['052573778']
062375853,['052573778']
061799807,['052834779']
053045623,['053020327']
062863782,['052573778']
053572095,['052599012']
053781025,['053119593']
062266603,['052540050']
053006116,['053527126']
053517836,['053119593']
062363842,['052538768']
053097608,['053119593']
062324852,['053300633']
062345589,['052538768']
062073266,['052615125']
053019121,['053119593']
053571779,['062299638']
062780046,['062514125']
053783094,['053781025']
053305895,['062324852']
062635819,['052538768']
053783093,['053781025']
061794283,['052612307']
052605521,['053305895']
062381876,['052834779']
053269323,['062782572']
052596049,['062371278']
062601292,['052605521']
052571876,['052625528']
053783843,['052605521']
052787093,['053019121']
053529627,['062324852']
062092370,['053019121']
062377019,['053015336']
062342083,['053006116']
