infectee,infectors
Ant237,['SEED']
Ant195,['Ant237']
Ant244,['Ant195']
Ant268,['Ant244']
Ant19,['Ant244']
Ant560,['Ant268']
Ant604,['Ant195']
Ant63,['Ant244']
Ant126,['Ant560']
Ant6,['Ant560']
Ant169,['Ant560']
Ant289,['Ant604']
Ant324,['Ant560']
Ant476,['Ant6']
Ant206,['Ant604']
Ant556,['Ant560']
Ant209,['Ant206']
Ant147,['Ant209']
Ant148,['Ant209']
Ant298,['Ant560']
Ant96,['Ant298']
Ant210,['Ant298']
Ant65,['Ant560']
Ant15,['Ant298']
Ant502,['Ant289']
Ant437,['Ant289']
Ant60,['Ant298']
Ant599,['Ant298']
Ant172,['Ant298']
Ant52,['Ant298']
Ant552,['Ant298']
Ant673,['Ant298']
Ant621,['Ant298']
Ant492,['Ant298']
Ant296,['Ant298']
Ant593,['Ant289']
Ant256,['Ant604']
Ant176,['Ant256']
Ant332,['Ant298']
Ant99,['Ant298']
Ant35,['Ant298']
Ant232,['Ant298']
Ant102,['Ant298']
Ant50,['Ant256']
Ant650,['Ant298']
Ant2,['Ant256']
Ant356,['Ant298']
Ant140,['Ant298']
Ant592,['Ant298']
Ant638,['Ant256']
Ant202,['Ant256']
Ant174,['Ant298']
Ant400,['Ant298']
Ant564,['Ant298']
Ant227,['Ant256']
Ant137,['Ant298']
Ant98,['Ant298']
Ant262,['Ant298']
