infectee,infectors
4,['SEED']
9,['4']
38,['9']
60,['4']
62,['38']
16,['60']
29,['9']
25,['16']
37,['38']
1,['16']
43,['1']
19,['16']
2,['37']
22,['19']
31,['29']
40,['37']
48,['1']
52,['19']
46,['9']
15,['1']
27,['2']
51,['15']
34,['15']
21,['9']
11,['1']
30,['11']
24,['52']
20,['2']
12,['52']
3,['43']
17,['15']
55,['2']
54,['62']
8,['55']
39,['15']
42,['2']
13,['34']
58,['40']
44,['15']
18,['2']
41,['1']
53,['15']
5,['52']
28,['2']
14,['18']
45,['3']
10,['42']
47,['44']
7,['10']
23,['18']
56,['16']
26,['18']
35,['15']
50,['35']
59,['39']
6,['10']
57,['6']
36,['30']
49,['58']
33,['10']
61,['33']
32,['18']
