infectee,infectors
26,['SEED']
5,"['18', '26']"
9,['5']
16,"['5', '9', '18', '26']"
54,"['5', '9', '16']"
42,"['5', '16', '18']"
50,"['5', '9', '16', '18', '54']"
24,"['5', '9', '16', '18', '50', '26', '54']"
45,"['5', '9', '16', '24', '26', '50']"
56,"['5', '16', '18', '24', '26', '42', '45']"
47,"['5', '16', '18', '26', '45', '50', '56']"
62,"['16', '26', '50', '54']"
22,"['5', '9', '16', '18', '50', '56', '24', '26', '47', '54']"
60,"['5', '22', '26', '50', '54', '62']"
37,"['5', '9', '16', '18', '22', '24', '26', '50', '56', '42', '60', '45', '47', '54', '62']"
27,"['5', '9', '16', '18', '22', '24', '26', '37', '50', '56', '45', '47', '54']"
51,"['5', '16', '18', '22', '24', '26', '27', '37', '42', '45', '50', '60', '54']"
41,"['5', '9', '16', '22', '24', '26', '27', '37', '50', '56', '51', '60', '45', '54']"
49,"['5', '16', '22', '27', '37', '47', '50', '56', '51', '60', '54', '62']"
17,"['16', '37', '50', '56', '51', '24', '26', '27', '42', '60', '49']"
10,"['5', '9', '37', '16', '50', '56', '41', '22', '51', '26', '27', '60', '47', '54']"
7,"['5', '37', '9', '16', '18', '50', '22', '51', '24', '26', '27', '60', '49', '47']"
11,"['5', '9', '10', '37', '16', '18', '50', '41', '22', '51', '24', '26', '42', '60', '45', '47', '54']"
40,"['5', '7', '9', '10', '11', '16', '17', '22', '24', '26', '27', '37', '50', '41', '51', '60', '49', '45', '47', '54', '62']"
4,"['5', '37', '7', '9', '10', '11', '16', '17', '18', '50', '56', '40', '41', '51', '26', '27', '49', '45', '54']"
38,"['5', '9', '16', '17', '18', '22', '26', '27', '37', '56', '42', '60', '49', '62']"
13,"['4', '5', '7', '9', '10', '11', '37', '16', '17', '18', '56', '40', '24', '26', '27', '60', '45', '47']"
19,"['5', '9', '10', '11', '16', '17', '18', '37', '50', '56', '40', '41', '22', '51', '24', '26', '27', '60', '47', '54', '62']"
44,"['5', '10', '11', '16', '18', '22', '24', '26', '27', '40', '50', '56', '51', '60', '49', '45', '47']"
39,"['4', '5', '10', '16', '17', '18', '19', '22', '27', '37', '38', '50', '56', '41', '51', '42', '60', '45', '54']"
2,"['4', '5', '37', '7', '9', '11', '13', '16', '18', '38', '19', '39', '40', '41', '22', '24', '42', '44', '45', '47']"
14,"['2', '4', '5', '7', '9', '11', '13', '37', '16', '17', '38', '19', '50', '56', '39', '40', '41', '51', '24', '26', '42', '44', '45', '47', '54']"
6,"['2', '4', '37', '7', '9', '10', '11', '13', '14', '16', '38', '19', '56', '39', '40', '41', '22', '24', '26', '49', '54', '62']"
28,"['4', '5', '10', '11', '16', '17', '18', '24', '26', '27', '37', '50', '56', '39', '40', '41', '44', '45', '47', '62']"
31,"['2', '4', '5', '10', '11', '16', '17', '18', '19', '22', '24', '26', '27', '28', '38', '56', '39', '51', '42', '60', '49', '45', '47']"
46,"['2', '4', '9', '11', '13', '14', '16', '19', '22', '24', '26', '27', '28', '31', '37', '39', '40', '44', '45', '50', '51', '49', '62']"
34,"['2', '5', '6', '9', '11', '16', '18', '19', '22', '37', '38', '50', '56', '40', '41', '51', '42', '60', '49', '45', '46', '47', '54', '62']"
53,"['5', '11', '14', '18', '19', '22', '26', '27', '31', '34', '39', '40', '41', '42', '44', '45', '46', '49', '50', '51', '56', '60', '54', '62']"
57,"['4', '9', '10', '11', '13', '14', '17', '19', '24', '28', '34', '37', '38', '39', '42', '45', '46', '47', '49', '51', '53', '54', '60', '62']"
15,"['2', '5', '6', '7', '9', '10', '11', '13', '14', '37', '16', '18', '56', '39', '40', '41', '22', '51', '24', '26', '27', '42', '31', '60', '53', '44', '45', '47', '54', '34', '57']"
43,"['2', '5', '9', '15', '16', '19', '27', '34', '37', '40', '50', '51', '60', '49', '53', '44', '54', '57']"
21,"['2', '4', '5', '6', '7', '10', '11', '13', '14', '15', '16', '17', '18', '19', '38', '50', '56', '40', '22', '51', '24', '26', '27', '28', '43', '60', '49', '44', '45', '46', '47', '54', '34', '57']"
3,"['4', '5', '37', '6', '7', '11', '14', '16', '17', '18', '38', '40', '21', '22', '27', '28', '49', '46', '47', '34']"
8,"['2', '3', '4', '5', '6', '7', '37', '9', '10', '11', '13', '14', '15', '16', '18', '38', '19', '50', '56', '40', '41', '21', '22', '51', '24', '26', '27', '28', '42', '31', '43', '49', '47', '54', '34']"
55,"['4', '5', '7', '8', '15', '16', '19', '24', '26', '27', '28', '31', '34', '37', '39', '42', '43', '44', '46', '53', '54', '56', '60', '57', '62']"
29,"['3', '4', '5', '6', '8', '9', '10', '11', '13', '14', '16', '17', '18', '21', '22', '24', '26', '27', '28', '37', '38', '56', '39', '51', '42', '31', '53', '44', '45', '46', '47', '34']"
36,"['2', '3', '4', '5', '7', '8', '9', '10', '11', '13', '14', '15', '16', '18', '21', '22', '26', '27', '37', '50', '40', '41', '51', '43', '53', '44', '45', '46', '47', '54', '55']"
25,"['3', '4', '5', '6', '8', '10', '11', '13', '14', '15', '16', '17', '18', '21', '24', '36', '37', '38', '50', '40', '41', '51', '56', '39', '27', '28', '42', '29', '31', '43', '53', '44', '45', '46', '47', '34', '57']"
33,"['3', '5', '6', '7', '8', '9', '10', '11', '13', '14', '15', '16', '17', '18', '21', '22', '24', '25', '26', '28', '29', '31', '36', '37', '38', '56', '49', '53', '47', '54', '34', '55', '57']"
35,"['3', '4', '5', '6', '8', '11', '13', '14', '19', '22', '25', '26', '28', '29', '31', '33', '34', '37', '38', '50', '56', '41', '51', '42', '43', '60', '49', '53', '44', '45', '46', '47', '54', '55', '57', '62']"
52,"['9', '10', '14', '15', '16', '17', '19', '21', '24', '25', '26', '29', '34', '35', '36', '40', '43', '44', '46', '47', '49', '50', '51', '60', '53', '54', '55', '57']"
61,"['5', '6', '16', '22', '25', '26', '27', '29', '39', '50', '51', '53', '57']"
20,"['2', '5', '10', '14', '16', '18', '19', '36', '40', '21', '51', '52', '25', '28', '43', '60', '45', '46', '47', '54', '34', '35', '57']"
58,"['4', '5', '7', '11', '14', '15', '18', '19', '20', '22', '25', '26', '27', '29', '34', '35', '37', '40', '47', '50', '51', '52', '54', '57']"
23,"['2', '3', '4', '5', '7', '8', '10', '11', '14', '15', '16', '17', '18', '37', '38', '50', '56', '24', '26', '29', '31', '60', '49', '61', '33', '35', '25']"
48,"['3', '6', '10', '14', '17', '19', '20', '21', '22', '27', '28', '31', '34', '35', '39', '40', '41', '43', '44', '50', '52', '49', '53', '54', '55', '57', '62']"
12,"['2', '3', '4', '5', '6', '8', '9', '10', '11', '37', '14', '15', '16', '17', '18', '19', '50', '39', '41', '20', '21', '22', '51', '52', '23', '25', '26', '42', '31', '43', '45', '33', '47', '34', '58']"
30,"['3', '5', '13', '16', '17', '18', '24', '25', '26', '27', '28', '29', '37', '38', '50', '56', '39', '41', '51', '31', '48', '49', '53', '44', '61', '46', '35', '55', '58']"
59,"['5', '8', '9', '10', '11', '12', '13', '14', '15', '16', '19', '20', '21', '22', '23', '24', '25', '26', '27', '29', '30', '31', '34', '35', '37', '38', '40', '43', '44', '46', '48', '49', '50', '51', '52', '53', '54', '55', '57', '60', '61', '62']"
32,"['10', '11', '13', '14', '16', '17', '18', '19', '21', '23', '24', '25', '26', '27', '28', '31', '36', '38', '56', '41', '59', '52', '42', '60', '49', '45', '61', '46', '47', '35', '58']"
1,"['2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35']"
