infectee,infectors
Ant289,['SEED']
Ant190,"['Ant289', 'Ant380']"
Ant257,"['Ant190', 'Ant289', 'Ant380']"
Ant518,"['Ant257', 'Ant380', 'Ant289']"
Ant29,"['Ant190', 'Ant289', 'Ant380']"
Ant76,"['Ant190', 'Ant257', 'Ant29', 'Ant380', 'Ant289', 'Ant518']"
Ant19,"['Ant190', 'Ant257', 'Ant29', 'Ant76', 'Ant289', 'Ant518']"
Ant242,"['Ant190', 'Ant29', 'Ant380']"
Ant209,"['Ant190', 'Ant257', 'Ant29', 'Ant242', 'Ant380', 'Ant76', 'Ant19', 'Ant518', 'Ant289']"
Ant98,"['Ant190', 'Ant257', 'Ant29', 'Ant76', 'Ant19', 'Ant289', 'Ant209', 'Ant518']"
Ant44,"['Ant190', 'Ant257', 'Ant29', 'Ant289', 'Ant209', 'Ant76', 'Ant518']"
Ant599,"['Ant190', 'Ant257', 'Ant29', 'Ant242', 'Ant380', 'Ant44', 'Ant76', 'Ant19', 'Ant289', 'Ant209', 'Ant98', 'Ant518']"
Ant347,"['Ant257', 'Ant29', 'Ant380', 'Ant44', 'Ant76', 'Ant19', 'Ant599', 'Ant98', 'Ant518', 'Ant289', 'Ant209']"
Ant6,"['Ant190', 'Ant257', 'Ant29', 'Ant380', 'Ant44', 'Ant289', 'Ant76', 'Ant19', 'Ant98', 'Ant518']"
Ant243,"['Ant190', 'Ant257', 'Ant29', 'Ant289', 'Ant6', 'Ant209', 'Ant76', 'Ant19', 'Ant599', 'Ant98', 'Ant518', 'Ant44']"
Ant219,"['Ant243', 'Ant242', 'Ant599', 'Ant98', 'Ant289']"
Ant507,"['Ant44', 'Ant6', 'Ant76', 'Ant98', 'Ant518']"
Ant42,"['Ant190', 'Ant243', 'Ant242', 'Ant289', 'Ant219', 'Ant19', 'Ant599', 'Ant98']"
Ant55,"['Ant190', 'Ant257', 'Ant29', 'Ant243', 'Ant289', 'Ant347', 'Ant76', 'Ant19', 'Ant599', 'Ant98', 'Ant518', 'Ant42']"
Ant482,"['Ant190', 'Ant257', 'Ant29', 'Ant242', 'Ant289', 'Ant6', 'Ant55', 'Ant19', 'Ant599', 'Ant380', 'Ant219']"
Ant137,"['Ant257', 'Ant29', 'Ant482', 'Ant243', 'Ant219', 'Ant209', 'Ant55', 'Ant347', 'Ant19', 'Ant98', 'Ant42']"
Ant176,"['Ant44', 'Ant507', 'Ant6', 'Ant76', 'Ant98', 'Ant518']"
Ant0,"['Ant190', 'Ant29', 'Ant137', 'Ant243', 'Ant242', 'Ant380', 'Ant42', 'Ant289', 'Ant219', 'Ant98']"
Ant232,"['Ant190', 'Ant257', 'Ant29', 'Ant482', 'Ant243', 'Ant242', 'Ant55', 'Ant42', 'Ant44', 'Ant6', 'Ant19', 'Ant599', 'Ant98', 'Ant518', 'Ant289', 'Ant209', 'Ant347']"
Ant530,"['Ant190', 'Ant257', 'Ant482', 'Ant243', 'Ant42', 'Ant44', 'Ant507', 'Ant6', 'Ant76', 'Ant98', 'Ant518', 'Ant289', 'Ant176', 'Ant209', 'Ant347', 'Ant232']"
Ant113,"['Ant243', 'Ant482', 'Ant530', 'Ant137', 'Ant289', 'Ant176', 'Ant55', 'Ant6', 'Ant209', 'Ant507', 'Ant190', 'Ant347', 'Ant76', 'Ant19', 'Ant599', 'Ant98', 'Ant518', 'Ant232', 'Ant257', 'Ant42', 'Ant44', 'Ant29']"
Ant294,"['Ant113', 'Ant44', 'Ant507', 'Ant6', 'Ant76', 'Ant176', 'Ant530', 'Ant518']"
Ant127,"['Ant113', 'Ant190', 'Ant257', 'Ant29', 'Ant137', 'Ant242', 'Ant6', 'Ant209', 'Ant0', 'Ant55', 'Ant19', 'Ant599', 'Ant243', 'Ant518', 'Ant232', 'Ant380', 'Ant42', 'Ant44']"
Ant63,"['Ant190', 'Ant257', 'Ant482', 'Ant137', 'Ant127', 'Ant243', 'Ant242', 'Ant55', 'Ant380', 'Ant42', 'Ant6', 'Ant76', 'Ant19', 'Ant599', 'Ant98', 'Ant219', 'Ant289', 'Ant209']"
Ant30,"['Ant113', 'Ant190', 'Ant257', 'Ant29', 'Ant127', 'Ant55', 'Ant380', 'Ant44', 'Ant507', 'Ant6', 'Ant76', 'Ant599', 'Ant294', 'Ant98', 'Ant518', 'Ant63', 'Ant289', 'Ant176', 'Ant209', 'Ant530', 'Ant347', 'Ant232']"
Ant356,"['Ant289', 'Ant176', 'Ant6', 'Ant209', 'Ant507', 'Ant113', 'Ant76', 'Ant294', 'Ant599', 'Ant30', 'Ant530', 'Ant98', 'Ant518', 'Ant257', 'Ant44']"
