infectee,infectors
079585038,['SEED']
073080095,['079585038']
079560280,['073080095']
096543260,['079560280']
079568023,['073080095']
079796002,['079560280']
079771540,['073080095']
096545848,['073080095']
073095014,['079568023']
079774883,['073080095']
079616608,['079771540']
079771350,['079774883']
079619317,['073080095']
079566075,['073080095']
079578356,['073095014']
079607627,['079619317']
072812829,['079578356']
096554111,['072812829']
079635347,['073080095']
079797292,['079566075']
079629276,['079566075']
079780512,['079578356']
079784548,['079566075']
072888895,['079619317']
096377871,['079780512']
079768583,['096377871']
072824538,['073080095']
073047886,['096377871']
079575837,['079566075']
079588039,['079768583']
096381354,['072888895']
096372310,['079566075']
079795580,['073080095']
096516892,['072824538']
079624319,['079566075']
079785859,['096372310']
096535856,['072888895']
079602812,['079795580']
079779791,['073047886']
079801805,['072824538']
079632885,['073095014']
079776854,['079632885']
079571357,['072812829']
096526275,['079776854']
096516312,['079801805']
095583111,['073047886']
096528865,['073080095']
073033266,['073080095']
079606308,['079801805']
079776517,['079780512']
096356289,['079606308']
079559328,['079776517']
079792628,['079776854']
096541592,['079632885']
079795341,['079785859']
096526805,['096356289']
079626113,['079619317']
079559380,['079626113']
079600303,['079784548']
079638522,['096526805']
079787557,['073080095']
096537592,['096526805']
079627087,['079626113']
079586599,['079626113']
079772062,['079795341']
096548583,['096543260']
079587786,['096356289']
096380592,['079566075']
096360884,['073033266']
079636803,['079587786']
079564085,['096548583']
079585365,['073047886']
096383548,['079795341']
079792829,['079626113']
096370358,['096541592']
096518543,['079626113']
073043573,['079636803']
079591367,['079795341']
072796785,['073047886']
072626337,['079795341']
079581319,['079626113']
079776038,['079566075']
096539038,['079564085']
096368800,['079602812']
095595316,['079796002']
079575881,['079624319']
072823560,['073080095']
079606012,['079776517']
079791815,['072888895']
079578589,['079606012']
079639538,['079795341']
079622872,['096543260']
079773770,['079791815']
079565531,['079776517']
079612350,['079636803']
096518589,['079566075']
073088516,['096526805']
079622330,['072888895']
096525289,['096548583']
079571367,['096526805']
079576091,['096377871']
096357365,['079600303']
079604877,['072796785']
079626258,['079604877']
079799823,['079586599']
096538863,['079795341']
096532637,['096357365']
079631786,['079795341']
079788561,['079779791']
096356375,['072888895']
096357807,['073047886']
079788552,['079604877']
096355816,['079604877']
079566084,['079571367']
079782797,['079791815']
079791615,['096554111']
079570341,['095595316']
079782624,['079566075']
079622894,['079631786']
079608806,['079631786']
096378330,['096355816']
079575895,['079795341']
096377275,['096538863']
079602301,['079602812']
095582381,['096516892']
079575329,['095595316']
095593348,['072796785']
079552260,['079575329']
079556521,['079575329']
079589041,['095595316']
079802582,['079602301']
079595266,['096377275']
096553031,['079589041']
096361025,['079796002']
079776085,['079604877']
079561779,['079788552']
079522005,['096357807']
096375040,['096539038']
079575819,['079552260']
068777857,['079575329']
096543825,['079595266']
095571796,['073047886']
096539592,['095582381']
096520805,['095582381']
079601380,['079796002']
079773060,['079575881']
079582824,['096520805']
079581292,['073047886']
079629871,['079601380']
