infectee,infectors
Ant148,['SEED']
Ant99,['Ant148']
Ant650,"['Ant148', 'Ant99']"
Ant593,"['Ant148', 'Ant99', 'Ant650']"
Ant599,"['Ant593', 'Ant148', 'Ant99', 'Ant650']"
Ant102,"['Ant599', 'Ant593', 'Ant148', 'Ant650']"
Ant210,"['Ant599', 'Ant593', 'Ant148', 'Ant99']"
Ant96,"['Ant599', 'Ant593', 'Ant148', 'Ant99', 'Ant210', 'Ant102']"
Ant227,"['Ant599', 'Ant593', 'Ant96', 'Ant148', 'Ant99', 'Ant102']"
Ant174,"['Ant227', 'Ant599', 'Ant593', 'Ant96', 'Ant148', 'Ant99', 'Ant650', 'Ant210', 'Ant102']"
Ant209,"['Ant174', 'Ant599', 'Ant227', 'Ant593', 'Ant96', 'Ant148', 'Ant99', 'Ant650', 'Ant210', 'Ant102']"
Ant52,"['Ant174', 'Ant209', 'Ant593', 'Ant96', 'Ant148', 'Ant99', 'Ant650', 'Ant210', 'Ant102']"
Ant63,"['Ant174', 'Ant599', 'Ant52', 'Ant593', 'Ant96']"
Ant232,"['Ant174', 'Ant599', 'Ant209', 'Ant593', 'Ant96', 'Ant148', 'Ant99', 'Ant227', 'Ant210', 'Ant102']"
Ant169,"['Ant174', 'Ant599', 'Ant209', 'Ant52', 'Ant593', 'Ant96', 'Ant148', 'Ant99', 'Ant650', 'Ant232', 'Ant210', 'Ant227']"
Ant262,"['Ant174', 'Ant52', 'Ant599', 'Ant148', 'Ant232', 'Ant210', 'Ant227']"
Ant15,"['Ant174', 'Ant599', 'Ant209', 'Ant52', 'Ant593', 'Ant96', 'Ant169', 'Ant148', 'Ant99', 'Ant650', 'Ant232', 'Ant210', 'Ant102', 'Ant63']"
Ant19,"['Ant174', 'Ant599', 'Ant209', 'Ant52', 'Ant593', 'Ant227', 'Ant15', 'Ant96', 'Ant148', 'Ant99', 'Ant650', 'Ant232', 'Ant210', 'Ant102', 'Ant63', 'Ant169']"
Ant60,"['Ant262', 'Ant174', 'Ant599', 'Ant209', 'Ant52', 'Ant593', 'Ant19', 'Ant15', 'Ant96', 'Ant148', 'Ant99', 'Ant650', 'Ant232', 'Ant210', 'Ant102', 'Ant227', 'Ant169']"
Ant332,"['Ant174', 'Ant227', 'Ant209', 'Ant599', 'Ant52', 'Ant593', 'Ant19', 'Ant15', 'Ant96', 'Ant148', 'Ant99', 'Ant650', 'Ant232', 'Ant210', 'Ant102', 'Ant169']"
Ant621,"['Ant262', 'Ant332', 'Ant174', 'Ant227', 'Ant209', 'Ant52', 'Ant593', 'Ant19', 'Ant599', 'Ant96', 'Ant169', 'Ant148', 'Ant99', 'Ant650', 'Ant232', 'Ant210', 'Ant60', 'Ant63']"
Ant492,"['Ant621', 'Ant332', 'Ant174', 'Ant209', 'Ant52', 'Ant593', 'Ant19', 'Ant96', 'Ant148', 'Ant99', 'Ant650', 'Ant232', 'Ant102', 'Ant60', 'Ant63']"
