infectee,infectors
Ant638,['SEED']
Ant255,['Ant638']
Ant593,['Ant255']
Ant482,['Ant255']
Ant632,['Ant255']
Ant397,['Ant255']
Ant564,['Ant255']
Ant173,['Ant482']
Ant26,['Ant638']
Ant592,['Ant255']
Ant305,['Ant255']
Ant0,['Ant255']
Ant32,['Ant255']
Ant65,['Ant255']
Ant534,['Ant255']
Ant6,['Ant255']
Ant172,['Ant255']
Ant227,['Ant482']
Ant114,['Ant592']
Ant607,['Ant114']
Ant192,['Ant227']
Ant298,['Ant227']
Ant117,['Ant227']
Ant650,['Ant227']
Ant332,['Ant227']
Ant23,['Ant227']
Ant97,['Ant227']
Ant299,['Ant114']
Ant929,['Ant117']
Ant610,['Ant227']
Ant356,['Ant227']
Ant263,['Ant356']
Ant5,['Ant227']
Ant501,['Ant356']
Ant387,['Ant607']
Ant44,['Ant387']
Ant176,['Ant387']
Ant51,['Ant387']
Ant353,['Ant356']
Ant475,['Ant387']
Ant838,['Ant356']
Ant507,['Ant387']
Ant221,['Ant387']
Ant115,['Ant356']
Ant540,['Ant356']
Ant242,['Ant356']
Ant250,['Ant356']
Ant149,['Ant387']
Ant217,['Ant356']
Ant326,['Ant356']
Ant73,['Ant356']
Ant256,['Ant387']
Ant262,['Ant387']
Ant140,['Ant387']
Ant220,['Ant387']
Ant261,['Ant387']
Ant186,['Ant387']
Ant170,['Ant356']
Ant599,['Ant387']
Ant4,['Ant356']
Ant245,['Ant387']
Ant126,['Ant387']
Ant320,['Ant387']
Ant237,['Ant356']
Ant502,['Ant356']
Ant59,['Ant387']
Ant202,['Ant387']
Ant311,['Ant387']
Ant296,['Ant356']
Ant19,['Ant387']
Ant251,['Ant356']
Ant24,['Ant387']
Ant289,['Ant356']
Ant49,['Ant387']
Ant14,['Ant387']
Ant518,['Ant387']
Ant391,['Ant356']
Ant210,['Ant387']
Ant252,['Ant356']
Ant148,['Ant356']
Ant334,['Ant387']
Ant954,['Ant387']
Ant17,['Ant356']
Ant646,['Ant356']
Ant71,['Ant356']
Ant264,['Ant356']
Ant158,['Ant356']
Ant25,['Ant387']
Ant433,['Ant356']
Ant153,['Ant387']
Ant740,['Ant387']
Ant191,['Ant356']
Ant62,['Ant356']
Ant96,['Ant387']
Ant1,['Ant387']
Ant476,['Ant356']
Ant27,['Ant387']
Ant614,['Ant387']
Ant647,['Ant387']
Ant120,['Ant387']
Ant530,['Ant356']
Ant2,['Ant387']
