infectee,infectors
ID75,['SEED']
ID35,['ID75']
ID81,"['ID35', 'ID75']"
ID15,['ID35']
ID40,"['ID35', 'ID81']"
ID82,"['ID15', 'ID35', 'ID40', 'ID75', 'ID81']"
ID47,"['ID15', 'ID35', 'ID40', 'ID75']"
ID56,"['ID47', 'ID81', 'ID82']"
ID76,"['ID15', 'ID47', 'ID56', 'ID81', 'ID82']"
ID18,"['ID15', 'ID35', 'ID75', 'ID76', 'ID82']"
ID19,"['ID15', 'ID18', 'ID35', 'ID47', 'ID75', 'ID76', 'ID82']"
ID45,"['ID15', 'ID18', 'ID19', 'ID35', 'ID40', 'ID76']"
ID50,"['ID18', 'ID19', 'ID35', 'ID45', 'ID47', 'ID76', 'ID81']"
ID62,"['ID15', 'ID18', 'ID19', 'ID35', 'ID45', 'ID47', 'ID50', 'ID56', 'ID76', 'ID82']"
ID77,"['ID15', 'ID19', 'ID35', 'ID45', 'ID47', 'ID50', 'ID56', 'ID62', 'ID76', 'ID81']"
