infectee,infectors
B56F,['SEED']
C12M,"['19F', 'B56F']"
C7M,"['19F', 'B56F']"
23F,['C7M']
208M,"['19F', '23F', 'B56F']"
45M,"['19F', 'B56F']"
50F,"['208M', 'C12M', '45M', 'C7M', 'B1M']"
3M,"['19F', '50F']"
70F,"['3M', '208M', '45M', 'C7M']"
B64F,"['3M', '208M', 'C12M', '45M']"
26F,"['3M', '208M', 'C12M', '45M']"
37M,"['19F', '26F', '50F', 'B64F']"
B24M,"['19F', '26F', '50F', '70F', 'B56F', 'B64F']"
B26M,"['19F', '26F', '50F', 'B56F', 'B64F']"
56F,"['B26M', '208M', '37M']"
11M,"['19F', '26F', '50F', '56F', '70F', 'B56F', 'B64F']"
B37F,"['B26M', '3M', '208M', '37M', '45M', '11M', 'B24M', 'B1M']"
66F,"['B26M', '3M', '208M', '37M', '45M', '11M', 'C7M', 'B24M']"
A29F,"['B26M', '3M', '208M', '11M']"
A31F,"['B26M', '208M', '37M', '45M', '11M', 'B24M', 'B1M']"
