infectee,infectors
Ant96,['SEED']
Ant610,['Ant96']
Ant301,['Ant610']
Ant63,['Ant301']
Ant556,['Ant301']
Ant206,['Ant556']
Ant62,['Ant556']
Ant332,['Ant556']
Ant638,['Ant96']
Ant243,['Ant610']
Ant342,['Ant556']
Ant209,['Ant556']
Ant492,['Ant209']
Ant15,['Ant556']
Ant38,['Ant492']
Ant294,['Ant243']
Ant65,['Ant492']
Ant289,['Ant492']
Ant55,['Ant492']
Ant599,['Ant492']
Ant195,['Ant243']
Ant2,['Ant195']
Ant665,['Ant289']
Ant40,['Ant195']
Ant324,['Ant665']
Ant99,['Ant665']
Ant212,['Ant324']
Ant262,['Ant195']
Ant98,['Ant665']
Ant298,['Ant665']
Ant356,['Ant665']
Ant398,['Ant665']
Ant140,['Ant195']
Ant552,['Ant665']
Ant176,['Ant195']
Ant170,['Ant356']
Ant44,['Ant665']
Ant169,['Ant665']
Ant257,['Ant665']
Ant265,['Ant195']
Ant114,['Ant356']
Ant105,['Ant356']
Ant256,['Ant356']
Ant161,['Ant114']
Ant102,['Ant114']
Ant26,['Ant665']
Ant647,['Ant665']
Ant564,['Ant665']
Ant144,['Ant665']
Ant5,['Ant665']
Ant593,['Ant114']
Ant172,['Ant665']
Ant264,['Ant665']
Ant137,['Ant665']
Ant400,['Ant114']
Ant6,['Ant665']
Ant50,['Ant665']
Ant19,['Ant114']
Ant112,['Ant665']
Ant244,['Ant665']
Ant673,['Ant356']
Ant237,['Ant665']
Ant476,['Ant665']
Ant305,['Ant665']
Ant219,['Ant665']
Ant507,['Ant112']
Ant650,['Ant665']
Ant296,['Ant665']
Ant14,['Ant195']
Ant72,['Ant665']
Ant148,['Ant665']
Ant174,['Ant665']
Ant215,['Ant112']
Ant260,['Ant665']
Ant313,['Ant114']
Ant147,['Ant665']
Ant97,['Ant114']
Ant0,['Ant665']
Ant20,['Ant112']
Ant32,['Ant665']
Ant232,['Ant665']
Ant158,['Ant114']
Ant592,['Ant114']
Ant217,['Ant264']
Ant607,['Ant112']
Ant227,['Ant665']
Ant540,['Ant607']
Ant395,['Ant227']
Ant7,['Ant227']
Ant575,['Ant227']
Ant502,['Ant665']
Ant268,['Ant356']
Ant518,['Ant227']
Ant509,['Ant665']
Ant632,['Ant540']
Ant311,['Ant665']
Ant60,['Ant665']
Ant178,['Ant540']
Ant43,['Ant540']
Ant12,['Ant540']
Ant35,['Ant112']
Ant604,['Ant227']
Ant437,['Ant665']
Ant126,['Ant665']
Ant621,['Ant356']
Ant52,['Ant621']
Ant580,['Ant621']
Ant210,['Ant621']
Ant560,['Ant621']
Ant202,['Ant540']
Ant30,['Ant621']
