infectee,infectors
KK,['SEED']
KV,['KS']
UX,"['KK', 'KS', 'KV']"
KD,['UX']
UP,"['KS', 'KV', 'UX']"
KA,"['KS', 'UX']"
UD,"['KK', 'KS', 'KD']"
KO,"['KK', 'KA', 'UX', 'KD', 'UD']"
UM,"['KK', 'KV', 'KA', 'KO', 'UP', 'UD']"
UV,"['UM', 'KV']"
KH,"['UV', 'KK', 'KV', 'KO']"
UL,"['KH', 'KO', 'UP', 'KD']"
UZ,"['KK', 'KA', 'KD', 'KH', 'KO', 'UP', 'UM', 'UL']"
KT,"['KS', 'UZ', 'UP', 'UM', 'UD']"
UA,"['KS', 'KO', 'KD', 'KT']"
UT,"['UV', 'UZ', 'KD', 'KH', 'KO', 'KT']"
KZ,"['KV', 'UZ', 'KO', 'UP', 'UM', 'UD', 'UA']"
KM,"['UZ', 'UT', 'UP', 'KS', 'KT', 'KZ', 'UA']"
KC,"['KS', 'KV', 'KZ', 'UM', 'KA', 'UX', 'KH', 'KO', 'UL', 'UD', 'UA']"
KP,"['KK', 'KM', 'UZ', 'UT', 'KO', 'UM', 'UL', 'UD', 'KZ']"
UE,"['KM', 'KS', 'KZ', 'KC', 'KA', 'UZ', 'UP']"
KX,"['KP', 'KZ', 'KO']"
UU,"['KM', 'KS', 'KP', 'KZ', 'KC', 'KT']"
UC,"['KK', 'KP', 'KV', 'KZ', 'KC', 'KA', 'UU', 'UP', 'KT', 'UE', 'UD']"
UH,"['KM', 'KS', 'KP', 'KZ', 'KC', 'KA', 'UU', 'UT', 'KO', 'UP', 'KD', 'UD', 'KX', 'UC']"
UO,"['KP', 'KV', 'KZ', 'KC', 'UU', 'KD']"
US,"['KM', 'KP', 'KZ', 'KC', 'KD', 'UH', 'UE', 'KX']"
KE,"['KC', 'UH', 'UZ']"
KL,"['KM', 'KV', 'UU', 'UT', 'US', 'UM', 'UL', 'UO', 'UE', 'UA', 'UC', 'UH']"
