infectee,infectors
Ant19,['SEED']
Ant135,['Ant19']
Ant395,"['Ant135', 'Ant19']"
Ant212,['Ant135']
Ant376,"['Ant135', 'Ant395', 'Ant19', 'Ant212']"
Ant131,"['Ant395', 'Ant19']"
Ant60,"['Ant135', 'Ant395', 'Ant19', 'Ant212', 'Ant376']"
Ant296,"['Ant135', 'Ant131', 'Ant395', 'Ant19', 'Ant212', 'Ant60', 'Ant376']"
Ant576,"['Ant135', 'Ant131', 'Ant395', 'Ant19', 'Ant60', 'Ant376']"
Ant245,"['Ant135', 'Ant131', 'Ant395']"
Ant55,"['Ant135', 'Ant131', 'Ant576', 'Ant19', 'Ant296', 'Ant212', 'Ant60', 'Ant376']"
Ant257,"['Ant135', 'Ant131', 'Ant55', 'Ant19', 'Ant296', 'Ant212', 'Ant60', 'Ant376']"
Ant215,"['Ant135', 'Ant131', 'Ant245', 'Ant55', 'Ant576', 'Ant395', 'Ant19', 'Ant296', 'Ant212', 'Ant60', 'Ant376']"
Ant7,"['Ant257', 'Ant135', 'Ant55', 'Ant296', 'Ant212', 'Ant60', 'Ant376']"
Ant6,"['Ant257', 'Ant135', 'Ant131', 'Ant55', 'Ant576', 'Ant7', 'Ant19', 'Ant296', 'Ant215', 'Ant212', 'Ant60', 'Ant376']"
Ant118,"['Ant257', 'Ant135', 'Ant131', 'Ant245', 'Ant55', 'Ant395', 'Ant7', 'Ant6', 'Ant19', 'Ant296', 'Ant215', 'Ant212', 'Ant60', 'Ant376']"
Ant72,"['Ant135', 'Ant131', 'Ant245', 'Ant55', 'Ant576', 'Ant395', 'Ant296', 'Ant215', 'Ant60']"
Ant35,"['Ant118', 'Ant257', 'Ant135', 'Ant131', 'Ant55', 'Ant576', 'Ant7', 'Ant6', 'Ant296', 'Ant212', 'Ant60', 'Ant376']"
Ant149,"['Ant118', 'Ant257', 'Ant135', 'Ant131', 'Ant245', 'Ant55', 'Ant576', 'Ant7', 'Ant6', 'Ant19', 'Ant296', 'Ant215', 'Ant212', 'Ant60', 'Ant376', 'Ant35']"
Ant380,"['Ant118', 'Ant55', 'Ant296', 'Ant7', 'Ant6', 'Ant376', 'Ant60']"
Ant610,"['Ant118', 'Ant257', 'Ant135', 'Ant245', 'Ant55', 'Ant149', 'Ant576', 'Ant395', 'Ant7', 'Ant6', 'Ant72', 'Ant19', 'Ant296', 'Ant215', 'Ant212', 'Ant60', 'Ant376', 'Ant35']"
Ant342,"['Ant118', 'Ant257', 'Ant135', 'Ant55', 'Ant149', 'Ant7', 'Ant6', 'Ant212', 'Ant376', 'Ant35']"
Ant74,"['Ant135', 'Ant131', 'Ant245', 'Ant576', 'Ant395', 'Ant72', 'Ant19', 'Ant296', 'Ant215', 'Ant610', 'Ant376']"
Ant175,"['Ant118', 'Ant257', 'Ant135', 'Ant131', 'Ant55', 'Ant149', 'Ant380', 'Ant7', 'Ant6', 'Ant74', 'Ant610', 'Ant19', 'Ant296', 'Ant215', 'Ant212', 'Ant60', 'Ant376', 'Ant35', 'Ant342']"
Ant0,"['Ant131', 'Ant245', 'Ant576', 'Ant74', 'Ant215']"
Ant621,"['Ant118', 'Ant257', 'Ant135', 'Ant55', 'Ant149', 'Ant380', 'Ant576', 'Ant7', 'Ant6', 'Ant19', 'Ant296', 'Ant212', 'Ant60', 'Ant610', 'Ant175', 'Ant376', 'Ant35', 'Ant342']"
Ant54,"['Ant621', 'Ant118', 'Ant257', 'Ant131', 'Ant245', 'Ant55', 'Ant149', 'Ant576', 'Ant395', 'Ant0', 'Ant74', 'Ant72', 'Ant19', 'Ant296', 'Ant215', 'Ant610', 'Ant35']"
Ant638,"['Ant135', 'Ant131', 'Ant245', 'Ant576', 'Ant395', 'Ant0', 'Ant74', 'Ant72', 'Ant19', 'Ant296', 'Ant215', 'Ant175']"
Ant593,"['Ant621', 'Ant118', 'Ant135', 'Ant131', 'Ant245', 'Ant55', 'Ant54', 'Ant576', 'Ant395', 'Ant7', 'Ant6', 'Ant74', 'Ant72', 'Ant610', 'Ant19', 'Ant296', 'Ant215', 'Ant212', 'Ant60', 'Ant175', 'Ant376', 'Ant638', 'Ant35']"
Ant63,"['Ant621', 'Ant118', 'Ant257', 'Ant135', 'Ant245', 'Ant55', 'Ant149', 'Ant576', 'Ant395', 'Ant7', 'Ant6', 'Ant72', 'Ant610', 'Ant19', 'Ant296', 'Ant215', 'Ant212', 'Ant60', 'Ant593', 'Ant175', 'Ant376', 'Ant638', 'Ant35']"
Ant262,"['Ant621', 'Ant118', 'Ant257', 'Ant135', 'Ant131', 'Ant245', 'Ant55', 'Ant54', 'Ant149', 'Ant576', 'Ant395', 'Ant7', 'Ant0', 'Ant74', 'Ant72', 'Ant593', 'Ant19', 'Ant296', 'Ant215', 'Ant212', 'Ant60', 'Ant63', 'Ant610', 'Ant175', 'Ant376', 'Ant638', 'Ant35']"
Ant62,"['Ant135', 'Ant131', 'Ant245', 'Ant54', 'Ant262', 'Ant0', 'Ant74', 'Ant610', 'Ant19', 'Ant296', 'Ant212', 'Ant593', 'Ant63', 'Ant376', 'Ant638']"
Ant462,"['Ant621', 'Ant118', 'Ant257', 'Ant135', 'Ant55', 'Ant54', 'Ant149', 'Ant576', 'Ant7', 'Ant6', 'Ant593', 'Ant19', 'Ant296', 'Ant215', 'Ant212', 'Ant60', 'Ant610', 'Ant175', 'Ant376']"
Ant51,"['Ant135', 'Ant131', 'Ant245', 'Ant55', 'Ant54', 'Ant149', 'Ant576', 'Ant262', 'Ant395', 'Ant0', 'Ant74', 'Ant72', 'Ant593', 'Ant19', 'Ant296', 'Ant60', 'Ant62', 'Ant63', 'Ant610', 'Ant376', 'Ant638']"
