infectee,infectors
X58,['SEED']
X81,['X58']
X85,['X58']
X33,['X85']
X49,['X33']
X41,['X49']
X39,['X41']
X42,['X39']
X83,['X39']
X52,['X33']
X44,['X41']
X6,['X33']
X12,['X6']
X62,['X6']
X21,['X41']
X8,['X6']
X37,['X6']
X3,['X6']
X69,['X3']
X24,['X6']
X32,['X3']
X67,['X33']
X38,['X3']
X60,['X3']
X25,['X3']
X68,['X3']
X86,['X8']
X9,['X6']
X19,['X3']
X50,['X19']
X61,['X3']
X80,['X41']
X59,['X3']
X45,['X6']
X46,['X3']
X7,['X19']
X66,['X3']
X4,['X6']
X77,['X3']
X28,['X3']
X48,['X8']
X29,['X3']
X47,['X4']
X34,['X3']
X75,['X6']
X40,['X6']
X54,['X4']
X79,['X3']
X26,['X6']
X5,['X4']
X17,['X4']
X63,['X4']
X2,['X3']
X72,['X2']
X53,['X6']
X15,['X4']
X16,['X2']
X82,['X7']
X78,['X2']
X30,['X2']
X23,['X2']
X1,['X2']
X55,['X2']
X10,['X2']
X76,['X2']
X13,['X2']
X31,['X2']
X73,['X2']
X70,['X2']
X18,['X2']
X65,['X1']
X56,['X1']
X20,['X2']
X71,['X1']
X57,['X1']
X51,['X2']
X74,['X2']
X64,['X2']
X11,['X2']
X43,['X3']
X84,['X2']
X35,['X2']
X27,['X1']
X22,['X2']
X14,['X2']
X36,['X4']
