infectee,infectors
Ant30,['SEED']
Ant593,['Ant30']
Ant161,['Ant593']
Ant610,['Ant593']
Ant268,['Ant610']
Ant311,['Ant268']
Ant147,['Ant311']
Ant260,['Ant147']
Ant232,['Ant147']
Ant227,['Ant147']
Ant114,['Ant227']
Ant178,['Ant147']
Ant556,['Ant227']
Ant332,['Ant227']
Ant607,['Ant227']
Ant592,['Ant227']
Ant206,['Ant227']
Ant324,['Ant227']
Ant38,['Ant227']
Ant217,['Ant607']
Ant176,['Ant217']
Ant580,['Ant227']
Ant632,['Ant217']
Ant195,['Ant227']
Ant102,['Ant227']
Ant552,['Ant227']
Ant313,['Ant227']
Ant96,['Ant227']
Ant502,['Ant227']
Ant12,['Ant217']
Ant243,['Ant195']
Ant15,['Ant114']
Ant599,['Ant227']
Ant492,['Ant114']
Ant43,['Ant195']
Ant540,['Ant580']
Ant244,['Ant227']
Ant509,['Ant227']
Ant26,['Ant227']
Ant638,['Ant540']
Ant60,['Ant227']
Ant400,['Ant227']
Ant174,['Ant227']
Ant296,['Ant227']
Ant7,['Ant227']
Ant210,['Ant227']
Ant126,['Ant540']
Ant35,['Ant227']
Ant289,['Ant540']
Ant50,['Ant227']
Ant19,['Ant227']
Ant575,['Ant227']
Ant6,['Ant227']
Ant650,['Ant227']
Ant105,['Ant227']
Ant170,['Ant227']
Ant55,['Ant540']
Ant169,['Ant227']
Ant621,['Ant227']
Ant97,['Ant621']
Ant604,['Ant621']
Ant356,['Ant621']
Ant20,['Ant621']
Ant137,['Ant621']
Ant62,['Ant356']
Ant144,['Ant621']
Ant52,['Ant621']
Ant65,['Ant621']
Ant305,['Ant621']
Ant32,['Ant621']
Ant219,['Ant621']
Ant518,['Ant621']
Ant294,['Ant621']
Ant172,['Ant621']
Ant647,['Ant50']
Ant476,['Ant621']
Ant342,['Ant621']
Ant301,['Ant621']
Ant298,['Ant621']
Ant99,['Ant621']
Ant257,['Ant621']
Ant44,['Ant621']
Ant112,['Ant621']
Ant202,['Ant621']
Ant63,['Ant621']
Ant72,['Ant621']
Ant98,['Ant621']
Ant564,['Ant621']
Ant665,['Ant621']
Ant437,['Ant621']
Ant148,['Ant621']
Ant215,['Ant621']
Ant507,['Ant621']
Ant14,['Ant621']
Ant140,['Ant621']
Ant0,['Ant621']
Ant209,['Ant621']
Ant5,['Ant621']
Ant2,['Ant621']
Ant560,['Ant621']
Ant212,['Ant621']
Ant395,['Ant621']
Ant158,['Ant621']
Ant673,['Ant621']
Ant237,['Ant621']
Ant40,['Ant540']
Ant398,['Ant621']
Ant256,['Ant540']
Ant264,['Ant621']
Ant262,['Ant227']
Ant265,['Ant621']
