infectee,infectors
Ant156,['SEED']
Ant320,['Ant156']
Ant242,['Ant320']
Ant105,['Ant242']
Ant81,['Ant242']
Ant29,['Ant242']
Ant191,['Ant242']
Ant580,['Ant320']
Ant32,['Ant580']
Ant305,['Ant580']
Ant97,['Ant580']
Ant261,['Ant580']
Ant126,['Ant261']
Ant391,['Ant580']
Ant243,['Ant580']
Ant71,['Ant261']
Ant5,['Ant580']
Ant57,['Ant580']
Ant59,['Ant580']
Ant308,['Ant580']
Ant195,['Ant580']
Ant174,['Ant261']
Ant62,['Ant580']
Ant250,['Ant580']
Ant607,['Ant580']
Ant196,['Ant580']
Ant27,['Ant580']
Ant318,['Ant580']
Ant245,['Ant580']
Ant52,['Ant580']
Ant159,['Ant580']
Ant66,['Ant580']
Ant638,['Ant580']
Ant256,['Ant580']
Ant673,['Ant580']
Ant148,['Ant580']
Ant30,['Ant580']
Ant294,['Ant580']
Ant100,['Ant580']
Ant646,['Ant156']
Ant376,['Ant580']
Ant50,['Ant580']
Ant40,['Ant580']
Ant25,['Ant580']
Ant334,['Ant580']
Ant632,['Ant580']
Ant663,['Ant580']
Ant139,['Ant580']
Ant43,['Ant580']
Ant218,['Ant580']
Ant20,['Ant580']
Ant114,['Ant580']
Ant68,['Ant580']
Ant207,['Ant580']
Ant332,['Ant580']
Ant614,['Ant580']
Ant492,['Ant580']
Ant263,['Ant580']
Ant135,['Ant580']
Ant387,['Ant580']
Ant226,['Ant580']
Ant91,['Ant580']
Ant13,['Ant580']
Ant353,['Ant580']
Ant209,['Ant580']
Ant549,['Ant580']
