infectee,infectors
Ant202,['SEED']
Ant148,['Ant202']
Ant97,['Ant148']
Ant564,['Ant97']
Ant255,['Ant202']
Ant476,['Ant564']
Ant289,['Ant255']
Ant96,['Ant255']
Ant153,['Ant255']
Ant475,['Ant255']
Ant27,['Ant255']
Ant263,['Ant255']
Ant2,['Ant255']
Ant650,['Ant289']
Ant49,['Ant650']
Ant501,['Ant650']
Ant237,['Ant27']
Ant51,['Ant650']
Ant250,['Ant263']
Ant65,['Ant650']
Ant599,['Ant650']
Ant614,['Ant650']
Ant632,['Ant650']
Ant334,['Ant650']
Ant158,['Ant250']
Ant592,['Ant650']
Ant19,['Ant650']
Ant191,['Ant501']
Ant0,['Ant250']
Ant220,['Ant263']
Ant262,['Ant220']
Ant299,['Ant191']
Ant507,['Ant220']
Ant593,['Ant220']
Ant296,['Ant220']
Ant32,['Ant220']
Ant25,['Ant220']
Ant433,['Ant220']
Ant117,['Ant220']
Ant73,['Ant117']
Ant530,['Ant117']
Ant298,['Ant117']
Ant115,['Ant117']
Ant610,['Ant117']
Ant320,['Ant220']
Ant518,['Ant117']
Ant264,['Ant117']
Ant217,['Ant264']
Ant251,['Ant117']
Ant534,['Ant117']
Ant482,['Ant117']
Ant114,['Ant610']
Ant6,['Ant117']
Ant387,['Ant153']
Ant173,['Ant387']
Ant227,['Ant387']
Ant252,['Ant387']
Ant221,['Ant387']
Ant929,['Ant114']
Ant62,['Ant387']
Ant353,['Ant501']
Ant71,['Ant387']
Ant305,['Ant353']
Ant838,['Ant114']
Ant24,['Ant387']
Ant311,['Ant387']
Ant256,['Ant353']
Ant126,['Ant387']
Ant502,['Ant227']
Ant192,['Ant387']
Ant186,['Ant387']
Ant149,['Ant387']
Ant5,['Ant387']
Ant638,['Ant387']
Ant245,['Ant387']
Ant326,['Ant387']
Ant1,['Ant227']
Ant261,['Ant387']
Ant172,['Ant117']
Ant210,['Ant387']
Ant540,['Ant114']
Ant242,['Ant387']
Ant59,['Ant387']
Ant740,['Ant540']
Ant23,['Ant387']
Ant176,['Ant387']
Ant647,['Ant387']
Ant607,['Ant540']
Ant391,['Ant540']
Ant14,['Ant387']
Ant397,['Ant353']
Ant4,['Ant540']
Ant120,['Ant387']
Ant17,['Ant353']
Ant140,['Ant387']
Ant332,['Ant387']
Ant170,['Ant540']
Ant646,['Ant353']
Ant954,['Ant387']
Ant26,['Ant387']
Ant44,['Ant387']
Ant356,['Ant387']
