infectee,infectors
Ant538,['SEED']
Ant298,['Ant538']
Ant126,['Ant298']
Ant395,"['Ant126', 'Ant564', 'Ant298', 'Ant538']"
Ant462,"['Ant126', 'Ant395', 'Ant298', 'Ant538']"
Ant97,"['Ant126', 'Ant564', 'Ant462', 'Ant395', 'Ant298', 'Ant538']"
Ant62,"['Ant126', 'Ant564', 'Ant462', 'Ant97', 'Ant538']"
Ant518,"['Ant126', 'Ant462', 'Ant395', 'Ant97', 'Ant298', 'Ant538']"
Ant331,"['Ant126', 'Ant564', 'Ant462', 'Ant97', 'Ant62', 'Ant538']"
Ant74,"['Ant331', 'Ant564', 'Ant462', 'Ant395', 'Ant518', 'Ant97']"
Ant394,"['Ant126', 'Ant331', 'Ant564', 'Ant462', 'Ant395', 'Ant74', 'Ant97', 'Ant62', 'Ant538']"
Ant592,"['Ant126', 'Ant331', 'Ant564', 'Ant462', 'Ant394', 'Ant97', 'Ant62', 'Ant538']"
Ant32,"['Ant126', 'Ant395', 'Ant74', 'Ant592', 'Ant97', 'Ant298', 'Ant518', 'Ant538']"
Ant70,"['Ant331', 'Ant462', 'Ant395', 'Ant394', 'Ant74', 'Ant592', 'Ant298', 'Ant518', 'Ant32', 'Ant538']"
Ant117,"['Ant518', 'Ant126', 'Ant564', 'Ant331', 'Ant462', 'Ant395', 'Ant394', 'Ant74', 'Ant70', 'Ant592', 'Ant97', 'Ant298', 'Ant32', 'Ant538']"
Ant954,"['Ant117', 'Ant126', 'Ant331', 'Ant564', 'Ant462', 'Ant395', 'Ant394', 'Ant74', 'Ant70', 'Ant592', 'Ant97', 'Ant62', 'Ant32']"
Ant209,"['Ant117', 'Ant126', 'Ant462', 'Ant954', 'Ant395', 'Ant70', 'Ant592', 'Ant97', 'Ant298', 'Ant518', 'Ant62', 'Ant32', 'Ant538']"
Ant186,"['Ant117', 'Ant126', 'Ant331', 'Ant462', 'Ant954', 'Ant395', 'Ant394', 'Ant70', 'Ant592', 'Ant97', 'Ant298', 'Ant518', 'Ant62', 'Ant209', 'Ant32', 'Ant538']"
Ant102,"['Ant117', 'Ant954', 'Ant395', 'Ant394', 'Ant97', 'Ant298', 'Ant518', 'Ant209', 'Ant538', 'Ant186']"
Ant111,"['Ant117', 'Ant954', 'Ant186', 'Ant394', 'Ant70', 'Ant32', 'Ant331', 'Ant462', 'Ant126', 'Ant62']"
Ant632,"['Ant117', 'Ant126', 'Ant331', 'Ant462', 'Ant395', 'Ant70', 'Ant298', 'Ant518', 'Ant62', 'Ant209', 'Ant538', 'Ant102', 'Ant186']"
Ant109,"['Ant117', 'Ant111', 'Ant126', 'Ant331', 'Ant462', 'Ant954', 'Ant394', 'Ant74', 'Ant70', 'Ant592', 'Ant97', 'Ant298', 'Ant518', 'Ant62', 'Ant209', 'Ant32', 'Ant632', 'Ant538', 'Ant186']"
Ant4,"['Ant117', 'Ant126', 'Ant331', 'Ant954', 'Ant395', 'Ant394', 'Ant70', 'Ant592', 'Ant62', 'Ant209', 'Ant632', 'Ant538', 'Ant109', 'Ant102', 'Ant186']"
Ant580,"['Ant954', 'Ant394', 'Ant117', 'Ant74', 'Ant592', 'Ant564', 'Ant97', 'Ant109', 'Ant126', 'Ant62', 'Ant538']"
Ant43,"['Ant580', 'Ant331', 'Ant564', 'Ant954', 'Ant395', 'Ant394', 'Ant4', 'Ant74', 'Ant70', 'Ant592', 'Ant97', 'Ant62', 'Ant538', 'Ant109', 'Ant102']"
