infectee,infectors
Ant170,['SEED']
Ant260,['Ant170']
Ant929,['Ant170']
Ant217,['Ant170']
Ant38,['Ant929']
Ant268,['Ant929']
Ant59,['Ant929']
Ant65,['Ant929']
Ant318,['Ant268']
Ant97,['Ant318']
Ant395,['Ant318']
Ant6,['Ant318']
Ant334,['Ant929']
Ant263,['Ant929']
Ant91,['Ant929']
Ant202,['Ant318']
Ant68,['Ant929']
Ant195,['Ant929']
Ant102,['Ant195']
Ant139,['Ant195']
Ant174,['Ant929']
Ant244,['Ant195']
Ant71,['Ant195']
Ant250,['Ant195']
Ant394,['Ant929']
Ant238,['Ant195']
Ant437,['Ant195']
Ant44,['Ant318']
Ant50,['Ant195']
Ant376,['Ant334']
Ant40,['Ant195']
Ant278,['Ant195']
Ant52,['Ant195']
Ant556,['Ant195']
Ant635,['Ant195']
Ant159,['Ant195']
Ant620,['Ant159']
Ant147,['Ant556']
Ant552,['Ant318']
Ant207,['Ant620']
Ant492,['Ant620']
Ant113,['Ant195']
Ant632,['Ant620']
Ant137,['Ant620']
Ant176,['Ant195']
Ant73,['Ant113']
Ant221,['Ant113']
Ant212,['Ant113']
Ant621,['Ant620']
Ant218,['Ant621']
Ant646,['Ant113']
Ant209,['Ant621']
Ant12,['Ant621']
Ant117,['Ant621']
Ant112,['Ant621']
Ant305,['Ant621']
Ant226,['Ant621']
Ant25,['Ant621']
Ant580,['Ant621']
Ant391,['Ant620']
Ant501,['Ant139']
Ant527,['Ant621']
Ant186,['Ant621']
Ant650,['Ant621']
Ant32,['Ant226']
Ant308,['Ant621']
Ant42,['Ant620']
Ant299,['Ant621']
Ant85,['Ant620']
Ant198,['Ant621']
Ant593,['Ant621']
Ant80,['Ant621']
Ant356,['Ant621']
Ant4,['Ant621']
Ant540,['Ant621']
Ant257,['Ant621']
Ant70,['Ant621']
Ant387,['Ant395']
Ant265,['Ant387']
Ant20,['Ant621']
Ant549,['Ant387']
Ant173,['Ant621']
Ant592,['Ant621']
Ant673,['Ant387']
Ant614,['Ant621']
Ant82,['Ant621']
Ant169,['Ant387']
Ant126,['Ant621']
Ant111,['Ant621']
Ant607,['Ant387']
Ant153,['Ant387']
Ant232,['Ant387']
Ant347,['Ant387']
Ant5,['Ant387']
Ant66,['Ant387']
Ant149,['Ant621']
Ant220,['Ant387']
Ant398,['Ant621']
Ant142,['Ant621']
Ant342,['Ant387']
Ant148,['Ant387']
Ant144,['Ant621']
Ant57,['Ant621']
Ant55,['Ant621']
Ant301,['Ant198']
Ant24,['Ant501']
Ant475,['Ant620']
Ant105,['Ant387']
Ant256,['Ant620']
Ant81,['Ant387']
Ant178,['Ant387']
Ant74,['Ant387']
Ant27,['Ant387']
Ant838,['Ant621']
Ant28,['Ant620']
Ant29,['Ant356']
Ant196,['Ant621']
Ant242,['Ant621']
Ant320,['Ant621']
Ant191,['Ant387']
Ant43,['Ant149']
Ant99,['Ant387']
Ant245,['Ant621']
Ant2,['Ant387']
Ant575,['Ant621']
Ant62,['Ant621']
Ant332,['Ant621']
Ant158,['Ant621']
Ant96,['Ant621']
Ant135,['Ant387']
Ant294,['Ant387']
Ant100,['Ant387']
Ant243,['Ant387']
Ant219,['Ant621']
Ant229,['Ant387']
Ant600,['Ant621']
Ant353,['Ant621']
Ant638,['Ant356']
Ant604,['Ant621']
Ant433,['Ant650']
Ant610,['Ant621']
Ant1,['Ant621']
Ant261,['Ant621']
Ant255,['Ant621']
Ant13,['Ant387']
Ant663,['Ant356']
Ant390,['Ant621']
Ant26,['Ant387']
Ant156,['Ant149']
Ant665,['Ant620']
Ant30,['Ant387']
Ant114,['Ant387']
