infectee,infectors
062047339,['SEED']
053036841,['062047339']
052556274,['062047339']
062323884,['062047339']
062344058,['052556274']
062354860,['053036841']
062329630,['062344058']
053303038,['062344058']
052527590,['053303038']
062310615,['062047339']
053267357,['062344058']
061826357,['053267357']
061797853,['062344058']
062345586,['062329630']
053633523,['053303038']
053021063,['062047339']
062078269,['062344058']
062303037,['052527590']
053537538,['053021063']
052620106,['062303037']
053521794,['052556274']
052835526,['062344058']
055814813,['052527590']
062356010,['062344058']
053548121,['053537538']
052630522,['052556274']
062522101,['053303038']
062874038,['052527590']
061866370,['062047339']
062776805,['062047339']
061623295,['052527590']
053581790,['062329630']
053780868,['053581790']
052543127,['053548121']
062862373,['062874038']
052631832,['053581790']
062319544,['062345586']
062288007,['055814813']
053096002,['053581790']
061786800,['062329630']
052571617,['053581790']
062634007,['062303037']
053619598,['062344058']
062074122,['053036841']
062107040,['062634007']
062514785,['062288007']
062127041,['053780868']
053528063,['052543127']
062339334,['052543127']
053122074,['052543127']
062781278,['053521794']
053020273,['062107040']
052627027,['052556274']
053776554,['053581790']
053023367,['061786800']
062352305,['062781278']
052546357,['053776554']
062879778,['053122074']
062089542,['062047339']
062321620,['062074122']
052772770,['062319544']
062375620,['053548121']
053770530,['055814813']
053313279,['062375620']
052776772,['055814813']
052842780,['052546357']
062779604,['062074122']
052546568,['053581790']
062579526,['053776554']
062596081,['062074122']
053601263,['062074122']
053377032,['062339334']
062580810,['052842780']
062312290,['053020273']
062267096,['052776772']
062539595,['062522101']
052845117,['052842780']
053621358,['062107040']
053366576,['062339334']
062277294,['061866370']
062348025,['062580810']
053628548,['062345586']
053007100,['052776772']
053357637,['053581790']
062082561,['062047339']
053585806,['062074122']
053259028,['053581790']
053356028,['062634007']
053359026,['053581790']
062381089,['052842780']
062314265,['052842780']
052627321,['062539595']
053018542,['053122074']
053780117,['053122074']
062075527,['062344058']
062303009,['062312290']
052777622,['062539595']
053352877,['053122074']
053612349,['053581790']
052797837,['062539595']
062582003,['062329630']
062600282,['062277294']
062638624,['062539595']
053031587,['062539595']
062769282,['053007100']
062353807,['053581790']
062586614,['062539595']
062368877,['053007100']
062274101,['053007100']
062282825,['062539595']
053291370,['053007100']
055518046,['062345586']
053538596,['062074122']
062513880,['053007100']
053070320,['062345586']
053808063,['053007100']
062309625,['053313279']
053298606,['052556274']
053264600,['053357637']
062359560,['052845117']
062797278,['062345586']
053515340,['053808063']
062051520,['052842780']
062303849,['062539595']
061849057,['062312290']
062358569,['053007100']
062359349,['062107040']
062371553,['053808063']
053581604,['061826357']
052633601,['062539595']
052833364,['053122074']
053377013,['052556274']
062597806,['052842780']
052809616,['053808063']
062366311,['052833364']
062326367,['062359349']
062078606,['052842780']
052559814,['053007100']
062311585,['062580810']
062108621,['062539595']
062342329,['062277294']
062590031,['052772770']
053364358,['053122074']
062344538,['053122074']
053566049,['053122074']
062524074,['062074122']
053558281,['052559814']
061783598,['062342329']
052848057,['062312290']
053007288,['053364358']
053534608,['062339334']
052612545,['062345586']
052631314,['062358569']
053637288,['062074122']
062087274,['053776554']
062310027,['062277294']
062299528,['053007100']
053117263,['053007100']
062310591,['052842780']
052625587,['053122074']
062352556,['062781278']
062332330,['053558281']
062366630,['062312290']
053846795,['062277294']
053315802,['052842780']
053375613,['062299528']
053619046,['053581790']
053788039,['053031587']
061777114,['053581790']
062586519,['053007100']
053290101,['053566049']
053835055,['053534608']
062525061,['062339334']
062577824,['062580810']
055537127,['053315802']
053004062,['062769282']
062376534,['062342329']
053297002,['062299528']
062334326,['053007100']
062347838,['052845117']
062786057,['062334326']
052612572,['053534608']
053003091,['062277294']
061814563,['062277294']
062865064,['062277294']
062772825,['055537127']
062312379,['053313279']
062781070,['062580810']
062857342,['052543127']
062358305,['062277294']
062360278,['062339334']
062270356,['062580810']
052862559,['053788039']
062788024,['052612572']
062597573,['062577824']
052530123,['062342329']
053307771,['053122074']
053776344,['062781070']
062637531,['062299528']
062123365,['062348025']
062085262,['052530123']
062101610,['052612572']
062273768,['062781278']
061786620,['053313279']
053024546,['062277294']
062592522,['062085262']
062313010,['052612572']
052618041,['053581790']
053571581,['052612572']
062349622,['053780117']
053119873,['055537127']
061796875,['052625587']
053383512,['062781070']
052605095,['062345586']
062351555,['053581790']
053263884,['055537127']
053266370,['062349622']
