infectee,infectors
Ant219,['SEED']
Ant215,['Ant219']
Ant64,"['Ant219', 'Ant215']"
Ant4,"['Ant219', 'Ant64']"
Ant26,"['Ant4', 'Ant64']"
Ant29,"['Ant4', 'Ant215', 'Ant64']"
Ant394,"['Ant4', 'Ant215', 'Ant29']"
Ant173,"['Ant215', 'Ant394', 'Ant219', 'Ant26', 'Ant64', 'Ant29']"
Ant387,"['Ant173', 'Ant219', 'Ant4', 'Ant215', 'Ant394', 'Ant26', 'Ant64', 'Ant29']"
Ant42,"['Ant173', 'Ant4', 'Ant215', 'Ant387', 'Ant394', 'Ant26', 'Ant64', 'Ant29']"
Ant538,"['Ant173', 'Ant219', 'Ant4', 'Ant215', 'Ant387', 'Ant42', 'Ant64', 'Ant29']"
Ant156,"['Ant173', 'Ant394', 'Ant538', 'Ant215', 'Ant219', 'Ant42', 'Ant26', 'Ant64', 'Ant29']"
Ant268,"['Ant156', 'Ant173', 'Ant219', 'Ant4', 'Ant387', 'Ant538', 'Ant215', 'Ant394', 'Ant42', 'Ant64', 'Ant29']"
Ant540,"['Ant156', 'Ant173', 'Ant268', 'Ant219', 'Ant4', 'Ant538', 'Ant387', 'Ant42', 'Ant26', 'Ant64', 'Ant29']"
Ant30,['Ant540']
Ant202,"['Ant173', 'Ant268', 'Ant219', 'Ant540', 'Ant394', 'Ant4', 'Ant387', 'Ant538', 'Ant215', 'Ant42', 'Ant26', 'Ant64', 'Ant29']"
Ant127,"['Ant268', 'Ant219', 'Ant202', 'Ant4', 'Ant215', 'Ant538', 'Ant387', 'Ant394', 'Ant42', 'Ant26', 'Ant64', 'Ant29']"
Ant139,"['Ant156', 'Ant173', 'Ant268', 'Ant219', 'Ant540', 'Ant202', 'Ant4', 'Ant387', 'Ant538', 'Ant215', 'Ant394', 'Ant127', 'Ant42', 'Ant64', 'Ant29']"
Ant191,"['Ant156', 'Ant173', 'Ant268', 'Ant139', 'Ant219', 'Ant540', 'Ant202', 'Ant4', 'Ant387', 'Ant538', 'Ant215', 'Ant394', 'Ant127', 'Ant42', 'Ant26', 'Ant64', 'Ant29']"
Ant501,"['Ant156', 'Ant173', 'Ant268', 'Ant139', 'Ant219', 'Ant540', 'Ant202', 'Ant4', 'Ant387', 'Ant538', 'Ant215', 'Ant394', 'Ant127', 'Ant42', 'Ant26', 'Ant64', 'Ant29']"
Ant347,"['Ant501', 'Ant268', 'Ant202', 'Ant4', 'Ant387', 'Ant215', 'Ant127', 'Ant42', 'Ant26', 'Ant64']"
Ant380,"['Ant501', 'Ant156', 'Ant173', 'Ant268', 'Ant202', 'Ant4', 'Ant347', 'Ant191', 'Ant215', 'Ant387', 'Ant394', 'Ant127', 'Ant26', 'Ant64', 'Ant29']"
Ant23,"['Ant501', 'Ant156', 'Ant173', 'Ant268', 'Ant139', 'Ant202', 'Ant4', 'Ant347', 'Ant387', 'Ant380', 'Ant394', 'Ant127', 'Ant42', 'Ant26', 'Ant64', 'Ant29']"
Ant109,"['Ant501', 'Ant268', 'Ant540', 'Ant202', 'Ant347', 'Ant191', 'Ant215', 'Ant538', 'Ant387', 'Ant380', 'Ant42', 'Ant26', 'Ant23', 'Ant64', 'Ant29']"
Ant390,"['Ant501', 'Ant156', 'Ant173', 'Ant268', 'Ant139', 'Ant540', 'Ant4', 'Ant347', 'Ant191', 'Ant215', 'Ant387', 'Ant538', 'Ant380', 'Ant127', 'Ant26', 'Ant23', 'Ant64', 'Ant29']"
Ant117,"['Ant501', 'Ant156', 'Ant268', 'Ant219', 'Ant202', 'Ant4', 'Ant390', 'Ant347', 'Ant191', 'Ant387', 'Ant538', 'Ant215', 'Ant380', 'Ant109', 'Ant394', 'Ant127', 'Ant42', 'Ant26', 'Ant23', 'Ant64', 'Ant29']"
Ant400,"['Ant501', 'Ant268', 'Ant219', 'Ant540', 'Ant202', 'Ant4', 'Ant117', 'Ant347', 'Ant191', 'Ant390', 'Ant387', 'Ant380', 'Ant109', 'Ant394', 'Ant127', 'Ant42', 'Ant26', 'Ant23', 'Ant64', 'Ant29']"
Ant32,"['Ant501', 'Ant156', 'Ant540', 'Ant202', 'Ant4', 'Ant117', 'Ant347', 'Ant538', 'Ant387', 'Ant380', 'Ant109', 'Ant394', 'Ant127', 'Ant42', 'Ant26', 'Ant400', 'Ant23', 'Ant64']"
Ant564,"['Ant501', 'Ant156', 'Ant268', 'Ant390', 'Ant540', 'Ant202', 'Ant4', 'Ant117', 'Ant347', 'Ant32', 'Ant387', 'Ant538', 'Ant215', 'Ant380', 'Ant109', 'Ant394', 'Ant127', 'Ant42', 'Ant26', 'Ant400', 'Ant23', 'Ant64', 'Ant29']"
Ant621,"['Ant501', 'Ant219', 'Ant564', 'Ant202', 'Ant117', 'Ant191', 'Ant347', 'Ant32', 'Ant387', 'Ant538', 'Ant215', 'Ant380', 'Ant394', 'Ant127', 'Ant42', 'Ant400', 'Ant23', 'Ant64', 'Ant29']"
Ant19,"['Ant501', 'Ant621', 'Ant268', 'Ant139', 'Ant564', 'Ant540', 'Ant202', 'Ant4', 'Ant117', 'Ant347', 'Ant215', 'Ant394', 'Ant400', 'Ant390', 'Ant32', 'Ant387', 'Ant538', 'Ant109', 'Ant127', 'Ant42', 'Ant26', 'Ant23', 'Ant64', 'Ant29']"
Ant115,"['Ant621', 'Ant139', 'Ant564', 'Ant202', 'Ant347', 'Ant4', 'Ant117', 'Ant191', 'Ant19', 'Ant32', 'Ant387', 'Ant538', 'Ant215', 'Ant380', 'Ant109', 'Ant394', 'Ant42', 'Ant26', 'Ant400', 'Ant23', 'Ant64']"
Ant97,"['Ant501', 'Ant621', 'Ant156', 'Ant173', 'Ant268', 'Ant219', 'Ant564', 'Ant540', 'Ant202', 'Ant4', 'Ant117', 'Ant347', 'Ant191', 'Ant215', 'Ant19', 'Ant32', 'Ant390', 'Ant387', 'Ant538', 'Ant380', 'Ant109', 'Ant394', 'Ant127', 'Ant42', 'Ant26', 'Ant400', 'Ant23', 'Ant64', 'Ant29']"
Ant38,"['Ant501', 'Ant621', 'Ant268', 'Ant219', 'Ant564', 'Ant202', 'Ant115', 'Ant4', 'Ant117', 'Ant347', 'Ant394', 'Ant19', 'Ant32', 'Ant97', 'Ant390', 'Ant538', 'Ant387', 'Ant380', 'Ant109', 'Ant127', 'Ant42', 'Ant26', 'Ant400', 'Ant23', 'Ant64', 'Ant29']"
Ant76,"['Ant501', 'Ant621', 'Ant564', 'Ant202', 'Ant115', 'Ant4', 'Ant117', 'Ant347', 'Ant191', 'Ant215', 'Ant38', 'Ant19', 'Ant32', 'Ant387', 'Ant109', 'Ant42', 'Ant26', 'Ant23', 'Ant64', 'Ant29']"
Ant614,"['Ant501', 'Ant156', 'Ant173', 'Ant268', 'Ant139', 'Ant219', 'Ant564', 'Ant540', 'Ant202', 'Ant115', 'Ant4', 'Ant117', 'Ant191', 'Ant215', 'Ant38', 'Ant390', 'Ant97', 'Ant387', 'Ant538', 'Ant380', 'Ant109', 'Ant394', 'Ant127', 'Ant26', 'Ant400', 'Ant23', 'Ant64', 'Ant29']"
Ant560,"['Ant621', 'Ant347', 'Ant390', 'Ant564', 'Ant202', 'Ant115', 'Ant4', 'Ant117', 'Ant76', 'Ant38', 'Ant19', 'Ant32', 'Ant97', 'Ant387', 'Ant538', 'Ant215', 'Ant109', 'Ant394', 'Ant127', 'Ant42', 'Ant26', 'Ant400', 'Ant23', 'Ant64', 'Ant29']"
Ant178,"['Ant501', 'Ant621', 'Ant400', 'Ant156', 'Ant173', 'Ant268', 'Ant139', 'Ant560', 'Ant390', 'Ant564', 'Ant540', 'Ant202', 'Ant115', 'Ant4', 'Ant117', 'Ant347', 'Ant191', 'Ant38', 'Ant614', 'Ant32', 'Ant97', 'Ant76', 'Ant538', 'Ant387', 'Ant380', 'Ant109', 'Ant127', 'Ant42', 'Ant26', 'Ant23', 'Ant64', 'Ant29']"
Ant243,"['Ant621', 'Ant178', 'Ant156', 'Ant173', 'Ant139', 'Ant560', 'Ant564', 'Ant202', 'Ant115', 'Ant117', 'Ant347', 'Ant191', 'Ant215', 'Ant38', 'Ant19', 'Ant614', 'Ant32', 'Ant97', 'Ant76', 'Ant387', 'Ant538', 'Ant380', 'Ant109', 'Ant394', 'Ant42', 'Ant26', 'Ant400', 'Ant23', 'Ant64', 'Ant29']"
Ant218,"['Ant501', 'Ant621', 'Ant178', 'Ant156', 'Ant268', 'Ant139', 'Ant560', 'Ant564', 'Ant202', 'Ant115', 'Ant4', 'Ant117', 'Ant347', 'Ant191', 'Ant215', 'Ant38', 'Ant19', 'Ant614', 'Ant32', 'Ant97', 'Ant390', 'Ant76', 'Ant243', 'Ant538', 'Ant387', 'Ant109', 'Ant127', 'Ant42', 'Ant400', 'Ant23', 'Ant64', 'Ant29']"
Ant44,"['Ant501', 'Ant621', 'Ant178', 'Ant156', 'Ant173', 'Ant268', 'Ant139', 'Ant560', 'Ant564', 'Ant540', 'Ant202', 'Ant115', 'Ant4', 'Ant117', 'Ant347', 'Ant191', 'Ant215', 'Ant38', 'Ant19', 'Ant614', 'Ant32', 'Ant97', 'Ant390', 'Ant76', 'Ant243', 'Ant538', 'Ant387', 'Ant380', 'Ant109', 'Ant394', 'Ant218', 'Ant127', 'Ant42', 'Ant26', 'Ant400', 'Ant23', 'Ant64']"
Ant255,"['Ant115', 'Ant347', 'Ant38', 'Ant19', 'Ant400', 'Ant44', 'Ant23', 'Ant76']"
Ant242,"['Ant501', 'Ant621', 'Ant178', 'Ant156', 'Ant173', 'Ant268', 'Ant139', 'Ant560', 'Ant219', 'Ant564', 'Ant540', 'Ant202', 'Ant115', 'Ant4', 'Ant117', 'Ant243', 'Ant390', 'Ant347', 'Ant191', 'Ant38', 'Ant19', 'Ant614', 'Ant32', 'Ant97', 'Ant387', 'Ant76', 'Ant538', 'Ant215', 'Ant109', 'Ant394', 'Ant127', 'Ant42', 'Ant26', 'Ant400', 'Ant44', 'Ant23', 'Ant64', 'Ant29']"
Ant294,"['Ant115', 'Ant347', 'Ant38', 'Ant19', 'Ant32', 'Ant255', 'Ant400', 'Ant23', 'Ant76']"
Ant63,"['Ant501', 'Ant178', 'Ant156', 'Ant173', 'Ant268', 'Ant564', 'Ant540', 'Ant202', 'Ant115', 'Ant4', 'Ant117', 'Ant242', 'Ant347', 'Ant191', 'Ant38', 'Ant19', 'Ant614', 'Ant32', 'Ant97', 'Ant390', 'Ant76', 'Ant243', 'Ant387', 'Ant380', 'Ant109', 'Ant394', 'Ant218', 'Ant42', 'Ant26', 'Ant400', 'Ant44', 'Ant23', 'Ant64', 'Ant29']"
Ant153,"['Ant501', 'Ant621', 'Ant178', 'Ant156', 'Ant173', 'Ant268', 'Ant139', 'Ant564', 'Ant540', 'Ant202', 'Ant4', 'Ant117', 'Ant242', 'Ant191', 'Ant76', 'Ant38', 'Ant19', 'Ant614', 'Ant97', 'Ant538', 'Ant387', 'Ant109', 'Ant394', 'Ant127', 'Ant42', 'Ant400', 'Ant44', 'Ant23', 'Ant63', 'Ant29']"
Ant356,"['Ant621', 'Ant178', 'Ant347', 'Ant139', 'Ant560', 'Ant390', 'Ant564', 'Ant202', 'Ant115', 'Ant4', 'Ant117', 'Ant242', 'Ant191', 'Ant38', 'Ant19', 'Ant614', 'Ant32', 'Ant97', 'Ant76', 'Ant538', 'Ant387', 'Ant380', 'Ant109', 'Ant394', 'Ant218', 'Ant127', 'Ant42', 'Ant26', 'Ant400', 'Ant44', 'Ant23', 'Ant63', 'Ant64', 'Ant29']"
Ant518,"['Ant501', 'Ant621', 'Ant356', 'Ant153', 'Ant178', 'Ant560', 'Ant564', 'Ant202', 'Ant115', 'Ant4', 'Ant117', 'Ant242', 'Ant347', 'Ant294', 'Ant38', 'Ant19', 'Ant614', 'Ant255', 'Ant32', 'Ant97', 'Ant76', 'Ant243', 'Ant387', 'Ant109', 'Ant394', 'Ant218', 'Ant127', 'Ant42', 'Ant26', 'Ant400', 'Ant44', 'Ant23', 'Ant63', 'Ant64', 'Ant29']"
Ant60,"['Ant501', 'Ant621', 'Ant356', 'Ant178', 'Ant139', 'Ant560', 'Ant564', 'Ant540', 'Ant202', 'Ant115', 'Ant4', 'Ant117', 'Ant242', 'Ant347', 'Ant191', 'Ant215', 'Ant38', 'Ant19', 'Ant614', 'Ant32', 'Ant97', 'Ant390', 'Ant76', 'Ant243', 'Ant538', 'Ant518', 'Ant387', 'Ant109', 'Ant218', 'Ant127', 'Ant42', 'Ant26', 'Ant400', 'Ant44', 'Ant23', 'Ant63', 'Ant64', 'Ant29']"
Ant0,"['Ant621', 'Ant153', 'Ant178', 'Ant156', 'Ant173', 'Ant268', 'Ant139', 'Ant560', 'Ant219', 'Ant540', 'Ant202', 'Ant117', 'Ant242', 'Ant191', 'Ant38', 'Ant19', 'Ant614', 'Ant97', 'Ant390', 'Ant538', 'Ant215', 'Ant380', 'Ant243', 'Ant127', 'Ant44', 'Ant63', 'Ant64', 'Ant29']"
Ant176,"['Ant501', 'Ant621', 'Ant356', 'Ant153', 'Ant178', 'Ant173', 'Ant268', 'Ant243', 'Ant560', 'Ant390', 'Ant564', 'Ant202', 'Ant115', 'Ant4', 'Ant117', 'Ant242', 'Ant191', 'Ant38', 'Ant19', 'Ant614', 'Ant32', 'Ant97', 'Ant76', 'Ant518', 'Ant387', 'Ant109', 'Ant394', 'Ant218', 'Ant347', 'Ant42', 'Ant26', 'Ant400', 'Ant44', 'Ant23', 'Ant60', 'Ant63', 'Ant64', 'Ant29']"
Ant593,"['Ant501', 'Ant621', 'Ant356', 'Ant153', 'Ant178', 'Ant156', 'Ant173', 'Ant268', 'Ant176', 'Ant560', 'Ant564', 'Ant540', 'Ant202', 'Ant115', 'Ant4', 'Ant117', 'Ant242', 'Ant0', 'Ant347', 'Ant191', 'Ant215', 'Ant243', 'Ant390', 'Ant38', 'Ant19', 'Ant32', 'Ant97', 'Ant387', 'Ant76', 'Ant538', 'Ant518', 'Ant380', 'Ant109', 'Ant394', 'Ant218', 'Ant42', 'Ant26', 'Ant400', 'Ant44', 'Ant23', 'Ant60', 'Ant63', 'Ant64', 'Ant29']"
Ant207,"['Ant501', 'Ant621', 'Ant356', 'Ant153', 'Ant178', 'Ant156', 'Ant173', 'Ant268', 'Ant176', 'Ant139', 'Ant243', 'Ant390', 'Ant219', 'Ant564', 'Ant540', 'Ant202', 'Ant115', 'Ant4', 'Ant117', 'Ant242', 'Ant0', 'Ant191', 'Ant593', 'Ant38', 'Ant19', 'Ant614', 'Ant97', 'Ant387', 'Ant76', 'Ant538', 'Ant518', 'Ant215', 'Ant109', 'Ant394', 'Ant218', 'Ant127', 'Ant42', 'Ant400', 'Ant44', 'Ant23', 'Ant63', 'Ant64', 'Ant29']"
Ant482,"['Ant501', 'Ant621', 'Ant153', 'Ant178', 'Ant156', 'Ant173', 'Ant390', 'Ant268', 'Ant176', 'Ant139', 'Ant207', 'Ant219', 'Ant564', 'Ant540', 'Ant202', 'Ant4', 'Ant117', 'Ant242', 'Ant0', 'Ant191', 'Ant347', 'Ant593', 'Ant38', 'Ant19', 'Ant614', 'Ant32', 'Ant97', 'Ant387', 'Ant538', 'Ant518', 'Ant215', 'Ant109', 'Ant394', 'Ant218', 'Ant127', 'Ant42', 'Ant44', 'Ant23', 'Ant60', 'Ant64', 'Ant29']"
Ant55,"['Ant501', 'Ant356', 'Ant178', 'Ant268', 'Ant176', 'Ant560', 'Ant207', 'Ant219', 'Ant564', 'Ant540', 'Ant202', 'Ant115', 'Ant4', 'Ant117', 'Ant242', 'Ant0', 'Ant243', 'Ant347', 'Ant76', 'Ant593', 'Ant38', 'Ant19', 'Ant614', 'Ant32', 'Ant97', 'Ant390', 'Ant294', 'Ant518', 'Ant387', 'Ant109', 'Ant255', 'Ant218', 'Ant127', 'Ant42', 'Ant26', 'Ant400', 'Ant44', 'Ant23', 'Ant60', 'Ant63', 'Ant64', 'Ant29']"
