infectee,infectors
092296382,['SEED']
082359638,['092296382']
092286310,['082359638']
095581275,['092286310']
092086000,['082359638']
092590833,['092086000']
096359770,['092296382']
079594811,['092590833']
095571809,['092590833']
081324293,['096359770']
081791624,['092296382']
092089060,['081791624']
081323061,['092089060']
081819034,['081791624']
092293382,['081324293']
092591000,['081323061']
092616866,['081324293']
081320014,['092616866']
081783879,['092089060']
092594768,['092616866']
092787028,['092616866']
081320875,['092591000']
081785865,['092594768']
092083585,['081785865']
081321771,['092616866']
081319373,['092594768']
081320861,['081321771']
081325789,['081319373']
081322533,['081320861']
092567775,['081319373']
092628888,['092567775']
081323093,['081322533']
081824886,['081322533']
092776792,['081323093']
092559581,['081824886']
092320315,['092628888']
