infectee,infectors
Ant299,['SEED']
Ant650,['Ant299']
Ant60,['Ant650']
Ant638,['Ant650']
Ant560,['Ant650']
Ant55,['Ant650']
Ant518,['Ant650']
Ant313,['Ant650']
Ant278,['Ant560']
Ant148,['Ant650']
Ant458,['Ant650']
Ant210,['Ant650']
Ant169,['Ant650']
Ant220,['Ant650']
Ant63,['Ant650']
Ant219,['Ant650']
Ant40,['Ant650']
Ant265,['Ant560']
Ant172,['Ant650']
Ant50,['Ant650']
Ant476,['Ant650']
Ant202,['Ant650']
Ant324,['Ant650']
Ant76,['Ant324']
Ant580,['Ant324']
Ant332,['Ant324']
Ant395,['Ant324']
Ant174,['Ant324']
Ant394,['Ant324']
Ant437,['Ant324']
Ant243,['Ant332']
Ant99,['Ant324']
Ant294,['Ant55']
Ant191,['Ant220']
Ant126,['Ant191']
Ant32,['Ant191']
Ant15,['Ant191']
Ant5,['Ant191']
Ant91,['Ant191']
Ant102,['Ant191']
Ant262,['Ant191']
Ant433,['Ant191']
Ant289,['Ant191']
Ant6,['Ant191']
Ant12,['Ant191']
Ant256,['Ant191']
Ant20,['Ant191']
Ant170,['Ant191']
Ant217,['Ant126']
Ant112,['Ant191']
Ant599,['Ant191']
Ant232,['Ant191']
Ant43,['Ant191']
Ant556,['Ant191']
Ant144,['Ant191']
Ant301,['Ant191']
Ant552,['Ant191']
Ant527,['Ant191']
Ant142,['Ant191']
Ant575,['Ant191']
Ant252,['Ant191']
Ant72,['Ant191']
Ant540,['Ant289']
Ant100,['Ant540']
Ant97,['Ant191']
Ant65,['Ant540']
Ant105,['Ant191']
Ant212,['Ant540']
Ant35,['Ant191']
Ant621,['Ant540']
Ant260,['Ant621']
Ant356,['Ant621']
Ant227,['Ant621']
Ant509,['Ant621']
Ant38,['Ant621']
Ant147,['Ant621']
Ant137,['Ant621']
Ant19,['Ant621']
Ant209,['Ant621']
Ant264,['Ant621']
Ant318,['Ant621']
Ant257,['Ant621']
Ant98,['Ant621']
Ant647,['Ant191']
Ant2,['Ant621']
Ant632,['Ant621']
Ant68,['Ant621']
Ant244,['Ant621']
Ant296,['Ant621']
Ant96,['Ant356']
Ant26,['Ant621']
Ant610,['Ant227']
Ant604,['Ant621']
Ant195,['Ant621']
Ant161,['Ant356']
Ant215,['Ant621']
Ant237,['Ant621']
Ant158,['Ant621']
Ant607,['Ant621']
Ant30,['Ant621']
Ant268,['Ant621']
Ant114,['Ant356']
Ant311,['Ant621']
Ant342,['Ant356']
Ant44,['Ant621']
Ant665,['Ant621']
Ant0,['Ant621']
Ant502,['Ant621']
Ant206,['Ant665']
Ant592,['Ant621']
Ant507,['Ant621']
Ant593,['Ant621']
Ant109,['Ant621']
Ant305,['Ant621']
Ant564,['Ant621']
Ant176,['Ant621']
Ant7,['Ant621']
Ant400,['Ant621']
Ant492,['Ant621']
Ant398,['Ant621']
Ant62,['Ant665']
Ant178,['Ant540']
Ant635,['Ant665']
Ant52,['Ant621']
Ant140,['Ant621']
Ant14,['Ant621']
Ant207,['Ant621']
Ant80,['Ant621']
Ant329,['Ant621']
Ant298,['Ant621']
Ant673,['Ant621']
