infectee,infectors
Ant44,['SEED']
Ant650,['Ant44']
Ant476,['Ant650']
Ant52,"['Ant650', 'Ant245', 'Ant476']"
Ant227,"['Ant650', 'Ant245', 'Ant52', 'Ant476']"
Ant190,"['Ant227', 'Ant650', 'Ant245', 'Ant52']"
Ant2,"['Ant190', 'Ant650', 'Ant245', 'Ant52', 'Ant476', 'Ant227']"
Ant172,"['Ant190', 'Ant650', 'Ant245', 'Ant52', 'Ant476', 'Ant227', 'Ant2']"
Ant250,"['Ant245', 'Ant172', 'Ant227', 'Ant2', 'Ant52']"
Ant59,"['Ant190', 'Ant650', 'Ant250', 'Ant52', 'Ant227', 'Ant476', 'Ant2', 'Ant172']"
Ant191,"['Ant227', 'Ant190', 'Ant52', 'Ant476', 'Ant2', 'Ant172']"
Ant9,"['Ant191', 'Ant190', 'Ant250', 'Ant52', 'Ant59', 'Ant227', 'Ant476', 'Ant2', 'Ant172']"
Ant15,"['Ant191', 'Ant190', 'Ant650', 'Ant52', 'Ant59', 'Ant9', 'Ant476', 'Ant227', 'Ant2', 'Ant172']"
Ant518,"['Ant190', 'Ant650', 'Ant52', 'Ant59', 'Ant476', 'Ant44', 'Ant172']"
Ant607,"['Ant191', 'Ant250', 'Ant52', 'Ant59', 'Ant9', 'Ant227', 'Ant2', 'Ant172']"
Ant1,"['Ant191', 'Ant190', 'Ant250', 'Ant52', 'Ant59', 'Ant9', 'Ant227', 'Ant2', 'Ant15', 'Ant518', 'Ant172']"
Ant398,"['Ant191', 'Ant250', 'Ant59', 'Ant9', 'Ant476', 'Ant227', 'Ant607', 'Ant172', 'Ant1']"
Ant324,"['Ant191', 'Ant190', 'Ant227', 'Ant518', 'Ant650', 'Ant52', 'Ant59', 'Ant9', 'Ant476', 'Ant398', 'Ant1', 'Ant15', 'Ant607', 'Ant172']"
Ant347,"['Ant191', 'Ant190', 'Ant324', 'Ant250', 'Ant52', 'Ant59', 'Ant9', 'Ant227', 'Ant398', 'Ant1', 'Ant2', 'Ant607', 'Ant172']"
Ant194,"['Ant227', 'Ant191', 'Ant190', 'Ant324', 'Ant250', 'Ant245', 'Ant52', 'Ant59', 'Ant9', 'Ant476', 'Ant398', 'Ant1', 'Ant2', 'Ant15', 'Ant518', 'Ant607', 'Ant172', 'Ant347']"
Ant621,"['Ant227', 'Ant194', 'Ant190', 'Ant324', 'Ant650', 'Ant52', 'Ant59', 'Ant9', 'Ant476', 'Ant2', 'Ant15', 'Ant518', 'Ant172', 'Ant347']"
Ant556,"['Ant194', 'Ant191', 'Ant190', 'Ant324', 'Ant650', 'Ant227', 'Ant250', 'Ant398', 'Ant52', 'Ant59', 'Ant9', 'Ant1', 'Ant2', 'Ant15', 'Ant607', 'Ant172', 'Ant347']"
Ant475,"['Ant621', 'Ant194', 'Ant191', 'Ant190', 'Ant650', 'Ant52', 'Ant59', 'Ant9', 'Ant476', 'Ant227', 'Ant518', 'Ant1', 'Ant2', 'Ant15', 'Ant172']"
Ant71,"['Ant194', 'Ant191', 'Ant190', 'Ant324', 'Ant556', 'Ant52', 'Ant59', 'Ant9', 'Ant227', 'Ant398', 'Ant1', 'Ant2', 'Ant15', 'Ant607', 'Ant172', 'Ant347']"
Ant6,"['Ant621', 'Ant194', 'Ant191', 'Ant324', 'Ant556', 'Ant250', 'Ant59', 'Ant9', 'Ant476', 'Ant475', 'Ant1', 'Ant2', 'Ant71', 'Ant15', 'Ant518', 'Ant172']"
Ant43,"['Ant621', 'Ant194', 'Ant191', 'Ant190', 'Ant324', 'Ant556', 'Ant250', 'Ant52', 'Ant59', 'Ant9', 'Ant476', 'Ant475', 'Ant227', 'Ant398', 'Ant1', 'Ant2', 'Ant71', 'Ant15', 'Ant607', 'Ant172', 'Ant347']"
Ant27,"['Ant621', 'Ant194', 'Ant191', 'Ant650', 'Ant227', 'Ant245', 'Ant52', 'Ant59', 'Ant476', 'Ant475', 'Ant6', 'Ant2', 'Ant71', 'Ant15', 'Ant518', 'Ant172', 'Ant43']"
Ant149,"['Ant621', 'Ant194', 'Ant190', 'Ant650', 'Ant27', 'Ant52', 'Ant59', 'Ant9', 'Ant227', 'Ant476', 'Ant475', 'Ant43', 'Ant6', 'Ant1', 'Ant2', 'Ant15', 'Ant172']"
Ant610,"['Ant621', 'Ant194', 'Ant191', 'Ant190', 'Ant324', 'Ant556', 'Ant250', 'Ant52', 'Ant59', 'Ant9', 'Ant227', 'Ant398', 'Ant1', 'Ant2', 'Ant71', 'Ant15', 'Ant607', 'Ant172', 'Ant43', 'Ant347']"
Ant137,"['Ant191', 'Ant190', 'Ant324', 'Ant556', 'Ant398', 'Ant607', 'Ant172', 'Ant347', 'Ant475', 'Ant9', 'Ant227', 'Ant71', 'Ant610', 'Ant476', 'Ant43']"
Ant638,"['Ant621', 'Ant324', 'Ant650', 'Ant27', 'Ant52', 'Ant59', 'Ant149', 'Ant476', 'Ant475', 'Ant227', 'Ant44', 'Ant6', 'Ant1', 'Ant2', 'Ant15', 'Ant518', 'Ant172', 'Ant43']"
Ant48,"['Ant621', 'Ant194', 'Ant191', 'Ant324', 'Ant650', 'Ant27', 'Ant52', 'Ant59', 'Ant9', 'Ant149', 'Ant476', 'Ant475', 'Ant227', 'Ant398', 'Ant6', 'Ant2', 'Ant71', 'Ant15', 'Ant518', 'Ant607', 'Ant172', 'Ant43', 'Ant638', 'Ant347']"
Ant308,"['Ant621', 'Ant194', 'Ant191', 'Ant190', 'Ant324', 'Ant556', 'Ant250', 'Ant27', 'Ant137', 'Ant52', 'Ant59', 'Ant227', 'Ant9', 'Ant476', 'Ant475', 'Ant398', 'Ant149', 'Ant6', 'Ant1', 'Ant2', 'Ant71', 'Ant610', 'Ant15', 'Ant518', 'Ant607', 'Ant172', 'Ant43', 'Ant347']"
Ant62,"['Ant621', 'Ant194', 'Ant191', 'Ant190', 'Ant324', 'Ant556', 'Ant250', 'Ant27', 'Ant137', 'Ant52', 'Ant308', 'Ant9', 'Ant475', 'Ant227', 'Ant398', 'Ant6', 'Ant1', 'Ant2', 'Ant71', 'Ant610', 'Ant15', 'Ant518', 'Ant607', 'Ant172', 'Ant43', 'Ant347']"
Ant219,"['Ant194', 'Ant191', 'Ant190', 'Ant324', 'Ant650', 'Ant556', 'Ant27', 'Ant137', 'Ant52', 'Ant59', 'Ant308', 'Ant9', 'Ant476', 'Ant227', 'Ant398', 'Ant1', 'Ant2', 'Ant71', 'Ant610', 'Ant518', 'Ant62', 'Ant607', 'Ant172', 'Ant43', 'Ant347']"
Ant13,"['Ant194', 'Ant191', 'Ant190', 'Ant324', 'Ant650', 'Ant556', 'Ant137', 'Ant52', 'Ant59', 'Ant308', 'Ant149', 'Ant227', 'Ant398', 'Ant1', 'Ant2', 'Ant71', 'Ant610', 'Ant607', 'Ant172', 'Ant347', 'Ant518', 'Ant219', 'Ant43', 'Ant62']"
Ant334,"['Ant621', 'Ant194', 'Ant191', 'Ant190', 'Ant324', 'Ant650', 'Ant556', 'Ant250', 'Ant27', 'Ant137', 'Ant227', 'Ant52', 'Ant59', 'Ant308', 'Ant9', 'Ant475', 'Ant48', 'Ant149', 'Ant398', 'Ant1', 'Ant2', 'Ant71', 'Ant610', 'Ant15', 'Ant13', 'Ant219', 'Ant62', 'Ant607', 'Ant172', 'Ant43', 'Ant347']"
Ant74,"['Ant621', 'Ant194', 'Ant191', 'Ant190', 'Ant324', 'Ant556', 'Ant250', 'Ant137', 'Ant334', 'Ant52', 'Ant59', 'Ant308', 'Ant9', 'Ant475', 'Ant227', 'Ant48', 'Ant398', 'Ant1', 'Ant2', 'Ant71', 'Ant610', 'Ant15', 'Ant13', 'Ant219', 'Ant62', 'Ant607', 'Ant172', 'Ant43', 'Ant347']"
Ant53,"['Ant621', 'Ant194', 'Ant191', 'Ant190', 'Ant324', 'Ant556', 'Ant250', 'Ant137', 'Ant334', 'Ant245', 'Ant227', 'Ant52', 'Ant59', 'Ant308', 'Ant9', 'Ant476', 'Ant398', 'Ant1', 'Ant2', 'Ant74', 'Ant71', 'Ant610', 'Ant13', 'Ant219', 'Ant62', 'Ant607', 'Ant172', 'Ant43', 'Ant15', 'Ant347']"
Ant329,"['Ant194', 'Ant191', 'Ant190', 'Ant324', 'Ant227', 'Ant556', 'Ant250', 'Ant137', 'Ant334', 'Ant53', 'Ant52', 'Ant59', 'Ant308', 'Ant9', 'Ant48', 'Ant398', 'Ant1', 'Ant74', 'Ant71', 'Ant610', 'Ant13', 'Ant219', 'Ant62', 'Ant607', 'Ant172', 'Ant43', 'Ant347']"
Ant72,"['Ant194', 'Ant191', 'Ant190', 'Ant324', 'Ant329', 'Ant556', 'Ant250', 'Ant137', 'Ant334', 'Ant53', 'Ant52', 'Ant308', 'Ant9', 'Ant227', 'Ant48', 'Ant398', 'Ant1', 'Ant74', 'Ant607', 'Ant172', 'Ant347', 'Ant71', 'Ant610', 'Ant15', 'Ant13', 'Ant62', 'Ant219', 'Ant43']"
Ant242,"['Ant621', 'Ant191', 'Ant324', 'Ant329', 'Ant556', 'Ant250', 'Ant137', 'Ant334', 'Ant607', 'Ant1', 'Ant172', 'Ant227', 'Ant6', 'Ant245', 'Ant2', 'Ant53', 'Ant52', 'Ant347', 'Ant74', 'Ant72', 'Ant71', 'Ant610', 'Ant398', 'Ant15', 'Ant13', 'Ant308', 'Ant219', 'Ant43', 'Ant62']"
Ant178,"['Ant621', 'Ant194', 'Ant190', 'Ant324', 'Ant329', 'Ant650', 'Ant556', 'Ant250', 'Ant27', 'Ant137', 'Ant334', 'Ant242', 'Ant53', 'Ant52', 'Ant59', 'Ant308', 'Ant9', 'Ant149', 'Ant475', 'Ant227', 'Ant48', 'Ant398', 'Ant6', 'Ant1', 'Ant74', 'Ant72', 'Ant71', 'Ant610', 'Ant13', 'Ant518', 'Ant219', 'Ant62', 'Ant607', 'Ant172', 'Ant43', 'Ant347']"
Ant592,"['Ant621', 'Ant194', 'Ant191', 'Ant190', 'Ant329', 'Ant650', 'Ant556', 'Ant250', 'Ant27', 'Ant334', 'Ant53', 'Ant52', 'Ant59', 'Ant308', 'Ant9', 'Ant149', 'Ant476', 'Ant475', 'Ant227', 'Ant48', 'Ant6', 'Ant1', 'Ant2', 'Ant74', 'Ant72', 'Ant71', 'Ant15', 'Ant518', 'Ant62', 'Ant178', 'Ant172', 'Ant43', 'Ant638', 'Ant347']"
Ant264,"['Ant194', 'Ant191', 'Ant190', 'Ant324', 'Ant329', 'Ant556', 'Ant334', 'Ant242', 'Ant53', 'Ant52', 'Ant9', 'Ant227', 'Ant48', 'Ant398', 'Ant607', 'Ant172', 'Ant178', 'Ant6', 'Ant1', 'Ant2', 'Ant347', 'Ant74', 'Ant72', 'Ant71', 'Ant610', 'Ant13', 'Ant219', 'Ant43']"
Ant51,"['Ant621', 'Ant194', 'Ant191', 'Ant190', 'Ant324', 'Ant329', 'Ant250', 'Ant27', 'Ant334', 'Ant242', 'Ant227', 'Ant53', 'Ant52', 'Ant59', 'Ant308', 'Ant9', 'Ant476', 'Ant475', 'Ant48', 'Ant398', 'Ant264', 'Ant149', 'Ant6', 'Ant1', 'Ant2', 'Ant74', 'Ant72', 'Ant71', 'Ant610', 'Ant592', 'Ant15', 'Ant518', 'Ant219', 'Ant62', 'Ant178', 'Ant172', 'Ant43', 'Ant638']"
Ant509,"['Ant329', 'Ant650', 'Ant334', 'Ant51', 'Ant149', 'Ant638', 'Ant592', 'Ant6', 'Ant2', 'Ant308', 'Ant476', 'Ant518', 'Ant475', 'Ant44', 'Ant48']"
Ant278,"['Ant194', 'Ant191', 'Ant190', 'Ant324', 'Ant329', 'Ant556', 'Ant250', 'Ant334', 'Ant242', 'Ant245', 'Ant51', 'Ant53', 'Ant52', 'Ant59', 'Ant308', 'Ant9', 'Ant264', 'Ant172', 'Ant178', 'Ant592', 'Ant347', 'Ant227', 'Ant6', 'Ant1', 'Ant2', 'Ant74', 'Ant71', 'Ant610', 'Ant398', 'Ant13', 'Ant476', 'Ant219', 'Ant43']"
Ant60,"['Ant621', 'Ant194', 'Ant191', 'Ant190', 'Ant324', 'Ant329', 'Ant556', 'Ant250', 'Ant137', 'Ant334', 'Ant242', 'Ant51', 'Ant53', 'Ant52', 'Ant59', 'Ant308', 'Ant9', 'Ant476', 'Ant227', 'Ant398', 'Ant264', 'Ant1', 'Ant2', 'Ant74', 'Ant72', 'Ant71', 'Ant610', 'Ant592', 'Ant15', 'Ant13', 'Ant518', 'Ant219', 'Ant62', 'Ant607', 'Ant178', 'Ant172', 'Ant43', 'Ant347']"
Ant96,"['Ant621', 'Ant194', 'Ant191', 'Ant190', 'Ant324', 'Ant329', 'Ant650', 'Ant556', 'Ant250', 'Ant27', 'Ant137', 'Ant334', 'Ant242', 'Ant245', 'Ant51', 'Ant53', 'Ant52', 'Ant59', 'Ant308', 'Ant9', 'Ant149', 'Ant278', 'Ant475', 'Ant227', 'Ant48', 'Ant398', 'Ant264', 'Ant1', 'Ant2', 'Ant74', 'Ant72', 'Ant71', 'Ant610', 'Ant592', 'Ant15', 'Ant13', 'Ant219', 'Ant60', 'Ant62', 'Ant607', 'Ant178', 'Ant172', 'Ant43', 'Ant638', 'Ant347']"
Ant492,"['Ant194', 'Ant191', 'Ant398', 'Ant607', 'Ant264', 'Ant137', 'Ant178', 'Ant334', 'Ant172', 'Ant347', 'Ant9', 'Ant227', 'Ant242', 'Ant51', 'Ant53', 'Ant52', 'Ant74', 'Ant72', 'Ant71', 'Ant610', 'Ant15', 'Ant13', 'Ant96', 'Ant308', 'Ant329', 'Ant278', 'Ant62', 'Ant556', 'Ant324', 'Ant219', 'Ant43', 'Ant60', 'Ant48']"
Ant740,"['Ant621', 'Ant194', 'Ant191', 'Ant190', 'Ant492', 'Ant324', 'Ant329', 'Ant556', 'Ant27', 'Ant137', 'Ant334', 'Ant242', 'Ant51', 'Ant53', 'Ant52', 'Ant59', 'Ant308', 'Ant9', 'Ant278', 'Ant476', 'Ant227', 'Ant48', 'Ant398', 'Ant518', 'Ant264', 'Ant6', 'Ant1', 'Ant2', 'Ant74', 'Ant72', 'Ant71', 'Ant610', 'Ant15', 'Ant13', 'Ant96', 'Ant219', 'Ant60', 'Ant62', 'Ant607', 'Ant178', 'Ant172', 'Ant43', 'Ant347']"
