infectee,infectors
X48,['SEED']
X39,['X48']
X14,['X39']
X26,['X14']
X50,['X39']
X52,['X39']
X9,['X26']
X46,['X26']
X40,['X39']
X66,['X14']
X45,['X39']
X28,['X9']
X4,['X9']
X68,['X9']
X71,['X9']
X44,['X9']
X5,['X9']
X22,['X9']
X2,['X9']
X54,['X39']
X61,['X44']
X60,['X28']
X25,['X39']
X72,['X9']
X76,['X9']
X13,['X9']
X8,['X9']
X77,['X60']
X23,['X28']
X35,['X23']
X74,['X25']
X63,['X45']
X32,['X2']
X53,['X50']
X20,['X2']
X70,['X32']
X58,['X68']
X49,['X9']
X16,['X14']
X30,['X9']
X7,['X20']
X11,['X28']
X47,['X28']
X78,['X20']
X51,['X9']
X31,['X4']
X59,['X14']
X43,['X9']
X12,['X20']
X69,['X20']
X24,['X43']
X42,['X20']
X36,['X42']
X64,['X44']
X19,['X9']
X21,['X9']
X67,['X7']
X6,['X44']
X41,['X28']
X15,['X42']
X1,['X9']
X27,['X9']
X56,['X50']
X55,['X20']
X65,['X9']
X17,['X43']
X37,['X9']
X18,['X42']
X75,['X67']
X3,['X28']
X34,['X42']
X29,['X14']
X38,['X9']
X73,['X7']
X57,['X28']
X62,['X30']
X33,['X9']
X10,['X8']
