infectee,infectors
Ant20,['SEED']
Ant592,['Ant20']
Ant12,['Ant20']
Ant207,['Ant20']
Ant673,['Ant20']
Ant492,['Ant20']
Ant527,['Ant492']
Ant70,['Ant492']
Ant250,['Ant492']
Ant212,['Ant492']
Ant102,['Ant492']
Ant112,['Ant70']
Ant390,['Ant112']
Ant342,['Ant112']
Ant74,['Ant492']
Ant646,['Ant112']
Ant196,['Ant492']
Ant294,['Ant196']
Ant68,['Ant196']
Ant100,['Ant196']
Ant148,['Ant196']
Ant257,['Ant112']
Ant604,['Ant112']
Ant334,['Ant196']
Ant5,['Ant196']
Ant81,['Ant112']
Ant202,['Ant112']
Ant42,['Ant112']
Ant607,['Ant196']
Ant376,['Ant250']
Ant52,['Ant196']
Ant191,['Ant112']
Ant320,['Ant112']
Ant71,['Ant191']
Ant2,['Ant196']
Ant217,['Ant112']
Ant111,['Ant112']
Ant600,['Ant111']
Ant66,['Ant196']
Ant126,['Ant196']
Ant149,['Ant111']
Ant174,['Ant191']
Ant663,['Ant111']
Ant170,['Ant111']
Ant82,['Ant111']
Ant218,['Ant111']
Ant395,['Ant111']
Ant475,['Ant111']
Ant256,['Ant111']
Ant261,['Ant111']
Ant38,['Ant111']
Ant156,['Ant112']
Ant6,['Ant111']
Ant113,['Ant111']
Ant299,['Ant111']
Ant632,['Ant111']
Ant635,['Ant111']
Ant55,['Ant111']
Ant332,['Ant111']
Ant62,['Ant111']
Ant610,['Ant111']
Ant394,['Ant111']
Ant549,['Ant111']
Ant621,['Ant111']
Ant305,['Ant111']
Ant40,['Ant621']
Ant59,['Ant196']
Ant552,['Ant621']
Ant27,['Ant621']
Ant308,['Ant621']
Ant243,['Ant621']
Ant25,['Ant111']
Ant142,['Ant621']
Ant158,['Ant621']
Ant43,['Ant621']
Ant265,['Ant621']
Ant137,['Ant621']
Ant4,['Ant621']
Ant28,['Ant621']
Ant226,['Ant621']
Ant105,['Ant621']
Ant169,['Ant226']
Ant159,['Ant621']
Ant255,['Ant621']
Ant347,['Ant621']
Ant32,['Ant226']
Ant540,['Ant621']
Ant245,['Ant621']
Ant139,['Ant621']
Ant99,['Ant621']
Ant318,['Ant621']
Ant65,['Ant621']
Ant26,['Ant621']
Ant173,['Ant621']
Ant57,['Ant621']
Ant135,['Ant621']
Ant114,['Ant621']
Ant209,['Ant621']
Ant219,['Ant621']
Ant263,['Ant621']
Ant665,['Ant621']
Ant50,['Ant621']
Ant437,['Ant621']
Ant301,['Ant621']
Ant198,['Ant621']
Ant244,['Ant621']
Ant229,['Ant621']
Ant97,['Ant621']
Ant13,['Ant540']
Ant620,['Ant621']
Ant556,['Ant621']
Ant29,['Ant540']
Ant268,['Ant621']
Ant260,['Ant621']
Ant30,['Ant540']
Ant580,['Ant621']
Ant638,['Ant621']
Ant353,['Ant620']
Ant387,['Ant580']
Ant91,['Ant580']
Ant501,['Ant580']
Ant650,['Ant621']
Ant195,['Ant621']
Ant356,['Ant621']
Ant117,['Ant621']
Ant838,['Ant621']
Ant391,['Ant580']
Ant278,['Ant621']
Ant929,['Ant621']
Ant614,['Ant621']
Ant575,['Ant580']
Ant80,['Ant621']
Ant242,['Ant580']
