infectee,infectors
Ant356,['SEED']
Ant50,['Ant356']
Ant458,['Ant356']
Ant142,"['Ant356', 'Ant50']"
Ant26,"['Ant356', 'Ant50', 'Ant142', 'Ant458']"
Ant147,"['Ant356', 'Ant142', 'Ant458']"
Ant604,['Ant458']
Ant158,"['Ant356', 'Ant147', 'Ant458', 'Ant604']"
Ant244,"['Ant356', 'Ant26', 'Ant50', 'Ant142', 'Ant147', 'Ant158', 'Ant458', 'Ant604']"
Ant289,"['Ant356', 'Ant26', 'Ant244', 'Ant50', 'Ant142', 'Ant147', 'Ant158', 'Ant458', 'Ant604']"
Ant324,"['Ant356', 'Ant26', 'Ant244', 'Ant50', 'Ant142', 'Ant147', 'Ant158', 'Ant458', 'Ant604', 'Ant289']"
Ant178,"['Ant147', 'Ant458', 'Ant604', 'Ant289']"
Ant195,"['Ant324', 'Ant26', 'Ant244', 'Ant142', 'Ant147', 'Ant158', 'Ant458', 'Ant604', 'Ant289']"
Ant14,"['Ant195', 'Ant324', 'Ant26', 'Ant244', 'Ant147', 'Ant158', 'Ant458', 'Ant604', 'Ant178', 'Ant289']"
Ant607,"['Ant195', 'Ant26', 'Ant244', 'Ant147', 'Ant158', 'Ant14', 'Ant458', 'Ant604', 'Ant178', 'Ant289']"
Ant492,"['Ant195', 'Ant324', 'Ant26', 'Ant244', 'Ant50', 'Ant142', 'Ant147', 'Ant158', 'Ant14', 'Ant458', 'Ant607', 'Ant289']"
Ant256,"['Ant195', 'Ant324', 'Ant26', 'Ant244', 'Ant147', 'Ant158', 'Ant14', 'Ant458', 'Ant604', 'Ant607', 'Ant289']"
Ant527,"['Ant195', 'Ant492', 'Ant324', 'Ant256', 'Ant147', 'Ant158', 'Ant14', 'Ant458', 'Ant607', 'Ant178', 'Ant289']"
Ant575,"['Ant195', 'Ant324', 'Ant244', 'Ant142', 'Ant147', 'Ant289', 'Ant158', 'Ant607', 'Ant527']"
