infectee,infectors
22,['SEED']
23,['3']
1,['3']
7,"['22', '23', '1']"
2,"['22', '23', '1', '3', '7']"
10,"['1', '2', '7']"
15,"['23', '3', '2']"
13,"['23', '1', '3', '2', '15']"
18,"['22', '23', '3', '2', '7', '15']"
27,"['23', '18', '13', '7', '15']"
4,"['27', '22', '23', '1', '3', '2', '15', '18', '13', '7', '10']"
12,"['27', '23', '1', '3', '4', '7', '13', '15', '18']"
14,"['1', '3', '2', '13', '12', '15', '18']"
24,"['22', '23', '18', '3', '2', '7', '15']"
26,"['27', '15', '23', '18', '3', '4']"
11,"['24', '27', '23', '1', '4', '7', '13', '12', '15', '14']"
19,"['24', '23', '3', '2', '7', '13', '12', '14']"
20,"['24', '26', '27', '11', '12', '15', '18', '23', '2', '4']"
25,"['11', '26', '12', '15', '18', '22', '3', '27', '4', '7', '20', '23']"
6,"['24', '25', '27', '20', '22', '23', '1', '3', '2', '4', '11', '13', '15', '19']"
9,"['24', '25', '26', '27', '20', '23', '1', '3', '2', '4', '7', '6', '11', '13', '12', '15', '14', '19', '18']"
21,"['25', '26', '27', '20', '3', '2', '15']"
28,['25']
17,"['25', '26', '20', '21', '23', '3', '2', '4', '6', '9', '10', '13', '12', '14', '19', '18']"
8,"['24', '20', '21', '22', '23', '1', '2', '7', '6', '9', '11', '12', '14', '17', '15']"
5,"['24', '25', '21', '23', '1', '2', '13', '15', '14', '17', '19', '4', '6', '9']"
16,"['25', '20', '2', '5', '4', '6', '14']"
