infectee,infectors
Ant196,['SEED']
Ant158,['Ant196']
Ant51,['Ant196']
Ant175,['Ant196']
Ant38,['Ant196']
Ant243,['Ant196']
Ant2,['Ant196']
Ant172,['Ant196']
Ant242,['Ant243']
Ant19,['Ant196']
Ant334,['Ant196']
Ant212,['Ant334']
Ant12,['Ant196']
Ant124,['Ant196']
Ant238,['Ant196']
Ant260,['Ant196']
Ant76,['Ant196']
Ant190,['Ant196']
Ant70,['Ant196']
Ant72,['Ant124']
Ant62,['Ant190']
Ant458,['Ant196']
Ant191,['Ant196']
Ant32,['Ant196']
Ant560,['Ant196']
Ant173,['Ant196']
Ant954,['Ant196']
Ant229,['Ant196']
Ant85,['Ant196']
Ant492,['Ant196']
Ant52,['Ant196']
Ant161,['Ant196']
Ant217,['Ant196']
Ant576,['Ant191']
Ant604,['Ant191']
Ant380,['Ant196']
Ant263,['Ant196']
Ant156,['Ant196']
Ant7,['Ant196']
Ant347,['Ant196']
Ant462,['Ant196']
Ant298,['Ant196']
Ant111,['Ant196']
Ant59,['Ant196']
Ant26,['Ant196']
Ant209,['Ant111']
Ant638,['Ant111']
Ant673,['Ant111']
Ant556,['Ant111']
Ant278,['Ant111']
Ant331,['Ant196']
Ant244,['Ant191']
Ant17,['Ant111']
Ant665,['Ant111']
Ant71,['Ant665']
Ant169,['Ant665']
Ant255,['Ant665']
Ant6,['Ant665']
Ant74,['Ant665']
Ant68,['Ant665']
Ant301,['Ant665']
Ant592,['Ant665']
Ant105,['Ant665']
Ant245,['Ant665']
Ant115,['Ant665']
Ant398,['Ant665']
Ant142,['Ant665']
Ant313,['Ant665']
Ant35,['Ant665']
Ant650,['Ant665']
Ant256,['Ant665']
Ant437,['Ant665']
Ant178,['Ant665']
Ant329,['Ant196']
Ant220,['Ant665']
Ant207,['Ant665']
Ant53,['Ant665']
Ant28,['Ant665']
Ant48,['Ant665']
Ant176,['Ant665']
Ant540,['Ant665']
Ant149,['Ant665']
Ant482,['Ant540']
Ant324,['Ant665']
Ant219,['Ant665']
Ant159,['Ant665']
Ant54,['Ant665']
Ant198,['Ant665']
Ant509,['Ant665']
Ant1,['Ant665']
Ant215,['Ant665']
Ant250,['Ant665']
Ant65,['Ant665']
Ant632,['Ant665']
Ant252,['Ant665']
Ant599,['Ant665']
Ant4,['Ant665']
Ant44,['Ant665']
Ant126,['Ant540']
Ant27,['Ant665']
Ant342,['Ant665']
Ant102,['Ant665']
Ant530,['Ant665']
Ant580,['Ant665']
Ant206,['Ant665']
Ant221,['Ant665']
Ant194,['Ant665']
Ant391,['Ant665']
Ant311,['Ant221']
Ant127,['Ant665']
Ant43,['Ant665']
Ant60,['Ant665']
Ant289,['Ant665']
Ant308,['Ant665']
Ant538,['Ant665']
Ant395,['Ant665']
Ant81,['Ant665']
Ant264,['Ant665']
Ant476,['Ant665']
Ant390,['Ant665']
Ant394,['Ant665']
Ant20,['Ant665']
Ant614,['Ant665']
Ant210,['Ant665']
Ant170,['Ant665']
Ant66,['Ant665']
Ant740,['Ant665']
Ant109,['Ant665']
Ant57,['Ant665']
Ant118,['Ant665']
Ant112,['Ant665']
Ant117,['Ant665']
Ant218,['Ant665']
Ant397,['Ant665']
Ant607,['Ant665']
Ant621,['Ant665']
Ant23,['Ant621']
Ant564,['Ant621']
Ant610,['Ant665']
Ant137,['Ant621']
Ant356,['Ant665']
Ant296,['Ant621']
Ant475,['Ant621']
Ant9,['Ant621']
Ant30,['Ant621']
Ant501,['Ant621']
Ant50,['Ant621']
Ant663,['Ant621']
Ant299,['Ant621']
Ant0,['Ant621']
Ant186,['Ant621']
Ant131,['Ant621']
Ant13,['Ant621']
Ant227,['Ant621']
Ant96,['Ant356']
Ant518,['Ant621']
Ant251,['Ant621']
Ant15,['Ant621']
Ant534,['Ant621']
Ant97,['Ant621']
