infectee,infectors
X80,['SEED']
X43,['X79']
X53,['X73']
X29,['X79']
X52,"['X68', 'X53', 'X80']"
X23,"['X25', 'X29', 'X53', 'X68']"
X17,"['X29', 'X25', 'X52', 'X53', 'X68']"
X65,"['X68', 'X79', 'X53', 'X73']"
X54,"['X79', 'X65', 'X73']"
X81,"['X79', 'X43']"
X82,['X80']
X77,"['X25', 'X65']"
X37,"['X17', 'X25']"
X72,"['X25', 'X37', 'X52', 'X77', 'X82']"
X66,"['X43', 'X53', 'X72', 'X80', 'X82']"
X45,"['X37', 'X72']"
X12,"['X23', 'X25', 'X37', 'X77']"
X36,"['X17', 'X68', 'X37', 'X43', 'X45', 'X53', 'X65', 'X72']"
X67,"['X23', 'X25', 'X68', 'X79', 'X12', 'X36', 'X77', 'X82']"
X78,"['X29', 'X67', 'X66']"
X59,"['X79', 'X43', 'X66', 'X81', 'X82']"
X16,"['X25', 'X59', 'X67', 'X77', 'X12', 'X73']"
X7,"['X23', 'X29', 'X37', 'X45', 'X59', 'X66', 'X67', 'X72', 'X77', 'X82']"
X42,"['X68', 'X7', 'X67', 'X16', 'X43', 'X66', 'X82']"
X48,"['X23', 'X25', 'X12', 'X16', 'X43', 'X53', 'X72', 'X77']"
X71,"['X29', 'X66', 'X45']"
X10,"['X16', 'X23', 'X36', 'X45', 'X71']"
X83,"['X79', 'X81', 'X43']"
X75,"['X67', 'X48', 'X16']"
X9,"['X10', 'X17', 'X68', 'X78', 'X48', 'X16', 'X71', 'X75']"
X84,"['X23', 'X25', 'X67', 'X16', 'X43', 'X48', 'X75', 'X77']"
X22,"['X9', 'X23', 'X29', 'X45', 'X48', 'X59', 'X68']"
X32,"['X22', 'X23', 'X9', 'X37', 'X48', 'X73', 'X79', 'X83']"
X51,"['X10', 'X23', 'X17', 'X42', 'X52']"
X69,"['X22', 'X23', 'X17', 'X7', 'X59', 'X78', 'X81', 'X36', 'X43', 'X45', 'X53', 'X54', 'X80']"
X34,"['X32', 'X17', 'X9', 'X36', 'X43', 'X45', 'X54', 'X65', 'X66', 'X68', 'X69', 'X71', 'X72', 'X79', 'X81', 'X83', 'X84']"
X74,"['X36', 'X43', 'X53', 'X78']"
X2,"['X10', 'X23', 'X29', 'X32', 'X17', 'X25', 'X34', 'X68', 'X79']"
X5,"['X10', 'X32', 'X2', 'X7', 'X36', 'X37', 'X42', 'X48', 'X66', 'X72']"
X56,"['X22', 'X23', 'X2', 'X5', 'X17', 'X34', 'X12', 'X37', 'X74', 'X78']"
X70,"['X10', 'X34', 'X51', 'X52', 'X53', 'X68', 'X69', 'X81']"
X39,"['X32', 'X2', 'X36', 'X43', 'X65', 'X66', 'X67', 'X71', 'X81']"
X76,"['X29', 'X34', 'X79', 'X81', 'X83']"
X64,"['X10', 'X23', 'X29', 'X32', 'X2', 'X12', 'X17', 'X34', 'X56', 'X74', 'X79']"
X62,"['X34', 'X39', 'X56', 'X68', 'X69', 'X48', 'X66', 'X53', 'X43', 'X54', 'X65']"
X35,"['X34', 'X39', 'X56', 'X7', 'X43', 'X53', 'X54', 'X62', 'X71', 'X73']"
X61,"['X23', 'X32', 'X39', 'X56', 'X68', 'X79', 'X67', 'X74']"
X40,"['X5', 'X17', 'X25', 'X68', 'X74', 'X78', 'X9', 'X69', 'X72', 'X76']"
X3,"['X23', 'X17', 'X34', 'X68', 'X7', 'X59', 'X67', 'X74', 'X78', 'X81', 'X84']"
X58,"['X23', 'X64', 'X79', 'X3', 'X74', 'X78', 'X84']"
X46,"['X29', 'X17', 'X56', 'X3', 'X9', 'X35', 'X45', 'X71', 'X74']"
X85,"['X34', 'X46', 'X71']"
X4,"['X2', 'X3', 'X22', 'X23', 'X25', 'X32', 'X34', 'X36', 'X40', 'X58', 'X69', 'X74', 'X76', 'X84']"
X14,"['X22', 'X17', 'X76', 'X37', 'X45', 'X35', 'X16', 'X73']"
X24,"['X23', 'X17', 'X56', 'X36', 'X45', 'X35', 'X14', 'X54']"
X30,"['X4', 'X23', 'X32', 'X5', 'X34', 'X3', 'X14', 'X42', 'X43', 'X45', 'X58', 'X62', 'X69', 'X74', 'X77', 'X83']"
X31,"['X4', 'X3', 'X5', 'X30', 'X35', 'X36', 'X37', 'X45', 'X46', 'X56']"
X15,"['X23', 'X32', 'X2', 'X14', 'X16', 'X17', 'X25', 'X34', 'X35', 'X36', 'X62', 'X65', 'X68']"
X19,"['X3', 'X7', 'X30', 'X46', 'X59', 'X81']"
X1,"['X4', 'X10', 'X19', 'X22', 'X23', 'X29', 'X31', 'X32', 'X64', 'X70']"
X57,"['X4', 'X70', 'X7', 'X30', 'X58', 'X78', 'X40', 'X9', 'X48', 'X53', 'X69']"
X38,"['X1', 'X10', 'X22', 'X23', 'X31', 'X40', 'X45', 'X51', 'X69', 'X78']"
X21,"['X1', 'X10', 'X3', 'X5', 'X14', 'X31', 'X34', 'X51', 'X56', 'X62', 'X64', 'X66', 'X82', 'X84']"
X33,"['X4', 'X1', 'X22', 'X23', 'X2', 'X3', 'X9', 'X12', 'X14', 'X17', 'X24', 'X25', 'X30', 'X34', 'X36', 'X37', 'X46', 'X48', 'X56', 'X64', 'X67', 'X84', 'X85']"
X8,"['X4', 'X10', 'X19', 'X23', 'X29', 'X31', 'X46', 'X16', 'X24', 'X48', 'X71', 'X72', 'X85']"
X60,"['X21', 'X31', 'X70', 'X34', 'X68', 'X7', 'X30', 'X67', 'X84', 'X42', 'X45', 'X35', 'X62', 'X77']"
X20,"['X4', 'X10', 'X19', 'X29', 'X33', 'X38', 'X39', 'X37', 'X45', 'X51']"
X50,"['X23', 'X70', 'X40', 'X57', 'X48', 'X60', 'X9', 'X61', 'X62']"
X55,"['X21', 'X23', 'X33', 'X38', 'X15', 'X34', 'X56', 'X68', 'X78', 'X36', 'X40', 'X57', 'X42', 'X51', 'X62', 'X73', 'X75', 'X77']"
X41,"['X31', 'X2', 'X15', 'X24', 'X40', 'X48', 'X54', 'X55', 'X69', 'X74']"
X6,"['X4', 'X34', 'X56', 'X58', 'X74', 'X20', 'X45', 'X55', 'X60', 'X83', 'X85']"
X26,"['X1', 'X19', 'X21', 'X22', 'X23', 'X3', 'X6', 'X7', 'X24', 'X29', 'X30', 'X33', 'X40', 'X69', 'X84']"
X86,"['X64', 'X68', 'X48', 'X55']"
X28,"['X4', 'X1', 'X21', 'X22', 'X23', 'X26', 'X9', 'X12', 'X16', 'X30', 'X33', 'X42', 'X69']"
X18,"['X1', 'X10', 'X2', 'X5', 'X9', 'X16', 'X21', 'X22', 'X24', 'X31', 'X37', 'X40', 'X45', 'X61', 'X64', 'X76', 'X78', 'X79', 'X86']"
X47,"['X19', 'X22', 'X28', 'X38', 'X41', 'X20', 'X57', 'X69', 'X37', 'X45', 'X16', 'X52', 'X86']"
X63,"['X21', 'X38', 'X56', 'X3', 'X7', 'X51', 'X69']"
X27,"['X4', 'X1', 'X10', 'X21', 'X22', 'X23', 'X26', 'X2', 'X3', 'X5', 'X7', 'X8', 'X9', 'X12', 'X14', 'X15', 'X17', 'X28', 'X35', 'X38', 'X40', 'X58', 'X84', 'X86']"
X13,"['X4', 'X19', 'X27', 'X28', 'X29', 'X70', 'X15', 'X17', 'X56', 'X3', 'X45', 'X52', 'X53', 'X54', 'X55', 'X58', 'X62', 'X69', 'X74']"
X11,"['X1', 'X2', 'X15', 'X21', 'X23', 'X24', 'X26', 'X27', 'X28', 'X33', 'X36', 'X41', 'X47', 'X53', 'X55', 'X60', 'X62', 'X64', 'X67', 'X84', 'X86']"
X44,"['X1', 'X23', 'X32', 'X2', 'X6', 'X9', 'X20', 'X34', 'X35', 'X39', 'X41', 'X42', 'X55', 'X60', 'X61', 'X64', 'X74', 'X76', 'X79']"
X49,"['X11', 'X31', 'X70', 'X15', 'X41', 'X68', 'X50', 'X14']"
